Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-03-01 16:20:00	2017-03-01 18:39:00	139.0	Driving	1.0	2.0	ndd	unique	uninterrupted	A	1	10	
driver1	2017-03-01 18:39:00	2017-03-01 18:40:00	1.0	Other	1.0	2.0	ndd	unique	uninterrupted	A	1	10	
driver1	2017-03-01 18:40:00	2017-04-01 09:25:00	885.0	Break	1.0	2.0	ndd	unique	uninterrupted	DR_T1	1	10	
driver3	2017-08-01 21:38:00	2017-12-01 04:17:00	4719.0	Break	2.0	5.0	ndd	unique	uninterrupted	WR_T1	1	10	
driver4	2017-07-01 22:26:00	2017-07-01 22:28:00	2.0	Driving	1.0	9.0	ndd	unique	uninterrupted	A	1	10	
driver4	2017-07-01 22:28:00	2017-07-01 22:30:00	2.0	Other	1.0	9.0	ndd	unique	uninterrupted	A	1	10	
driver4	2017-07-01 22:30:00	2017-07-01 22:33:00	3.0	Driving	1.0	9.0	ndd	unique	uninterrupted	A	1	10	
driver4	2017-07-01 22:33:00	2017-08-01 10:50:00	737.0	Break	1.0	9.0	ndd	unique	uninterrupted	DR_T4	1	10	
driver4	2017-11-01 10:05:00	2017-11-01 10:09:00	4.0	Other	2.0	12.0	ndd	unique	uninterrupted	A	1	10	
driver4	2017-11-01 10:09:00	2017-12-01 18:07:00	1918.0	Break	2.0	12.0	ndd	unique	uninterrupted	WR_T2	1	10	
driver5	2017-02-01 11:19:00	2017-02-01 20:01:00	522.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	10	
driver6	2017-03-01 17:37:00	2017-03-01 21:33:00	236.0	Driving	1.0	1.0	ndd	unique	uninterrupted	A	1	10	
driver6	2017-03-01 21:33:00	2017-03-01 21:35:00	2.0	Break	1.0	1.0	ndd	unique	uninterrupted	B_T0	1	10	
driver6	2017-03-01 21:35:00	2017-03-01 21:37:00	2.0	Driving	1.0	1.0	ndd	unique	uninterrupted	A	1	10	
driver6	2017-03-01 21:37:00	2017-04-01 07:04:00	567.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T2	1	10	
driver6	2017-11-01 12:51:00	2017-11-01 13:00:00	9.0	Driving	2.0	8.0	ndd	unique	uninterrupted	A	1	10	
driver6	2017-11-01 13:00:00	2017-11-01 13:03:00	3.0	Other	2.0	8.0	ndd	unique	uninterrupted	A	1	10	
driver6	2017-11-01 13:03:00	2017-11-01 13:04:00	1.0	Driving	2.0	8.0	ndd	unique	uninterrupted	A	1	10	
driver6	2017-11-01 13:04:00	2017-11-01 23:15:00	611.0	Break	2.0	8.0	ndd	unique	uninterrupted	DR_T2	1	10	
driver7	2017-04-01 22:08:00	2017-04-01 22:10:00	2.0	Driving	2.0	5.0	ndd	unique	uninterrupted	A	1	10	
driver7	2017-04-01 22:10:00	2017-05-01 07:53:00	583.0	Break	2.0	5.0	ndd	unique	uninterrupted	DR_T4	1	10	
driver7	2017-10-01 07:45:00	2017-10-01 07:47:00	2.0	Driving	3.0	10.0	ndd	unique	uninterrupted	A	1	10	
driver7	2017-10-01 07:47:00	2017-10-01 07:56:00	9.0	Other	3.0	10.0	ndd	unique	uninterrupted	A	1	10	
driver7	2017-10-01 07:56:00	2017-10-01 16:57:00	541.0	Break	3.0	10.0	ndd	unique	uninterrupted	DR_T2	1	10	
driver9	2017-04-01 21:51:00	2017-04-01 21:54:00	3.0	Driving	1.0	4.0	ndd	unique	uninterrupted	A	1	10	
driver9	2017-04-01 21:54:00	2017-05-01 07:56:00	602.0	Break	1.0	4.0	ndd	unique	uninterrupted	DR_T4	1	10	
driver9	2017-10-01 18:30:00	2017-10-01 21:36:00	186.0	Driving	3.0	8.0	ndd	unique	uninterrupted	A	1	10	
driver9	2017-10-01 21:36:00	2017-10-01 21:45:00	9.0	Break	3.0	8.0	ndd	unique	uninterrupted	B_T0	1	10	
driver9	2017-10-01 21:45:00	2017-10-01 22:06:00	21.0	Driving	3.0	8.0	ndd	unique	uninterrupted	A	1	10	
driver9	2017-10-01 22:06:00	2017-11-01 07:10:00	544.0	Break	3.0	8.0	ndd	unique	uninterrupted	DR_T2	1	10	
driver19	2017-05-01 15:58:00	2017-05-01 18:44:00	166.0	Driving	1.0	2.0	ndd	unique	uninterrupted	A	1	10	
driver19	2017-05-01 18:44:00	2017-06-01 10:16:00	932.0	Break	1.0	2.0	ndd	unique	uninterrupted	DR_T1	1	10	
driver20	2017-01-01 12:40:00	2017-01-01 20:07:00	447.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	10	
driver20	2017-06-01 10:52:00	2017-06-01 11:39:00	47.0	Driving	1.0	9.0	ndd	unique	uninterrupted	A	1	10	
driver20	2017-06-01 11:39:00	2017-09-01 10:02:00	4223.0	Break	1.0	9.0	ndd	unique	uninterrupted	WR_T1	1	10	
driver21	2017-01-01 09:47:00	2017-01-01 09:53:00	6.0	Driving	1.0	1.0	ndd	unique	uninterrupted	A	1	10	
driver21	2017-01-01 09:53:00	2017-01-01 10:00:00	7.0	Other	1.0	1.0	ndd	unique	uninterrupted	A	1	10	
driver21	2017-01-01 10:00:00	2017-01-01 15:21:00	321.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T3	1	10	
driver23	2017-01-01 00:04:00	2017-01-01 01:24:00	80.0	Driving	1.0	1.0	ndd	unique	uninterrupted	A	1	10	
driver23	2017-01-01 01:24:00	2017-01-01 10:33:00	549.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T2	1	10	
