Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver9	2017-02-01 13:41:00	2017-02-01 13:45:00	4.0	Break	1.0	1.0	edd	first	split_1	B_T0	1	8	
driver9	2017-02-01 13:45:00	2017-02-01 13:58:00	13.0	Driving	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 13:58:00	2017-02-01 14:04:00	6.0	Other	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 14:04:00	2017-02-01 14:08:00	4.0	Driving	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 14:08:00	2017-02-01 14:10:00	2.0	Break	1.0	1.0	edd	first	split_1	B_T0	1	8	
driver9	2017-02-01 14:10:00	2017-02-01 14:11:00	1.0	Driving	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 14:11:00	2017-02-01 14:13:00	2.0	Other	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 14:13:00	2017-02-01 14:22:00	9.0	Driving	1.0	1.0	edd	first	split_1	A	1	8	
driver9	2017-02-01 14:22:00	2017-02-01 14:38:00	16.0	Break	1.0	1.0	edd	first	split_1	B_T2	1	8	
driver9	2017-02-01 14:38:00	2017-02-01 17:58:00	200.0	Driving	1.0	1.0	edd	first	split_2	A	1	8	
driver9	2017-02-01 17:58:00	2017-02-01 19:13:00	75.0	Break	1.0	1.0	edd	first	split_2	B_T3	1	8	
driver9	2017-02-01 19:13:00	2017-02-01 23:19:00	246.0	Driving	1.0	1.0	edd	second	uninterrupted	A	1	8	
driver9	2017-02-01 23:19:00	2017-03-01 00:04:00	45.0	Break	1.0	1.0	edd	second	uninterrupted	B_T1	1	8	
driver9	2017-03-01 00:04:00	2017-03-01 02:03:00	119.0	Driving	1.0	1.0	edd	third	uninterrupted	A	1	8	
driver9	2017-03-01 02:03:00	2017-03-01 11:05:00	542.0	Break	1.0	1.0	edd	third	uninterrupted	DR_T2	1	8	
driver10	2017-03-01 10:18:00	2017-03-01 10:19:00	1.0	Driving	1.0	1.0	edd	first	uninterrupted	A	1	8	
driver10	2017-03-01 10:19:00	2017-03-01 10:22:00	3.0	Break	1.0	1.0	edd	first	uninterrupted	B_T0	1	8	
driver10	2017-03-01 10:22:00	2017-03-01 10:27:00	5.0	Driving	1.0	1.0	edd	first	uninterrupted	A	1	8	
driver10	2017-03-01 10:27:00	2017-03-01 11:59:00	92.0	Break	1.0	1.0	edd	first	uninterrupted	B_T1	1	8	
driver10	2017-03-01 11:59:00	2017-03-01 12:06:00	7.0	Driving	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 12:06:00	2017-03-01 12:17:00	11.0	Break	1.0	1.0	edd	second	split_1	B_T0	1	8	
driver10	2017-03-01 12:17:00	2017-03-01 12:20:00	3.0	Other	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 12:20:00	2017-03-01 12:25:00	5.0	Driving	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 12:25:00	2017-03-01 12:40:00	15.0	Other	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 12:40:00	2017-03-01 13:16:00	36.0	Driving	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 13:16:00	2017-03-01 13:19:00	3.0	Other	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 13:19:00	2017-03-01 14:15:00	56.0	Driving	1.0	1.0	edd	second	split_1	A	1	8	
driver10	2017-03-01 14:15:00	2017-03-01 14:34:00	19.0	Break	1.0	1.0	edd	second	split_1	B_T2	1	8	
driver10	2017-03-01 14:34:00	2017-03-01 14:36:00	2.0	Driving	1.0	1.0	edd	second	split_2	A	1	8	
driver10	2017-03-01 14:36:00	2017-03-01 14:42:00	6.0	Other	1.0	1.0	edd	second	split_2	A	1	8	
driver10	2017-03-01 14:42:00	2017-03-01 15:22:00	40.0	Break	1.0	1.0	edd	second	split_2	B_T3	1	8	
driver10	2017-03-01 15:22:00	2017-03-01 15:23:00	1.0	Driving	1.0	1.0	edd	third	split_1	A	1	8	
driver10	2017-03-01 15:23:00	2017-03-01 15:40:00	17.0	Break	1.0	1.0	edd	third	split_1	B_T2	1	8	
driver10	2017-03-01 15:40:00	2017-03-01 15:41:00	1.0	Driving	1.0	1.0	edd	third	split_2	A	1	8	
driver10	2017-03-01 15:41:00	2017-03-01 15:47:00	6.0	Break	1.0	1.0	edd	third	split_2	B_T0	1	8	
