Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-07-01 21:24:00	2017-07-01 21:30:00	6.0	Driving	1.0	7.0	ndd	first	split_1	A	1	20	
driver1	2017-07-01 21:30:00	2017-07-01 21:54:00	24.0	Break	1.0	7.0	ndd	first	split_1	B_T2	1	20	
driver1	2017-07-01 21:54:00	2017-08-01 01:24:00	210.0	Driving	1.0	7.0	ndd	first	split_2	A	1	20	
driver1	2017-08-01 01:24:00	2017-08-01 02:11:00	47.0	Break	1.0	7.0	ndd	first	split_2	B_T3	1	20	
driver1	2017-08-01 02:11:00	2017-08-01 04:45:00	154.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 04:45:00	2017-08-01 04:46:00	1.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 04:46:00	2017-08-01 04:49:00	3.0	Break	1.0	7.0	ndd	second	uninterrupted	B_T0	1	20	
driver1	2017-08-01 04:49:00	2017-08-01 04:59:00	10.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 04:59:00	2017-08-01 05:12:00	13.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 05:12:00	2017-08-01 05:16:00	4.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 05:16:00	2017-08-01 05:18:00	2.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	20	
driver1	2017-08-01 05:18:00	2017-10-01 09:47:00	3149.0	Break	1.0	7.0	ndd	second	uninterrupted	WR_T1	1	20	
driver3	2017-03-01 10:30:00	2017-03-01 11:47:00	77.0	Driving	1.0	3.0	ndd	first	split_1	A	1	20	
driver3	2017-03-01 11:47:00	2017-03-01 11:49:00	2.0	Other	1.0	3.0	ndd	first	split_1	A	1	20	
driver3	2017-03-01 11:49:00	2017-03-01 12:16:00	27.0	Driving	1.0	3.0	ndd	first	split_1	A	1	20	
