driver1	15/01/2017 11:56	15/01/2017 12:00	4.000000	Driving	1.000000	1.000000	edd	first	uninterrupted	A	yes
driver1	15/01/2017 12:00	15/01/2017 12:04	4.000000	Break	1.000000	1.000000	edd	first	uninterrupted	B_T0	yes
driver1	15/01/2017 12:04	15/01/2017 12:05	1.000000	Driving	1.000000	1.000000	edd	first	uninterrupted	A	yes
driver1	15/01/2017 12:05	15/01/2017 12:08	3.000000	Other	1.000000	1.000000	edd	first	uninterrupted	A	yes
driver1	15/01/2017 12:08	15/01/2017 14:16	128.000000	Break	1.000000	1.000000	edd	first	uninterrupted	B_T1	yes
driver1	15/01/2017 14:16	15/01/2017 14:19	3.000000	Driving	1.000000	1.000000	edd	second	split_1	A	yes
driver1	15/01/2017 14:19	15/01/2017 14:25	6.000000	Break	1.000000	1.000000	edd	second	split_1	B_T0	yes
driver1	15/01/2017 14:25	15/01/2017 14:28	3.000000	Other	1.000000	1.000000	edd	second	split_1	A	yes
driver1	15/01/2017 14:28	15/01/2017 14:29	1.000000	Driving	1.000000	1.000000	edd	second	split_1	A	yes
driver1	15/01/2017 14:29	15/01/2017 14:39	10.000000	Break	1.000000	1.000000	edd	second	split_1	B_T0	yes
driver1	15/01/2017 14:39	15/01/2017 14:55	16.000000	Driving	1.000000	1.000000	edd	second	split_1	A	yes
driver1	15/01/2017 14:55	15/01/2017 15:21	26.000000	Break	1.000000	1.000000	edd	second	split_1	B_T2	yes
driver1	15/01/2017 15:21	15/01/2017 19:16	235.000000	Driving	1.000000	1.000000	edd	second	split_2	A	yes
driver1	15/01/2017 19:16	15/01/2017 19:48	32.000000	Break	1.000000	1.000000	edd	second	split_2	B_T3	yes
driver1	15/01/2017 19:48	15/01/2017 21:48	120.000000	Driving	1.000000	1.000000	edd	third	split_1	A	yes
driver1	15/01/2017 21:48	15/01/2017 22:23	35.000000	Break	1.000000	1.000000	edd	third	split_1	B_T2	yes
driver1	15/01/2017 22:23	16/01/2017 00:24	121.000000	Driving	1.000000	1.000000	edd	third	split_2	A	yes
driver1	16/01/2017 00:24	16/01/2017 11:24	660.000000	Sug-Break	1.000000	1.000000	edd	third	split_2	DR_T1	yes
#-----------------------
# NEW DAY
#-----------------------
#Driver	DateTimeStart	DateTimeEnd	Duration(min)	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal
driver1	16/01/2017 11:24	16/01/2017 11:39	15.000000	Sug-Load	1.000000	2.000000	ndd	first	uninterrupted	A	yes	box1
driver1	16/01/2017 11:39	16/01/2017 11:54	15.000000	Sug-Load	1.000000	2.000000	ndd	first	uninterrupted	A	yes	box2
driver1	16/01/2017 11:54	16/01/2017 12:09	15.000000	Sug-Load	1.000000	2.000000	ndd	first	uninterrupted	A	yes	box3
driver1	16/01/2017 12:09	16/01/2017 12:19	10.000000	Sug-Refuel	1.000000	2.000000	ndd	first	uninterrupted	A	yes
driver1	16/01/2017 12:19	16/01/2017 16:25	246.000000	Sug-Driving	1.000000	2.000000	ndd	first	uninterrupted	A	yes	sevilla almeria
driver1	16/01/2017 16:25	16/01/2017 16:40	15.000000	Sug-Unload	1.000000	2.000000	ndd	first	uninterrupted	A	yes	box2
driver1	16/01/2017 16:40	16/01/2017 16:55	15.000000	Sug-Load	1.000000	2.000000	ndd	first	uninterrupted	A	yes	box2
driver1	16/01/2017 16:55	16/01/2017 17:19	24.000000	Sug-Driving	1.000000	2.000000	ndd	first	uninterrupted	A	yes	almeria barcelona
driver1	16/01/2017 17:19	16/01/2017 18:04	45.000000	Sug-Break	1.000000	2.000000	ndd	first	uninterrupted	B_T1	yes
driver1	16/01/2017 18:04	16/01/2017 22:34	270.000000	Sug-Driving	1.000000	2.000000	ndd	second	uninterrupted	A	yes	almeria barcelona
driver1	16/01/2017 22:34	17/01/2017 09:34	660.000000	Sug-Break	1.000000	2.000000	ndd	second	uninterrupted	DR_T1	yes
#-----------------------
# NEW DAY
#-----------------------
#Driver	DateTimeStart	DateTimeEnd	Duration(min)	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal
driver1	17/01/2017 09:34	17/01/2017 12:45	191.000000	Sug-Driving	1.000000	3.000000	ndd	first	uninterrupted	A	yes	almeria barcelona
driver1	17/01/2017 12:45	17/01/2017 13:00	15.000000	Sug-Unload	1.000000	3.000000	ndd	first	uninterrupted	A	yes	box1
driver1	17/01/2017 13:00	17/01/2017 13:15	15.000000	Sug-Load	1.000000	3.000000	ndd	first	uninterrupted	A	yes	box1
driver1	17/01/2017 13:15	17/01/2017 14:34	79.000000	Sug-Driving	1.000000	3.000000	ndd	first	uninterrupted	A	yes	barcelona bilbao
driver1	17/01/2017 14:34	17/01/2017 15:19	45.000000	Sug-Break	1.000000	3.000000	ndd	first	uninterrupted	B_T1	yes
driver1	17/01/2017 15:19	17/01/2017 19:49	270.000000	Sug-Driving	1.000000	3.000000	ndd	second	uninterrupted	A	yes	barcelona bilbao
driver1	17/01/2017 19:49	18/01/2017 06:49	660.000000	Sug-Break	1.000000	3.000000	ndd	second	uninterrupted	DR_T1	yes
#-----------------------
# NEW DAY
#-----------------------
#Driver	DateTimeStart	DateTimeEnd	Duration(min)	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal
driver1	18/01/2017 06:49	18/01/2017 07:12	23.000000	Sug-Driving	1.000000	4.000000	ndd	first	uninterrupted	A	yes	barcelona bilbao
driver1	18/01/2017 07:12	18/01/2017 07:27	15.000000	Sug-Unload	1.000000	4.000000	ndd	first	uninterrupted	A	yes	box3
