Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver4	2017-05-01 07:55:00	2017-05-01 07:57:00	2.0	Other	1.0	6.0	none	none	none	A	0	13	
driver4	2017-05-01 07:57:00	2017-05-01 08:41:00	44.0	Driving	1.0	6.0	none	none	none	A	0	13	
driver4	2017-05-01 08:41:00	2017-05-01 09:00:00	19.0	Break	1.0	6.0	none	none	none	none	0	13	
driver4	2017-05-01 09:00:00	2017-05-01 11:37:00	157.0	Driving	1.0	6.0	ndd	first	split_1	A	1	13	
driver4	2017-05-01 11:37:00	2017-05-01 12:03:00	26.0	Break	1.0	6.0	ndd	first	split_1	B_T2	1	13	
driver4	2017-05-01 12:03:00	2017-05-01 12:04:00	1.0	Driving	1.0	6.0	ndd	first	split_2	A	1	13	
driver4	2017-05-01 12:04:00	2017-05-01 13:00:00	56.0	Break	1.0	6.0	ndd	first	split_2	B_T3	1	13	
driver4	2017-05-01 13:00:00	2017-05-01 15:42:00	162.0	Driving	1.0	6.0	ndd	second	split_1	A	1	13	
driver4	2017-05-01 15:42:00	2017-05-01 16:31:00	49.0	Break	1.0	6.0	ndd	second	split_1	B_T2	1	13	
driver4	2017-05-01 16:31:00	2017-05-01 19:45:00	194.0	Driving	1.0	6.0	ndd	second	split_2	A	1	13	
driver4	2017-05-01 19:45:00	2017-05-01 19:47:00	2.0	Other	1.0	6.0	ndd	second	split_2	A	1	13	
driver4	2017-05-01 19:47:00	2017-06-01 07:51:00	724.0	Break	1.0	6.0	ndd	second	split_2	DR_T1	1	13	
driver6	2017-06-01 08:13:00	2017-06-01 11:02:00	169.0	Driving	1.0	4.0	ndd	first	split_1	A	1	13	
driver6	2017-06-01 11:02:00	2017-06-01 11:04:00	2.0	Break	1.0	4.0	ndd	first	split_1	B_T0	1	13	
driver6	2017-06-01 11:04:00	2017-06-01 12:18:00	74.0	Driving	1.0	4.0	ndd	first	split_1	A	1	13	
driver6	2017-06-01 12:18:00	2017-06-01 13:07:00	49.0	Break	1.0	4.0	ndd	first	split_1	B_T2	1	13	
driver6	2017-06-01 13:07:00	2017-06-01 14:34:00	87.0	Driving	1.0	4.0	ndd	first	split_2	A	1	13	
driver6	2017-06-01 14:34:00	2017-06-01 14:36:00	2.0	Break	1.0	4.0	ndd	first	split_2	B_T0	1	13	
driver6	2017-06-01 14:36:00	2017-06-01 15:08:00	32.0	Driving	1.0	4.0	ndd	first	split_2	A	1	13	
driver6	2017-06-01 15:08:00	2017-06-01 15:57:00	49.0	Break	1.0	4.0	ndd	first	split_2	B_T3	1	13	
driver6	2017-06-01 15:57:00	2017-06-01 16:45:00	48.0	Driving	1.0	4.0	ndd	second	split_1	A	1	13	
driver6	2017-06-01 16:45:00	2017-06-01 16:47:00	2.0	Other	1.0	4.0	ndd	second	split_1	A	1	13	
driver6	2017-06-01 16:47:00	2017-06-01 17:38:00	51.0	Driving	1.0	4.0	ndd	second	split_1	A	1	13	
driver6	2017-06-01 17:38:00	2017-06-01 17:39:00	1.0	Other	1.0	4.0	ndd	second	split_1	A	1	13	
driver6	2017-06-01 17:39:00	2017-06-01 17:54:00	15.0	Break	1.0	4.0	ndd	second	split_1	B_T2	1	13	
driver6	2017-06-01 17:54:00	2017-06-01 19:57:00	123.0	Driving	1.0	4.0	ndd	second	split_2	A	1	13	
driver6	2017-06-01 19:57:00	2017-07-01 06:37:00	640.0	Break	1.0	4.0	ndd	second	split_2	DR_T2	1	13	
driver9	2017-01-13 04:22:00	2017-01-13 08:43:00	261.0	Driving	3.0	11.0	ndd	first	split_1	A	1	13	
driver9	2017-01-13 08:43:00	2017-01-13 09:29:00	46.0	Break	3.0	11.0	ndd	first	split_1	B_T2	1	13	
driver9	2017-01-13 09:29:00	2017-01-13 09:30:00	1.0	Driving	3.0	11.0	ndd	first	split_2	A	1	13	
driver9	2017-01-13 09:30:00	2017-01-13 09:37:00	7.0	Break	3.0	11.0	ndd	first	split_2	B_T0	1	13	
driver9	2017-01-13 09:37:00	2017-01-13 10:34:00	57.0	Driving	3.0	11.0	ndd	first	split_2	A	1	13	
driver9	2017-01-13 10:34:00	2017-01-13 10:36:00	2.0	Break	3.0	11.0	ndd	first	split_2	B_T0	1	13	
driver9	2017-01-13 10:36:00	2017-01-13 10:37:00	1.0	Driving	3.0	11.0	ndd	first	split_2	A	1	13	
driver9	2017-01-13 10:37:00	2017-01-13 11:15:00	38.0	Break	3.0	11.0	ndd	first	split_2	B_T3	1	13	
driver9	2017-01-13 11:15:00	2017-01-13 11:17:00	2.0	Driving	3.0	11.0	ndd	second	split_1	A	1	13	
driver9	2017-01-13 11:17:00	2017-01-13 11:20:00	3.0	Other	3.0	11.0	ndd	second	split_1	A	1	13	
driver9	2017-01-13 11:20:00	2017-01-13 11:21:00	1.0	Driving	3.0	11.0	ndd	second	split_1	A	1	13	
driver9	2017-01-13 11:21:00	2017-01-13 12:12:00	51.0	Break	3.0	11.0	ndd	second	split_1	B_T2	1	13	
driver9	2017-01-13 12:12:00	2017-01-13 12:14:00	2.0	Other	3.0	11.0	ndd	second	split_2	A	1	13	
driver9	2017-01-13 12:14:00	2017-01-13 12:17:00	3.0	Driving	3.0	11.0	ndd	second	split_2	A	1	13	
driver9	2017-01-13 12:17:00	2017-01-13 15:56:00	219.0	Break	3.0	11.0	ndd	second	split_2	DR_T3	1	13	
driver9	2017-01-14 06:17:00	2017-01-14 07:25:00	68.0	Driving	3.0	13.0	ndd	first	split_1	A	1	13	
driver9	2017-01-14 07:25:00	2017-01-14 07:30:00	5.0	Break	3.0	13.0	ndd	first	split_1	B_T0	1	13	
driver9	2017-01-14 07:30:00	2017-01-14 10:37:00	187.0	Driving	3.0	13.0	ndd	first	split_1	A	1	13	
driver9	2017-01-14 10:37:00	2017-01-14 10:38:00	1.0	Break	3.0	13.0	ndd	first	split_1	B_T0	1	13	
driver9	2017-01-14 10:38:00	2017-01-14 11:25:00	47.0	Other	3.0	13.0	ndd	first	split_1	A	1	13	
driver9	2017-01-14 11:25:00	2017-01-14 11:39:00	14.0	Driving	3.0	13.0	ndd	first	split_1	A	1	13	
driver9	2017-01-14 11:39:00	2017-01-14 12:25:00	46.0	Break	3.0	13.0	ndd	first	split_1	B_T2	1	13	
driver9	2017-01-14 12:25:00	2017-01-14 13:06:00	41.0	Driving	3.0	13.0	ndd	first	split_2	A	1	13	
driver9	2017-01-14 13:06:00	2017-01-14 13:07:00	1.0	Other	3.0	13.0	ndd	first	split_2	A	1	13	
driver9	2017-01-14 13:07:00	2017-01-14 13:44:00	37.0	Break	3.0	13.0	ndd	first	split_2	B_T3	1	13	
driver9	2017-01-14 13:44:00	2017-01-14 13:47:00	3.0	Driving	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 13:47:00	2017-01-14 13:58:00	11.0	Break	3.0	13.0	ndd	second	split_1	B_T0	1	13	
driver9	2017-01-14 13:58:00	2017-01-14 13:59:00	1.0	Other	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 13:59:00	2017-01-14 14:08:00	9.0	Driving	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 14:08:00	2017-01-14 14:11:00	3.0	Other	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 14:11:00	2017-01-14 14:12:00	1.0	Driving	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 14:12:00	2017-01-14 14:15:00	3.0	Other	3.0	13.0	ndd	second	split_1	A	1	13	
driver9	2017-01-14 14:15:00	2017-01-14 14:32:00	17.0	Break	3.0	13.0	ndd	second	split_1	B_T2	1	13	
driver9	2017-01-14 14:32:00	2017-01-14 14:44:00	12.0	Driving	3.0	13.0	ndd	second	split_2	A	1	13	
