Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver3	2017-03-01 10:30:00	2017-03-01 11:47:00	77.0	Driving	1.0	3.0	ndd	first	split_1	A	1	14	
driver3	2017-03-01 11:47:00	2017-03-01 11:49:00	2.0	Other	1.0	3.0	ndd	first	split_1	A	1	14	
driver3	2017-03-01 11:49:00	2017-03-01 12:16:00	27.0	Driving	1.0	3.0	ndd	first	split_1	A	1	14	
driver3	2017-03-01 12:16:00	2017-03-01 12:37:00	21.0	Break	1.0	3.0	ndd	first	split_1	B_T2	1	14	
driver3	2017-03-01 12:37:00	2017-03-01 14:32:00	115.0	Driving	1.0	3.0	ndd	first	split_2	A	1	14	
driver3	2017-03-01 14:32:00	2017-03-01 14:42:00	10.0	Break	1.0	3.0	ndd	first	split_2	B_T0	1	14	
driver3	2017-03-01 14:42:00	2017-03-01 15:17:00	35.0	Driving	1.0	3.0	ndd	first	split_2	A	1	14	
driver3	2017-03-01 15:17:00	2017-03-01 15:27:00	10.0	Break	1.0	3.0	ndd	first	split_2	B_T0	1	14	
driver3	2017-03-01 15:27:00	2017-03-01 15:29:00	2.0	Driving	1.0	3.0	ndd	first	split_2	A	1	14	
driver3	2017-03-01 15:29:00	2017-03-01 15:30:00	1.0	Other	1.0	3.0	ndd	first	split_2	A	1	14	
driver3	2017-03-01 15:30:00	2017-03-01 16:07:00	37.0	Break	1.0	3.0	ndd	first	split_2	B_T3	1	14	
driver3	2017-03-01 16:07:00	2017-03-01 19:01:00	174.0	Driving	1.0	3.0	ndd	second	split_1	A	1	14	
driver3	2017-03-01 19:01:00	2017-03-01 19:50:00	49.0	Break	1.0	3.0	ndd	second	split_1	B_T2	1	14	
driver3	2017-03-01 19:50:00	2017-03-01 22:06:00	136.0	Driving	1.0	3.0	ndd	second	split_2	A	1	14	
