Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver4	2017-10-01 15:45:00	2017-10-01 16:02:00	17.0	Driving	2.0	11.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-10-01 16:02:00	2017-10-01 16:14:00	12.0	Other	2.0	11.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-10-01 16:14:00	2017-10-01 16:16:00	2.0	Driving	2.0	11.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-10-01 16:16:00	2017-10-01 16:19:00	3.0	Other	2.0	11.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-10-01 16:19:00	2017-10-01 19:07:00	168.0	Break	2.0	11.0	ndd	first	uninterrupted	B_T1	1	21	
driver4	2017-10-01 19:07:00	2017-10-01 19:08:00	1.0	Driving	2.0	11.0	ndd	second	split_1	A	1	21	
driver4	2017-10-01 19:08:00	2017-10-01 19:11:00	3.0	Other	2.0	11.0	ndd	second	split_1	A	1	21	
driver4	2017-10-01 19:11:00	2017-10-01 19:13:00	2.0	Driving	2.0	11.0	ndd	second	split_1	A	1	21	
driver4	2017-10-01 19:13:00	2017-10-01 21:13:00	120.0	Break	2.0	11.0	ndd	second	split_1	B_T2	1	21	
driver4	2017-10-01 21:13:00	2017-10-01 22:01:00	48.0	Driving	2.0	11.0	ndd	second	split_2	A	1	21	
driver4	2017-10-01 22:01:00	2017-11-01 10:05:00	724.0	Break	2.0	11.0	ndd	second	split_2	DR_T1	1	21	
driver4	2017-12-01 18:07:00	2017-12-01 21:10:00	183.0	Driving	3.0	13.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-12-01 21:10:00	2017-12-01 21:23:00	13.0	Break	3.0	13.0	ndd	first	uninterrupted	B_T0	1	21	
driver4	2017-12-01 21:23:00	2017-12-01 21:28:00	5.0	Driving	3.0	13.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-12-01 21:28:00	2017-12-01 21:36:00	8.0	Other	3.0	13.0	ndd	first	uninterrupted	A	1	21	
driver4	2017-12-01 21:36:00	2017-12-01 22:28:00	52.0	Break	3.0	13.0	ndd	first	uninterrupted	B_T1	1	21	
driver4	2017-12-01 22:28:00	2017-12-01 22:32:00	4.0	Other	3.0	13.0	ndd	second	split_1	A	1	21	
driver4	2017-12-01 22:32:00	2017-12-01 22:33:00	1.0	Driving	3.0	13.0	ndd	second	split_1	A	1	21	
driver4	2017-12-01 22:33:00	2017-12-01 22:40:00	7.0	Other	3.0	13.0	ndd	second	split_1	A	1	21	
driver4	2017-12-01 22:40:00	2017-01-13 00:42:00	122.0	Driving	3.0	13.0	ndd	second	split_1	A	1	21	
driver4	2017-01-13 00:42:00	2017-01-13 00:45:00	3.0	Other	3.0	13.0	ndd	second	split_1	A	1	21	
driver4	2017-01-13 00:45:00	2017-01-13 01:31:00	46.0	Break	3.0	13.0	ndd	second	split_1	B_T2	1	21	
driver4	2017-01-13 01:31:00	2017-01-13 05:16:00	225.0	Driving	3.0	13.0	ndd	second	split_2	A	1	21	
driver4	2017-01-13 05:16:00	2017-01-13 14:32:00	556.0	Break	3.0	13.0	ndd	second	split_2	DR_T2	1	21	
driver9	2017-04-01 10:10:00	2017-04-01 13:16:00	186.0	Driving	1.0	3.0	ndd	first	uninterrupted	A	1	21	
driver9	2017-04-01 13:16:00	2017-04-01 13:22:00	6.0	Break	1.0	3.0	ndd	first	uninterrupted	B_T0	1	21	
driver9	2017-04-01 13:22:00	2017-04-01 13:45:00	23.0	Driving	1.0	3.0	ndd	first	uninterrupted	A	1	21	
driver9	2017-04-01 13:45:00	2017-04-01 14:44:00	59.0	Break	1.0	3.0	ndd	first	uninterrupted	B_T1	1	21	
driver9	2017-04-01 14:44:00	2017-04-01 14:45:00	1.0	Other	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 14:45:00	2017-04-01 15:20:00	35.0	Driving	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 15:20:00	2017-04-01 15:26:00	6.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	21	
driver9	2017-04-01 15:26:00	2017-04-01 16:20:00	54.0	Driving	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 16:20:00	2017-04-01 16:24:00	4.0	Other	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 16:24:00	2017-04-01 16:32:00	8.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	21	
driver9	2017-04-01 16:32:00	2017-04-01 16:45:00	13.0	Driving	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 16:45:00	2017-04-01 16:48:00	3.0	Other	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 16:48:00	2017-04-01 16:52:00	4.0	Break	1.0	3.0	ndd	second	split_1	B_T0	1	21	
driver9	2017-04-01 16:52:00	2017-04-01 16:53:00	1.0	Driving	1.0	3.0	ndd	second	split_1	A	1	21	
driver9	2017-04-01 16:53:00	2017-04-01 17:15:00	22.0	Break	1.0	3.0	ndd	second	split_1	B_T2	1	21	
driver9	2017-04-01 17:15:00	2017-04-01 17:40:00	25.0	Driving	1.0	3.0	ndd	second	split_2	A	1	21	
driver9	2017-04-01 17:40:00	2017-04-01 17:44:00	4.0	Break	1.0	3.0	ndd	second	split_2	B_T0	1	21	
driver9	2017-04-01 17:44:00	2017-04-01 17:47:00	3.0	Driving	1.0	3.0	ndd	second	split_2	A	1	21	
driver9	2017-04-01 17:47:00	2017-04-01 21:51:00	244.0	Break	1.0	3.0	ndd	second	split_2	DR_T3	1	21	
driver11	2017-06-01 10:30:00	2017-06-01 13:00:00	150.0	Driving	2.0	4.0	ndd	first	uninterrupted	A	1	21	
driver11	2017-06-01 13:00:00	2017-06-01 13:46:00	46.0	Break	2.0	4.0	ndd	first	uninterrupted	B_T1	1	21	
driver11	2017-06-01 13:46:00	2017-06-01 15:05:00	79.0	Driving	2.0	4.0	ndd	second	split_1	A	1	21	
driver11	2017-06-01 15:05:00	2017-06-01 15:09:00	4.0	Other	2.0	4.0	ndd	second	split_1	A	1	21	
driver11	2017-06-01 15:09:00	2017-06-01 17:19:00	130.0	Driving	2.0	4.0	ndd	second	split_1	A	1	21	
driver11	2017-06-01 17:19:00	2017-06-01 18:06:00	47.0	Break	2.0	4.0	ndd	second	split_1	B_T2	1	21	
driver11	2017-06-01 18:06:00	2017-06-01 20:46:00	160.0	Driving	2.0	4.0	ndd	second	split_2	A	1	21	
driver11	2017-06-01 20:46:00	2017-06-01 20:50:00	4.0	Other	2.0	4.0	ndd	second	split_2	A	1	21	
driver11	2017-06-01 20:50:00	2017-07-01 05:56:00	546.0	Break	2.0	4.0	ndd	second	split_2	DR_T2	1	21	
driver12	2017-01-13 09:32:00	2017-01-13 10:14:00	42.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	21	
driver12	2017-01-13 10:14:00	2017-01-13 10:22:00	8.0	Break	2.0	9.0	ndd	first	uninterrupted	B_T0	1	21	
driver12	2017-01-13 10:22:00	2017-01-13 10:26:00	4.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	21	
driver12	2017-01-13 10:26:00	2017-01-13 10:28:00	2.0	Other	2.0	9.0	ndd	first	uninterrupted	A	1	21	
driver12	2017-01-13 10:28:00	2017-01-13 10:30:00	2.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	21	
driver12	2017-01-13 10:30:00	2017-01-13 12:58:00	148.0	Break	2.0	9.0	ndd	first	uninterrupted	B_T1	1	21	
driver12	2017-01-13 12:58:00	2017-01-13 13:18:00	20.0	Driving	2.0	9.0	ndd	second	split_1	A	1	21	
driver12	2017-01-13 13:18:00	2017-01-13 13:20:00	2.0	Other	2.0	9.0	ndd	second	split_1	A	1	21	
driver12	2017-01-13 13:20:00	2017-01-13 17:20:00	240.0	Driving	2.0	9.0	ndd	second	split_1	A	1	21	
driver12	2017-01-13 17:20:00	2017-01-13 18:07:00	47.0	Break	2.0	9.0	ndd	second	split_1	B_T2	1	21	
driver12	2017-01-13 18:07:00	2017-01-13 22:13:00	246.0	Driving	2.0	9.0	ndd	second	split_2	A	1	21	
driver12	2017-01-13 22:13:00	2017-01-14 07:16:00	543.0	Break	2.0	9.0	ndd	second	split_2	DR_T2	1	21	
driver15	2017-11-01 04:26:00	2017-11-01 04:38:00	12.0	Driving	2.0	6.0	none	none	uninterrupted	A	0	21	
driver15	2017-11-01 04:38:00	2017-11-01 04:41:00	3.0	Break	2.0	6.0	none	none	uninterrupted	B_T0	0	21	
driver15	2017-11-01 04:41:00	2017-11-01 04:43:00	2.0	Driving	2.0	6.0	none	none	uninterrupted	A	0	21	
driver15	2017-11-01 04:43:00	2017-11-01 04:55:00	12.0	Break	2.0	6.0	none	none	uninterrupted	B_T0	0	21	
driver15	2017-11-01 04:55:00	2017-11-01 04:57:00	2.0	Driving	2.0	6.0	none	none	uninterrupted	A	0	21	
driver15	2017-11-01 04:57:00	2017-11-01 05:02:00	5.0	Break	2.0	6.0	none	none	uninterrupted	B_T0	0	21	
driver15	2017-11-01 05:02:00	2017-11-01 05:04:00	2.0	Driving	2.0	6.0	none	none	uninterrupted	A	0	21	
driver15	2017-11-01 05:04:00	2017-11-01 05:11:00	7.0	Break	2.0	6.0	none	none	uninterrupted	B_T0	0	21	
driver15	2017-11-01 05:11:00	2017-11-01 05:14:00	3.0	Driving	2.0	6.0	none	none	uninterrupted	A	0	21	
