Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver1	2017-02-01 17:59:00	2017-02-01 18:13:00	14.0	Break	1.0	1.0	ndd	first	split_1	B_T0	1	10	
driver1	2017-02-01 18:13:00	2017-02-01 18:16:00	3.0	Driving	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 18:16:00	2017-02-01 18:18:00	2.0	Other	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 18:18:00	2017-02-01 18:20:00	2.0	Driving	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 18:20:00	2017-02-01 18:43:00	23.0	Other	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 18:43:00	2017-02-01 18:45:00	2.0	Driving	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 18:45:00	2017-02-01 18:47:00	2.0	Break	1.0	1.0	ndd	first	split_1	B_T0	1	10	
driver1	2017-02-01 18:47:00	2017-02-01 19:12:00	25.0	Driving	1.0	1.0	ndd	first	split_1	A	1	10	
driver1	2017-02-01 19:12:00	2017-02-01 19:42:00	30.0	Break	1.0	1.0	ndd	first	split_1	B_T2	1	10	
driver1	2017-02-01 19:42:00	2017-02-01 21:35:00	113.0	Driving	1.0	1.0	ndd	first	split_2	A	1	10	
driver1	2017-02-01 21:35:00	2017-02-01 22:34:00	59.0	Break	1.0	1.0	ndd	first	split_2	B_T3	1	10	
driver1	2017-02-01 22:34:00	2017-03-01 00:56:00	142.0	Driving	1.0	1.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-03-01 00:56:00	2017-03-01 00:59:00	3.0	Other	1.0	1.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-03-01 00:59:00	2017-03-01 01:00:00	1.0	Driving	1.0	1.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-03-01 01:00:00	2017-03-01 01:02:00	2.0	Other	1.0	1.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-03-01 01:02:00	2017-03-01 01:05:00	3.0	Driving	1.0	1.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-03-01 01:05:00	2017-03-01 16:20:00	915.0	Break	1.0	1.0	ndd	second	uninterrupted	DR_T1	1	10	
driver1	2017-07-01 21:24:00	2017-07-01 21:30:00	6.0	Driving	1.0	7.0	ndd	first	split_1	A	1	10	
driver1	2017-07-01 21:30:00	2017-07-01 21:54:00	24.0	Break	1.0	7.0	ndd	first	split_1	B_T2	1	10	
driver1	2017-07-01 21:54:00	2017-08-01 01:24:00	210.0	Driving	1.0	7.0	ndd	first	split_2	A	1	10	
driver1	2017-08-01 01:24:00	2017-08-01 02:11:00	47.0	Break	1.0	7.0	ndd	first	split_2	B_T3	1	10	
driver1	2017-08-01 02:11:00	2017-08-01 04:45:00	154.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 04:45:00	2017-08-01 04:46:00	1.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 04:46:00	2017-08-01 04:49:00	3.0	Break	1.0	7.0	ndd	second	uninterrupted	B_T0	1	10	
driver1	2017-08-01 04:49:00	2017-08-01 04:59:00	10.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 04:59:00	2017-08-01 05:12:00	13.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 05:12:00	2017-08-01 05:16:00	4.0	Driving	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 05:16:00	2017-08-01 05:18:00	2.0	Other	1.0	7.0	ndd	second	uninterrupted	A	1	10	
driver1	2017-08-01 05:18:00	2017-10-01 09:47:00	3149.0	Break	1.0	7.0	ndd	second	uninterrupted	WR_T1	1	10	
driver3	2017-01-13 22:30:00	2017-01-14 00:43:00	133.0	Driving	3.0	8.0	none	none	uninterrupted	A	0	10	
driver3	2017-01-14 00:43:00	2017-01-14 00:45:00	2.0	Other	3.0	8.0	none	none	uninterrupted	A	0	10	
driver3	2017-01-14 00:45:00	2017-01-14 01:29:00	44.0	Driving	3.0	8.0	none	none	uninterrupted	A	0	10	
driver3	2017-01-14 01:29:00	2017-01-14 02:56:00	87.0	Break	3.0	8.0	none	none	uninterrupted	B_T1	0	10	
driver3	2017-01-14 02:56:00	2017-01-14 04:39:00	103.0	Driving	3.0	8.0	ndd	first	split_1	A	1	10	
driver3	2017-01-14 04:39:00	2017-01-14 04:55:00	16.0	Break	3.0	8.0	ndd	first	split_1	B_T2	1	10	
driver3	2017-01-14 04:55:00	2017-01-14 07:25:00	150.0	Driving	3.0	8.0	ndd	first	split_2	A	1	10	
driver3	2017-01-14 07:25:00	2017-01-14 07:56:00	31.0	Break	3.0	8.0	ndd	first	split_2	B_T3	1	10	
driver3	2017-01-14 07:56:00	2017-01-14 09:27:00	91.0	Driving	3.0	8.0	ndd	second	uninterrupted	A	1	10	
driver3	2017-01-14 09:27:00	2017-01-14 09:28:00	1.0	Other	3.0	8.0	ndd	second	uninterrupted	A	1	10	
