Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver75	2017-01-01 00:06:00	2017-01-01 11:10:00	664.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver76	2017-01-13 19:01:00	2017-01-14 12:33:00	1052.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver90	2017-11-01 17:03:00	2017-12-01 08:00:00	897.0	Break	2.0	8.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver92	2017-05-01 13:01:00	2017-06-01 10:09:00	1268.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver115	2017-03-01 20:01:00	2017-04-01 16:00:00	1199.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver124	2017-03-01 20:01:00	2017-04-01 16:06:00	1205.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver128	2017-04-01 10:03:00	2017-04-01 22:23:00	740.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver151	2017-10-01 21:18:00	2017-11-01 17:07:00	1189.0	Break	3.0	8.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver152	2017-08-01 16:39:00	2017-09-01 08:01:00	922.0	Break	1.0	7.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver165	2017-10-01 18:44:00	2017-11-01 15:52:00	1268.0	Break	3.0	5.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver169	2017-03-01 19:04:00	2017-04-01 06:07:00	663.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver171	2017-04-01 12:45:00	2017-05-01 12:44:00	1439.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver194	2017-10-01 10:40:00	2017-10-01 23:14:00	754.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver203	2017-03-01 20:03:00	2017-04-01 07:56:00	713.0	Break	1.0	1.0	ndd	unique	uninterrupted	DR_T1	1	17	
driver230	2017-08-01 13:59:00	2017-09-01 08:01:00	1082.0	Break	2.0	7.0	ndd	unique	uninterrupted	DR_T1	1	17	
