Driver	DateTimeStart	DateTimeEnd	Duration	Activity	Week	Day	DayType	Sequence	BreakType	Token	Legal	Cluster	ZenoInfo
driver2	2017-10-01 11:47:00	2017-10-01 11:49:00	2.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver2	2017-10-01 11:49:00	2017-10-01 11:58:00	9.0	Other	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver2	2017-10-01 11:58:00	2017-10-01 14:21:00	143.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver2	2017-10-01 14:21:00	2017-10-01 14:24:00	3.0	Other	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver2	2017-10-01 14:24:00	2017-10-01 15:18:00	54.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T1	1	19	
driver2	2017-10-01 15:18:00	2017-10-01 15:29:00	11.0	Driving	1.0	2.0	ndd	second	split_1	A	1	19	
driver2	2017-10-01 15:29:00	2017-10-01 16:07:00	38.0	Break	1.0	2.0	ndd	second	split_1	B_T2	1	19	
driver2	2017-10-01 16:07:00	2017-10-01 16:34:00	27.0	Driving	1.0	2.0	ndd	second	split_2	A	1	19	
driver2	2017-10-01 16:34:00	2017-10-01 19:54:00	200.0	Break	1.0	2.0	ndd	second	split_2	DR_T3	1	19	
driver5	2017-12-01 08:20:00	2017-12-01 11:14:00	174.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	19	
driver5	2017-12-01 11:14:00	2017-12-01 11:16:00	2.0	Other	3.0	11.0	ndd	first	uninterrupted	A	1	19	
driver5	2017-12-01 11:16:00	2017-12-01 12:46:00	90.0	Driving	3.0	11.0	ndd	first	uninterrupted	A	1	19	
driver5	2017-12-01 12:46:00	2017-12-01 13:46:00	60.0	Break	3.0	11.0	ndd	first	uninterrupted	B_T1	1	19	
driver5	2017-12-01 13:46:00	2017-12-01 16:47:00	181.0	Driving	3.0	11.0	ndd	second	split_1	A	1	19	
driver5	2017-12-01 16:47:00	2017-12-01 17:05:00	18.0	Break	3.0	11.0	ndd	second	split_1	B_T2	1	19	
driver5	2017-12-01 17:05:00	2017-12-01 18:28:00	83.0	Driving	3.0	11.0	ndd	second	split_2	A	1	19	
driver5	2017-12-01 18:28:00	2017-01-13 05:30:00	662.0	Break	3.0	11.0	ndd	second	split_2	DR_T1	1	19	
driver6	2017-09-01 18:06:00	2017-09-01 19:04:00	58.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:04:00	2017-09-01 19:08:00	4.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:08:00	2017-09-01 19:10:00	2.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:10:00	2017-09-01 19:19:00	9.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:19:00	2017-09-01 19:20:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:20:00	2017-09-01 19:23:00	3.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:23:00	2017-09-01 19:24:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:24:00	2017-09-01 19:28:00	4.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:28:00	2017-09-01 19:31:00	3.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:31:00	2017-09-01 19:32:00	1.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:32:00	2017-09-01 19:34:00	2.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T0	1	19	
driver6	2017-09-01 19:34:00	2017-09-01 19:43:00	9.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:43:00	2017-09-01 19:44:00	1.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:44:00	2017-09-01 19:45:00	1.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 19:45:00	2017-09-01 19:56:00	11.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T0	1	19	
driver6	2017-09-01 19:56:00	2017-09-01 20:02:00	6.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 20:02:00	2017-09-01 20:07:00	5.0	Other	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 20:07:00	2017-09-01 21:32:00	85.0	Driving	2.0	6.0	ndd	first	uninterrupted	A	1	19	
driver6	2017-09-01 21:32:00	2017-09-01 22:21:00	49.0	Break	2.0	6.0	ndd	first	uninterrupted	B_T1	1	19	
driver6	2017-09-01 22:21:00	2017-09-01 23:08:00	47.0	Driving	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-09-01 23:08:00	2017-09-01 23:11:00	3.0	Other	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-09-01 23:11:00	2017-10-01 00:20:00	69.0	Driving	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-10-01 00:20:00	2017-10-01 00:22:00	2.0	Other	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-10-01 00:22:00	2017-10-01 01:22:00	60.0	Driving	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-10-01 01:22:00	2017-10-01 01:25:00	3.0	Other	2.0	6.0	ndd	second	split_1	A	1	19	
driver6	2017-10-01 01:25:00	2017-10-01 01:47:00	22.0	Break	2.0	6.0	ndd	second	split_1	B_T2	1	19	
driver6	2017-10-01 01:47:00	2017-10-01 01:49:00	2.0	Other	2.0	6.0	ndd	second	split_2	A	1	19	
driver6	2017-10-01 01:49:00	2017-10-01 01:53:00	4.0	Driving	2.0	6.0	ndd	second	split_2	A	1	19	
driver6	2017-10-01 01:53:00	2017-10-01 16:26:00	873.0	Break	2.0	6.0	ndd	second	split_2	DR_T1	1	19	
driver9	2017-03-01 11:05:00	2017-03-01 11:06:00	1.0	Other	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver9	2017-03-01 11:06:00	2017-03-01 11:54:00	48.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver9	2017-03-01 11:54:00	2017-03-01 12:01:00	7.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T0	1	19	
driver9	2017-03-01 12:01:00	2017-03-01 15:29:00	208.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver9	2017-03-01 15:29:00	2017-03-01 15:43:00	14.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T0	1	19	
driver9	2017-03-01 15:43:00	2017-03-01 15:44:00	1.0	Driving	1.0	2.0	ndd	first	uninterrupted	A	1	19	
driver9	2017-03-01 15:44:00	2017-03-01 16:37:00	53.0	Break	1.0	2.0	ndd	first	uninterrupted	B_T1	1	19	
driver9	2017-03-01 16:37:00	2017-03-01 16:55:00	18.0	Driving	1.0	2.0	ndd	second	split_1	A	1	19	
driver9	2017-03-01 16:55:00	2017-03-01 17:09:00	14.0	Break	1.0	2.0	ndd	second	split_1	B_T0	1	19	
driver9	2017-03-01 17:09:00	2017-03-01 20:49:00	220.0	Driving	1.0	2.0	ndd	second	split_1	A	1	19	
driver9	2017-03-01 20:49:00	2017-03-01 21:35:00	46.0	Break	1.0	2.0	ndd	second	split_1	B_T2	1	19	
driver9	2017-03-01 21:35:00	2017-03-01 22:57:00	82.0	Driving	1.0	2.0	ndd	second	split_2	A	1	19	
driver9	2017-03-01 22:57:00	2017-04-01 10:10:00	673.0	Break	1.0	2.0	ndd	second	split_2	DR_T1	1	19	
driver11	2017-11-01 07:01:00	2017-11-01 07:05:00	4.0	Driving	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:05:00	2017-11-01 07:10:00	5.0	Break	3.0	8.0	ndd	first	uninterrupted	B_T0	1	19	
driver11	2017-11-01 07:10:00	2017-11-01 07:11:00	1.0	Other	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:11:00	2017-11-01 07:13:00	2.0	Driving	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:13:00	2017-11-01 07:23:00	10.0	Other	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:23:00	2017-11-01 07:24:00	1.0	Driving	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:24:00	2017-11-01 07:30:00	6.0	Other	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:30:00	2017-11-01 07:31:00	1.0	Driving	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:31:00	2017-11-01 07:33:00	2.0	Other	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 07:33:00	2017-11-01 08:27:00	54.0	Driving	3.0	8.0	ndd	first	uninterrupted	A	1	19	
driver11	2017-11-01 08:27:00	2017-11-01 09:37:00	70.0	Break	3.0	8.0	ndd	first	uninterrupted	B_T1	1	19	
driver11	2017-11-01 09:37:00	2017-11-01 13:03:00	206.0	Driving	3.0	8.0	ndd	second	split_1	A	1	19	
driver11	2017-11-01 13:03:00	2017-11-01 13:50:00	47.0	Break	3.0	8.0	ndd	second	split_1	B_T2	1	19	
driver11	2017-11-01 13:50:00	2017-11-01 15:43:00	113.0	Driving	3.0	8.0	ndd	second	split_2	A	1	19	
driver11	2017-11-01 15:43:00	2017-11-01 15:46:00	3.0	Break	3.0	8.0	ndd	second	split_2	B_T0	1	19	
driver11	2017-11-01 15:46:00	2017-11-01 15:47:00	1.0	Driving	3.0	8.0	ndd	second	split_2	A	1	19	
driver11	2017-11-01 15:47:00	2017-11-01 15:51:00	4.0	Break	3.0	8.0	ndd	second	split_2	B_T0	1	19	
driver11	2017-11-01 15:51:00	2017-11-01 15:54:00	3.0	Driving	3.0	8.0	ndd	second	split_2	A	1	19	
driver11	2017-11-01 15:54:00	2017-12-01 07:53:00	959.0	Break	3.0	8.0	ndd	second	split_2	DR_T1	1	19	
driver12	2017-05-01 15:46:00	2017-05-01 15:48:00	2.0	Driving	2.0	3.0	ndd	first	uninterrupted	A	1	19	
driver12	2017-05-01 15:48:00	2017-05-01 15:50:00	2.0	Other	2.0	3.0	ndd	first	uninterrupted	A	1	19	
driver12	2017-05-01 15:50:00	2017-05-01 17:06:00	76.0	Break	2.0	3.0	ndd	first	uninterrupted	B_T1	1	19	
driver12	2017-05-01 17:06:00	2017-05-01 20:23:00	197.0	Driving	2.0	3.0	ndd	second	split_1	A	1	19	
driver12	2017-05-01 20:23:00	2017-05-01 21:09:00	46.0	Break	2.0	3.0	ndd	second	split_1	B_T2	1	19	
driver12	2017-05-01 21:09:00	2017-05-01 23:44:00	155.0	Driving	2.0	3.0	ndd	second	split_2	A	1	19	
driver12	2017-05-01 23:44:00	2017-06-01 08:52:00	548.0	Break	2.0	3.0	ndd	second	split_2	DR_T2	1	19	
driver15	2017-01-13 13:50:00	2017-01-13 13:57:00	7.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 13:57:00	2017-01-13 14:03:00	6.0	Other	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:03:00	2017-01-13 14:05:00	2.0	Break	2.0	9.0	ndd	first	uninterrupted	B_T0	1	19	
driver15	2017-01-13 14:05:00	2017-01-13 14:09:00	4.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:09:00	2017-01-13 14:22:00	13.0	Break	2.0	9.0	ndd	first	uninterrupted	B_T0	1	19	
driver15	2017-01-13 14:22:00	2017-01-13 14:23:00	1.0	Other	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:23:00	2017-01-13 14:27:00	4.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:27:00	2017-01-13 14:32:00	5.0	Other	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:32:00	2017-01-13 14:39:00	7.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:39:00	2017-01-13 14:43:00	4.0	Other	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:43:00	2017-01-13 14:52:00	9.0	Driving	2.0	9.0	ndd	first	uninterrupted	A	1	19	
driver15	2017-01-13 14:52:00	2017-01-13 16:31:00	99.0	Break	2.0	9.0	ndd	first	uninterrupted	B_T1	1	19	
driver15	2017-01-13 16:31:00	2017-01-13 16:33:00	2.0	Other	2.0	9.0	ndd	second	split_1	A	1	19	
driver15	2017-01-13 16:33:00	2017-01-13 17:01:00	28.0	Break	2.0	9.0	ndd	second	split_1	B_T2	1	19	
driver15	2017-01-13 17:01:00	2017-01-13 17:03:00	2.0	Other	2.0	9.0	ndd	second	split_2	A	1	19	
driver15	2017-01-13 17:03:00	2017-01-13 17:05:00	2.0	Driving	2.0	9.0	ndd	second	split_2	A	1	19	
driver15	2017-01-13 17:05:00	2017-01-13 17:08:00	3.0	Break	2.0	9.0	ndd	second	split_2	B_T0	1	19	
driver15	2017-01-13 17:08:00	2017-01-13 17:11:00	3.0	Other	2.0	9.0	ndd	second	split_2	A	1	19	
