Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver206,6,Other,1.0,1,ndd,first,split_1,A,1,no
driver206,103,Driving,1.0,1,ndd,first,split_1,A,1,no
driver206,25,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver206,1,Driving,1.0,1,ndd,first,split_2,A,1,no
driver206,5,Other,1.0,1,ndd,first,split_2,A,1,no
driver206,30,Driving,1.0,1,ndd,first,split_2,A,1,no
driver206,33,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver206,244,Driving,1.0,1,ndd,second,uninterrupted,A,1,no
driver206,2,Other,1.0,1,ndd,second,uninterrupted,A,1,no
driver206,558,Break,1.0,1,ndd,second,uninterrupted,DR_T2,1,no
driver206,1,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver206,4,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver206,59,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver206,5,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver206,15,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver206,10,Break,1.0,2,ndd,second,uninterrupted,B_T0,1,no
driver206,5,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver206,31,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver206,3978,Break,1.0,2,ndd,second,uninterrupted,WR_T1,1,no
driver206,2,Other,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,114,Driving,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,14,Break,2.0,3,ndd,unique,uninterrupted,B_T0,1,no
driver206,28,Driving,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,7,Other,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,13,Driving,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,10,Break,2.0,3,ndd,unique,uninterrupted,B_T0,1,no
driver206,2,Other,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,8,Driving,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,2,Other,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,6,Driving,2.0,3,ndd,unique,uninterrupted,A,1,no
driver206,1597,Break,2.0,3,ndd,unique,uninterrupted,WR_T2,1,no
driver206,24,Other,3.0,4,ndd,first,split_1,A,1,no
driver206,36,Driving,3.0,4,ndd,first,split_1,A,1,no
driver206,2,Other,3.0,4,ndd,first,split_1,A,1,no
