Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver46,296,Break,1.0,1,ndd,unique,uninterrupted,DR_T3,1,no
driver46,25,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,2,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,13,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,16,Break,1.0,2,none,none,none,none,0,unidentified
driver46,1,Driving,1.0,2,none,none,split_1,A,0,unidentified
driver46,7,Break,1.0,2,none,none,split_1,B_T0,0,unidentified
driver46,2,Driving,1.0,2,none,none,split_1,A,0,unidentified
driver46,9,Break,1.0,2,none,none,split_1,B_T0,0,unidentified
driver46,1,Driving,1.0,2,none,none,split_1,A,0,unidentified
driver46,2,Other,1.0,2,none,none,split_1,A,0,unidentified
driver46,6,Break,1.0,2,none,none,split_1,B_T0,0,unidentified
driver46,2,Driving,1.0,2,none,none,split_1,A,0,unidentified
driver46,2,Break,1.0,2,none,none,split_1,B_T0,0,unidentified
driver46,1,Driving,1.0,2,none,none,split_1,A,0,unidentified
driver46,29,Break,1.0,2,none,none,split_1,B_T2,0,unidentified
driver46,5,Driving,1.0,2,none,none,split_2,A,0,unidentified
driver46,30,Break,1.0,2,none,none,split_2,B_T3,0,unidentified
driver46,98,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,9,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,3,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,15,Break,1.0,2,none,none,none,none,0,unidentified
driver46,6,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,4,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,2,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,1,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,8,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,22,Break,1.0,2,none,none,none,none,0,unidentified
driver46,119,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,2,Break,1.0,2,none,none,none,B_T0,0,unidentified
driver46,114,Driving,1.0,2,none,none,none,A,0,unidentified
driver46,298,Break,1.0,2,none,none,none,none,0,unidentified
driver46,2,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver46,34,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver46,1,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver46,542,Break,1.0,2,ndd,unique,split_2,DR_T4,1,no
driver46,72,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,2,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,21,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,8,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,25,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,4,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,12,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,4,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,43,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,2,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,41,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,10,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,41,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,7,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_1,B_T0,1,no
driver46,11,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver46,31,Break,1.0,3,ndd,unique,split_1,B_T2,1,no
driver46,5,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,2,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,1,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,4,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,3,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,3,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,1,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,1,Other,1.0,3,ndd,unique,split_2,A,1,no
driver46,2,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,2,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,4,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,8,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver46,13,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver46,3354,Break,1.0,3,ndd,unique,split_2,WR_T1,1,no
driver46,3,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver46,3,Break,2.0,4,edd,first,uninterrupted,B_T0,1,no
driver46,1,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver46,2,Other,2.0,4,edd,first,uninterrupted,A,1,no
driver46,115,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver46,10,Break,2.0,4,edd,first,uninterrupted,B_T0,1,no
driver46,1,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver46,8,Break,2.0,4,edd,first,uninterrupted,B_T0,1,no
driver46,1,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver46,118,Break,2.0,4,edd,first,uninterrupted,B_T1,1,no
driver46,149,Driving,2.0,4,edd,second,split_1,A,1,no
driver46,12,Break,2.0,4,edd,second,split_1,B_T0,1,no
driver46,36,Driving,2.0,4,edd,second,split_1,A,1,no
driver46,23,Break,2.0,4,edd,second,split_1,B_T2,1,no
driver46,2,Driving,2.0,4,edd,second,split_2,A,1,no
driver46,3,Break,2.0,4,edd,second,split_2,B_T0,1,no
driver46,45,Driving,2.0,4,edd,second,split_2,A,1,no
driver46,31,Break,2.0,4,edd,second,split_2,B_T3,1,no
driver46,134,Driving,2.0,4,edd,third,uninterrupted,A,1,no
driver46,2,Break,2.0,4,edd,third,uninterrupted,B_T0,1,no
driver46,52,Driving,2.0,4,edd,third,uninterrupted,A,1,no
driver46,3,Break,2.0,4,edd,third,uninterrupted,B_T0,1,no
driver46,53,Driving,2.0,4,edd,third,uninterrupted,A,1,no
driver46,663,Break,2.0,4,edd,third,uninterrupted,DR_T1,1,no
driver46,193,Driving,2.0,5,ndd,first,uninterrupted,A,1,no
driver46,3,Break,2.0,5,ndd,first,uninterrupted,B_T0,1,no
driver46,52,Driving,2.0,5,ndd,first,uninterrupted,A,1,no
driver46,46,Break,2.0,5,ndd,first,uninterrupted,B_T1,1,no
driver46,160,Driving,2.0,5,ndd,second,uninterrupted,A,1,no
driver46,2,Break,2.0,5,ndd,second,uninterrupted,B_T0,1,no
driver46,99,Driving,2.0,5,ndd,second,uninterrupted,A,1,no
driver46,6,Break,2.0,5,ndd,second,uninterrupted,B_T0,1,no
driver46,2,Driving,2.0,5,ndd,second,uninterrupted,A,1,no
driver46,951,Break,2.0,5,ndd,second,uninterrupted,DR_T1,1,no
driver46,32,Driving,2.0,6,edd,first,split_1,A,1,no
driver46,2,Break,2.0,6,edd,first,split_1,B_T0,1,no
driver46,92,Driving,2.0,6,edd,first,split_1,A,1,no
driver46,2,Break,2.0,6,edd,first,split_1,B_T0,1,no
driver46,76,Driving,2.0,6,edd,first,split_1,A,1,no
driver46,59,Break,2.0,6,edd,first,split_1,B_T2,1,no
driver46,55,Driving,2.0,6,edd,first,split_2,A,1,no
driver46,60,Break,2.0,6,edd,first,split_2,B_T3,1,no
driver46,74,Driving,2.0,6,edd,second,split_1,A,1,no
driver46,16,Break,2.0,6,edd,second,split_1,B_T2,1,no
driver46,180,Driving,2.0,6,edd,second,split_2,A,1,no
driver46,31,Break,2.0,6,edd,second,split_2,B_T3,1,no
driver46,82,Driving,2.0,6,edd,third,uninterrupted,A,1,no
driver46,7,Break,2.0,6,edd,third,uninterrupted,B_T0,1,no
driver46,6,Driving,2.0,6,edd,third,uninterrupted,A,1,no
driver46,2162,Break,2.0,6,edd,third,uninterrupted,WR_T2,1,no
driver46,2,Driving,3.0,7,edd,first,uninterrupted,A,1,no
driver46,3,Break,3.0,7,edd,first,uninterrupted,B_T0,1,no
driver46,41,Driving,3.0,7,edd,first,uninterrupted,A,1,no
driver46,11,Break,3.0,7,edd,first,uninterrupted,B_T0,1,no
driver46,1,Driving,3.0,7,edd,first,uninterrupted,A,1,no
driver46,5,Break,3.0,7,edd,first,uninterrupted,B_T0,1,no
driver46,4,Driving,3.0,7,edd,first,uninterrupted,A,1,no
driver46,104,Break,3.0,7,edd,first,uninterrupted,B_T1,1,no
driver46,1,Driving,3.0,7,edd,second,split_1,A,1,no
driver46,2,Break,3.0,7,edd,second,split_1,B_T0,1,no
driver46,1,Driving,3.0,7,edd,second,split_1,A,1,no
driver46,3,Break,3.0,7,edd,second,split_1,B_T0,1,no
driver46,35,Driving,3.0,7,edd,second,split_1,A,1,no
driver46,7,Break,3.0,7,edd,second,split_1,B_T0,1,no
driver46,2,Driving,3.0,7,edd,second,split_1,A,1,no
driver46,143,Break,3.0,7,edd,second,split_1,B_T2,1,no
driver46,1,Driving,3.0,7,edd,second,split_2,A,1,no
driver46,115,Break,3.0,7,edd,second,split_2,B_T3,1,no
driver46,2,Driving,3.0,7,edd,third,split_1,A,1,no
driver46,24,Break,3.0,7,edd,third,split_1,B_T2,1,no
driver46,27,Driving,3.0,7,edd,third,split_2,A,1,no
driver46,2,Break,3.0,7,edd,third,split_2,B_T0,1,no
driver46,2,Driving,3.0,7,edd,third,split_2,A,1,no
driver46,182,Break,3.0,7,edd,third,split_2,DR_T3,1,no
driver46,2,Driving,3.0,8,ndd,first,uninterrupted,A,1,no
driver46,79,Break,3.0,8,ndd,first,uninterrupted,B_T1,1,no
driver46,2,Driving,3.0,8,ndd,second,uninterrupted,A,1,no
driver46,3,Break,3.0,8,ndd,second,uninterrupted,B_T0,1,no
driver46,5,Driving,3.0,8,ndd,second,uninterrupted,A,1,no
driver46,626,Break,3.0,8,ndd,second,uninterrupted,DR_T4,1,no
driver46,1,Driving,3.0,9,none,none,split_1,A,0,unidentified
driver46,3,Break,3.0,9,none,none,split_1,B_T0,0,unidentified
driver46,2,Driving,3.0,9,none,none,split_1,A,0,unidentified
driver46,20,Break,3.0,9,none,none,split_1,B_T2,0,unidentified
driver46,1,Driving,3.0,9,none,none,split_2,A,0,unidentified
driver46,39,Break,3.0,9,none,none,split_2,B_T3,0,unidentified
driver46,1,Driving,3.0,9,edd,first,uninterrupted,A,1,no
driver46,48,Break,3.0,9,edd,first,uninterrupted,B_T1,1,no
driver46,84,Driving,3.0,9,edd,second,split_1,A,1,no
driver46,18,Break,3.0,9,edd,second,split_1,B_T2,1,no
driver46,142,Driving,3.0,9,edd,second,split_2,A,1,no
driver46,36,Break,3.0,9,edd,second,split_2,B_T3,1,no
driver46,70,Driving,3.0,9,edd,third,uninterrupted,A,1,no
driver46,11,Break,3.0,9,edd,third,uninterrupted,B_T0,1,no
driver46,100,Driving,3.0,9,edd,third,uninterrupted,A,1,no
driver46,5,Break,3.0,9,edd,third,uninterrupted,B_T0,1,no
driver46,34,Driving,3.0,9,edd,third,uninterrupted,A,1,no
driver46,662,Break,3.0,9,edd,third,uninterrupted,DR_T1,1,no
driver46,2,Driving,3.0,10,ndd,unique,split_1,A,1,no
driver46,25,Break,3.0,10,ndd,unique,split_1,B_T2,1,no
driver46,1,Other,3.0,10,ndd,unique,split_2,A,1,no
driver46,20,Driving,3.0,10,ndd,unique,split_2,A,1,no
driver46,4,Break,3.0,10,ndd,unique,split_2,B_T0,1,no
driver46,43,Driving,3.0,10,ndd,unique,split_2,A,1,no
driver46,9,Break,3.0,10,ndd,unique,split_2,B_T0,1,no
driver46,24,Driving,3.0,10,ndd,unique,split_2,A,1,no
driver46,3527,Break,3.0,10,ndd,unique,split_2,WR_T1,1,no
driver46,2,Driving,4.0,11,none,none,none,A,0,unidentified
driver46,2,Break,4.0,11,none,none,none,B_T0,0,unidentified
driver46,61,Driving,4.0,11,none,none,none,A,0,unidentified
driver46,3,Break,4.0,11,none,none,none,B_T0,0,unidentified
driver46,52,Driving,4.0,11,none,none,none,A,0,unidentified
driver46,23,Break,4.0,11,none,none,none,none,0,unidentified
driver46,1,Driving,4.0,11,none,none,none,A,0,unidentified
driver46,16,Break,4.0,11,none,none,none,none,0,unidentified
driver46,1,Driving,4.0,11,ndd,unique,split_1,A,1,no
driver46,6,Break,4.0,11,ndd,unique,split_1,B_T0,1,no
driver46,24,Break,4.0,11,ndd,unique,split_1,B_T2,1,no
driver46,93,Driving,4.0,11,ndd,unique,split_2,A,1,no
driver46,2,Break,4.0,11,ndd,unique,split_2,B_T0,1,no
driver46,44,Driving,4.0,11,ndd,unique,split_2,A,1,no
driver46,2,Break,4.0,11,ndd,unique,split_2,B_T0,1,no
driver46,5,Driving,4.0,11,ndd,unique,split_2,A,1,no
driver46,706,Break,4.0,11,ndd,unique,split_2,DR_T1,1,no
driver46,3,Driving,4.0,12,ndd,first,split_1,A,1,no
driver46,5,Break,4.0,12,ndd,first,split_1,B_T0,1,no
driver46,1,Driving,4.0,12,ndd,first,split_1,A,1,no
driver46,3,Break,4.0,12,ndd,first,split_1,B_T0,1,no
driver46,2,Driving,4.0,12,ndd,first,split_1,A,1,no
driver46,77,Break,4.0,12,ndd,first,split_1,B_T2,1,no
driver46,110,Driving,4.0,12,ndd,first,split_2,A,1,no
driver46,5,Break,4.0,12,ndd,first,split_2,B_T0,1,no
driver46,129,Driving,4.0,12,ndd,first,split_2,A,1,no
driver46,46,Break,4.0,12,ndd,first,split_2,B_T3,1,no
driver46,155,Driving,4.0,12,ndd,second,split_1,A,1,no
driver46,51,Break,4.0,12,ndd,second,split_1,B_T2,1,no
driver46,138,Driving,4.0,12,ndd,second,split_2,A,1,no
driver46,559,Break,4.0,12,ndd,second,split_2,DR_T2,1,no
driver46,210,Driving,4.0,13,ndd,first,uninterrupted,A,1,no
driver46,5,Break,4.0,13,ndd,first,uninterrupted,B_T0,1,no
driver46,1,Driving,4.0,13,ndd,first,uninterrupted,A,1,no
driver46,111,Break,4.0,13,ndd,first,uninterrupted,B_T1,1,no
driver46,1,Driving,4.0,13,ndd,second,split_1,A,1,no
driver46,38,Break,4.0,13,ndd,second,split_1,B_T2,1,no
driver46,7,Driving,4.0,13,ndd,second,split_2,A,1,no
driver46,1869,Break,4.0,13,ndd,second,split_2,WR_T2,1,no
