Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver107,30,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver107,5,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver107,3,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver107,2,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver107,1,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver107,48,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver107,3,Other,1.0,1,ndd,second,split_1,A,1,no
driver107,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver107,1,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver107,37,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver107,246,Idle,1.0,1,ndd,second,split_2,I,1,no
driver107,1,Break,1.0,1,ndd,second,split_2,B_T0,1,no
driver107,4,Break,1.0,1,ndd,second,split_2,B_T0,1,no
driver107,250,Driving,1.0,1,ndd,second,split_2,A,1,no
driver107,3,Break,1.0,1,ndd,second,split_2,B_T0,1,no
driver107,30,Idle,1.0,1,ndd,second,split_2,I,1,no
driver107,542,Break,1.0,1,ndd,second,split_2,DR_T2,1,no
driver107,3,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver107,241,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver107,6,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver107,267,Idle,1.0,2,ndd,unique,split_1,I,1,no
driver107,1,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver107,4,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver107,94,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver107,8,Other,1.0,2,ndd,unique,split_1,A,1,no
driver107,15,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver107,155,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver107,3,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver107,162,Idle,1.0,2,ndd,unique,split_2,I,1,no
driver107,1441,Break,1.0,2,ndd,unique,split_2,WR_T2,1,no
driver107,1,Break,2.0,3,none,none,none,B_T0,0,unidentified
driver107,6,Driving,2.0,3,none,none,none,A,0,unidentified
driver107,11,Other,2.0,3,none,none,none,A,0,unidentified
driver107,3,Driving,2.0,3,none,none,none,A,0,unidentified
driver107,7,Other,2.0,3,none,none,none,A,0,unidentified
driver107,1,Driving,2.0,3,none,none,none,A,0,unidentified
driver107,27,Break,2.0,3,none,none,none,none,0,unidentified
driver107,9,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,7,Driving,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,5,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,85,Driving,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,3,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,1,Driving,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,2,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,3,Driving,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,3,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,1,Driving,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,13,Other,2.0,3,ndd,unique,split_1,A,1,Excessive Driving without breaks
driver107,17,Break,2.0,3,ndd,unique,split_1,B_T2,1,Excessive Driving without breaks
driver107,1,Driving,2.0,3,ndd,unique,split_2,A,1,Excessive Driving without breaks
driver107,2,Other,2.0,3,ndd,unique,split_2,A,1,Excessive Driving without breaks
driver107,140,Driving,2.0,3,ndd,unique,split_2,A,1,Excessive Driving without breaks
driver107,1,Break,2.0,3,ndd,unique,split_2,B_T0,1,Excessive Driving without breaks
driver107,5,Break,2.0,3,ndd,unique,split_2,B_T0,1,Excessive Driving without breaks
driver107,261,Idle,2.0,3,ndd,unique,split_2,I,1,Excessive Driving without breaks
driver107,1,Break,2.0,3,ndd,unique,split_2,B_T0,1,Excessive Driving without breaks
driver107,2,Break,2.0,3,ndd,unique,split_2,B_T0,1,Excessive Driving without breaks
driver107,202,Driving,2.0,3,ndd,unique,split_2,A,1,Excessive Driving without breaks
driver107,3,Other,2.0,3,ndd,unique,split_2,A,1,Excessive Driving without breaks
driver107,566,Break,2.0,3,ndd,unique,split_2,DR_T2,1,Excessive Driving without breaks
