Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver131,80,Driving,1.0,1,ndd,unique,split_1,A,1,no
driver131,1,Other,1.0,1,ndd,unique,split_1,A,1,no
driver131,2,Break,1.0,1,ndd,unique,split_1,B_T0,1,no
driver131,2,Other,1.0,1,ndd,unique,split_1,A,1,no
driver131,16,Break,1.0,1,ndd,unique,split_1,B_T2,1,no
driver131,6,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver131,5,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver131,167,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver131,2,Other,1.0,1,ndd,unique,split_2,A,1,no
driver131,557,Break,1.0,1,ndd,unique,split_2,DR_T2,1,no
driver131,222,Driving,1.0,2,ndd,unique,uninterrupted,A,1,no
driver131,684,Break,1.0,2,ndd,unique,uninterrupted,DR_T1,1,no
driver131,2,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver131,11,Other,1.0,3,ndd,unique,split_1,A,1,no
driver131,2,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver131,7,Other,1.0,3,ndd,unique,split_1,A,1,no
driver131,2,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver131,43,Break,1.0,3,ndd,unique,split_1,B_T2,1,no
driver131,55,Other,1.0,3,ndd,unique,split_2,A,1,no
driver131,4,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver131,2,Other,1.0,3,ndd,unique,split_2,A,1,no
driver131,3335,Break,1.0,3,ndd,unique,split_2,WR_T1,1,no
driver131,267,Driving,2.0,4,ndd,unique,uninterrupted,A,1,no
driver131,639,Break,2.0,4,ndd,unique,uninterrupted,DR_T2,1,no
driver131,3,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,3,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,2,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,2,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,1,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,13,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,2,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver131,258,Break,2.0,5,ndd,unique,uninterrupted,DR_T3,1,no
driver131,2,Driving,2.0,6,ndd,first,uninterrupted,A,1,no
driver131,1,Other,2.0,6,ndd,first,uninterrupted,A,1,no
driver131,50,Break,2.0,6,ndd,first,uninterrupted,B_T1,1,no
driver131,47,Other,2.0,6,ndd,second,split_1,A,1,no
driver131,20,Driving,2.0,6,ndd,second,split_1,A,1,no
driver131,2,Break,2.0,6,ndd,second,split_1,B_T0,1,no
driver131,4,Driving,2.0,6,ndd,second,split_1,A,1,no
driver131,21,Break,2.0,6,ndd,second,split_1,B_T2,1,no
driver131,217,Driving,2.0,6,ndd,second,split_2,A,1,no
driver131,2,Other,2.0,6,ndd,second,split_2,A,1,no
driver131,579,Break,2.0,6,ndd,second,split_2,DR_T4,1,no
driver131,222,Driving,2.0,7,ndd,first,uninterrupted,A,1,no
driver131,1,Break,2.0,7,ndd,first,uninterrupted,B_T0,1,no
driver131,8,Other,2.0,7,ndd,first,uninterrupted,A,1,no
driver131,55,Break,2.0,7,ndd,first,uninterrupted,B_T1,1,no
driver131,241,Driving,2.0,7,ndd,second,split_1,A,1,no
driver131,56,Break,2.0,7,ndd,second,split_1,B_T2,1,no
driver131,128,Driving,2.0,7,ndd,second,split_2,A,1,no
driver131,1,Other,2.0,7,ndd,second,split_2,A,1,no
driver131,673,Break,2.0,7,ndd,second,split_2,DR_T1,1,no
driver131,245,Driving,2.0,8,ndd,first,uninterrupted,A,1,no
driver131,48,Break,2.0,8,ndd,first,uninterrupted,B_T1,1,no
driver131,182,Driving,2.0,8,ndd,second,split_1,A,1,no
driver131,50,Break,2.0,8,ndd,second,split_1,B_T2,1,no
driver131,84,Driving,2.0,8,ndd,second,split_2,A,1,no
driver131,10,Other,2.0,8,ndd,second,split_2,A,1,no
driver131,16,Driving,2.0,8,ndd,second,split_2,A,1,no
driver131,2,Break,2.0,8,ndd,second,split_2,B_T0,1,no
driver131,20,Other,2.0,8,ndd,second,split_2,A,1,no
