Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver149,258,Driving,1.0,1,ndd,first,split_1,A,1,no
driver149,68,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver149,29,Driving,1.0,1,ndd,first,split_2,A,1,no
driver149,61,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver149,103,Driving,1.0,1,ndd,second,split_1,A,1,no
driver149,14,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver149,100,Driving,1.0,1,ndd,second,split_1,A,1,no
driver149,5,Other,1.0,1,ndd,second,split_1,A,1,no
driver149,12,Driving,1.0,1,ndd,second,split_1,A,1,no
driver149,53,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver149,1,Driving,1.0,1,ndd,second,split_2,A,1,no
driver149,5,Break,1.0,1,ndd,second,split_2,B_T0,1,no
driver149,1,Driving,1.0,1,ndd,second,split_2,A,1,no
driver149,3321,Break,1.0,1,ndd,second,split_2,WR_T1,1,no
driver149,15,Driving,2.0,2,ndd,first,split_1,A,1,no
driver149,6,Other,2.0,2,ndd,first,split_1,A,1,no
driver149,38,Break,2.0,2,ndd,first,split_1,B_T2,1,no
driver149,244,Driving,2.0,2,ndd,first,split_2,A,1,no
driver149,142,Break,2.0,2,ndd,first,split_2,B_T3,1,no
driver149,248,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver149,671,Break,2.0,2,ndd,second,uninterrupted,DR_T1,1,no
driver149,103,Driving,2.0,3,ndd,first,split_1,A,1,no
driver149,20,Break,2.0,3,ndd,first,split_1,B_T2,1,no
driver149,52,Driving,2.0,3,ndd,first,split_2,A,1,no
driver149,14,Break,2.0,3,ndd,first,split_2,B_T0,1,no
driver149,98,Driving,2.0,3,ndd,first,split_2,A,1,no
driver149,34,Break,2.0,3,ndd,first,split_2,B_T3,1,no
driver149,205,Driving,2.0,3,ndd,second,split_1,A,1,no
driver149,24,Break,2.0,3,ndd,second,split_1,B_T2,1,no
driver149,57,Driving,2.0,3,ndd,second,split_2,A,1,no
driver149,551,Break,2.0,3,ndd,second,split_2,DR_T2,1,no
driver149,241,Driving,2.0,4,ndd,first,uninterrupted,A,1,no
driver149,48,Break,2.0,4,ndd,first,uninterrupted,B_T1,1,no
driver149,109,Driving,2.0,4,ndd,second,split_1,A,1,no
driver149,6,Other,2.0,4,ndd,second,split_1,A,1,no
driver149,118,Break,2.0,4,ndd,second,split_1,B_T2,1,no
driver149,170,Driving,2.0,4,ndd,second,split_2,A,1,no
driver149,1,Other,2.0,4,ndd,second,split_2,A,1,no
driver149,562,Break,2.0,4,ndd,second,split_2,DR_T2,1,no
driver149,163,Driving,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,66,Break,2.0,5,none,none,uninterrupted,B_T1,0,Excessive Driving without breaks
driver149,153,Driving,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,4,Break,2.0,5,none,none,uninterrupted,B_T0,0,Excessive Driving without breaks
driver149,79,Driving,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,2,Other,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,12,Driving,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,14,Break,2.0,5,none,none,uninterrupted,B_T0,0,Excessive Driving without breaks
driver149,11,Driving,2.0,5,none,none,uninterrupted,A,0,Excessive Driving without breaks
driver149,46,Break,2.0,5,none,none,uninterrupted,B_T1,0,Excessive Driving without breaks
driver149,4,Driving,2.0,5,none,none,none,A,0,Excessive Driving without breaks
driver149,27,Break,2.0,5,none,none,none,none,0,Excessive Driving without breaks
driver149,22,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,12,Break,2.0,5,ndd,unique,split_1,B_T0,1,no
driver149,3,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,8,Other,2.0,5,ndd,unique,split_1,A,1,no
driver149,49,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,4,Other,2.0,5,ndd,unique,split_1,A,1,no
driver149,10,Break,2.0,5,ndd,unique,split_1,B_T0,1,no
driver149,8,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,9,Break,2.0,5,ndd,unique,split_1,B_T0,1,no
driver149,23,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,4,Break,2.0,5,ndd,unique,split_1,B_T0,1,no
driver149,63,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,3,Other,2.0,5,ndd,unique,split_1,A,1,no
driver149,1,Driving,2.0,5,ndd,unique,split_1,A,1,no
driver149,15,Break,2.0,5,ndd,unique,split_1,B_T2,1,no
driver149,3,Driving,2.0,5,ndd,unique,split_2,A,1,no
