Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver103,45,Driving,1.0,1,ndd,first,split_1,A,1,no
driver103,3,Other,1.0,1,ndd,first,split_1,A,1,no
driver103,1,Driving,1.0,1,ndd,first,split_1,A,1,no
driver103,34,Other,1.0,1,ndd,first,split_1,A,1,no
driver103,18,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver103,2,Driving,1.0,1,ndd,first,split_2,A,1,no
driver103,2,Other,1.0,1,ndd,first,split_2,A,1,no
driver103,87,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver103,1,Other,1.0,1,ndd,second,split_1,A,1,no
driver103,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver103,13,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver103,230,Driving,1.0,1,ndd,second,split_1,A,1,no
driver103,52,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver103,109,Driving,1.0,1,ndd,second,split_2,A,1,no
driver103,2,Other,1.0,1,ndd,second,split_2,A,1,no
driver103,26,Driving,1.0,1,ndd,second,split_2,A,1,no
driver103,542,Break,1.0,1,ndd,second,split_2,DR_T2,1,no
driver103,10,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,3,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,1,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,6,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,1,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,3,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,1,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,1,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver103,79,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver103,3,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver103,6,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver103,7,Break,1.0,2,ndd,second,uninterrupted,B_T0,1,no
driver103,10,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver103,2802,Break,1.0,2,ndd,second,uninterrupted,WR_T1,1,no
driver103,92,Driving,2.0,3,ndd,first,split_1,A,1,no
driver103,8,Other,2.0,3,ndd,first,split_1,A,1,no
driver103,18,Driving,2.0,3,ndd,first,split_1,A,1,no
driver103,105,Break,2.0,3,ndd,first,split_1,B_T2,1,no
driver103,1,Other,2.0,3,ndd,first,split_2,A,1,no
driver103,4,Driving,2.0,3,ndd,first,split_2,A,1,no
driver103,62,Break,2.0,3,ndd,first,split_2,B_T3,1,no
driver103,187,Driving,2.0,3,ndd,second,split_1,A,1,no
driver103,4,Other,2.0,3,ndd,second,split_1,A,1,no
driver103,33,Driving,2.0,3,ndd,second,split_1,A,1,no
driver103,47,Break,2.0,3,ndd,second,split_1,B_T2,1,no
driver103,150,Driving,2.0,3,ndd,second,split_2,A,1,no
driver103,8,Other,2.0,3,ndd,second,split_2,A,1,no
driver103,2,Driving,2.0,3,ndd,second,split_2,A,1,no
driver103,542,Break,2.0,3,ndd,second,split_2,DR_T2,1,no
driver103,25,Driving,2.0,4,ndd,first,split_1,A,1,no
driver103,36,Break,2.0,4,ndd,first,split_1,B_T2,1,no
driver103,240,Driving,2.0,4,ndd,first,split_2,A,1,no
driver103,46,Break,2.0,4,ndd,first,split_2,B_T3,1,no
driver103,221,Driving,2.0,4,ndd,second,uninterrupted,A,1,no
driver103,543,Break,2.0,4,ndd,second,uninterrupted,DR_T2,1,no
driver103,143,Driving,2.0,5,ndd,first,uninterrupted,A,1,no
driver103,8,Break,2.0,5,ndd,first,uninterrupted,B_T0,1,no
driver103,94,Driving,2.0,5,ndd,first,uninterrupted,A,1,no
driver103,52,Break,2.0,5,ndd,first,uninterrupted,B_T1,1,no
driver103,81,Driving,2.0,5,ndd,second,split_1,A,1,no
driver103,14,Other,2.0,5,ndd,second,split_1,A,1,no
driver103,55,Driving,2.0,5,ndd,second,split_1,A,1,no
driver103,1,Other,2.0,5,ndd,second,split_1,A,1,no
driver103,2,Break,2.0,5,ndd,second,split_1,B_T0,1,no
driver103,1,Driving,2.0,5,ndd,second,split_1,A,1,no
driver103,16,Break,2.0,5,ndd,second,split_1,B_T2,1,no
driver103,660,Sug-Break,2.0,5,ndd,second,split_2,DR_T1,1,no
