Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver139,305,Break,1.0,1,ndd,unique,uninterrupted,DR_T3,1,no
driver139,13,Driving,1.0,2,ndd,first,split_1,A,1,no
driver139,28,Other,1.0,2,ndd,first,split_1,A,1,no
driver139,15,Driving,1.0,2,ndd,first,split_1,A,1,no
driver139,9,Break,1.0,2,ndd,first,split_1,B_T0,1,no
driver139,1,Driving,1.0,2,ndd,first,split_1,A,1,no
driver139,18,Break,1.0,2,ndd,first,split_1,B_T2,1,no
driver139,223,Driving,1.0,2,ndd,first,split_2,A,1,no
driver139,4,Other,1.0,2,ndd,first,split_2,A,1,no
driver139,128,Break,1.0,2,ndd,first,split_2,B_T3,1,no
driver139,224,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver139,12,Break,1.0,2,ndd,second,uninterrupted,B_T0,1,no
driver139,34,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver139,564,Break,1.0,2,ndd,second,uninterrupted,DR_T4,1,no
driver139,214,Driving,1.0,3,edd,first,uninterrupted,A,1,no
driver139,47,Break,1.0,3,edd,first,uninterrupted,B_T1,1,no
driver139,66,Driving,1.0,3,edd,second,split_1,A,1,no
driver139,18,Break,1.0,3,edd,second,split_1,B_T2,1,no
driver139,180,Driving,1.0,3,edd,second,split_2,A,1,no
driver139,32,Break,1.0,3,edd,second,split_2,B_T3,1,no
driver139,81,Driving,1.0,3,edd,third,split_1,A,1,no
driver139,8,Break,1.0,3,edd,third,split_1,B_T0,1,no
driver139,10,Driving,1.0,3,edd,third,split_1,A,1,no
driver139,3,Other,1.0,3,edd,third,split_1,A,1,no
driver139,90,Break,1.0,3,edd,third,split_1,B_T2,1,no
driver139,1,Driving,1.0,3,edd,third,split_2,A,1,no
driver139,30,Other,1.0,3,edd,third,split_2,A,1,no
driver139,3,Driving,1.0,3,edd,third,split_2,A,1,no
driver139,3515,Break,1.0,3,edd,third,split_2,WR_T1,1,no
driver139,1,Driving,2.0,4,ndd,first,split_1,A,1,no
driver139,4,Other,2.0,4,ndd,first,split_1,A,1,no
driver139,1,Driving,2.0,4,ndd,first,split_1,A,1,no
driver139,16,Other,2.0,4,ndd,first,split_1,A,1,no
driver139,18,Break,2.0,4,ndd,first,split_1,B_T2,1,no
driver139,110,Driving,2.0,4,ndd,first,split_2,A,1,no
