Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver204,2766,Break,1.0,1,ndd,unique,uninterrupted,WR_T1,1,no
driver204,169,Idle,2.0,2,ndd,first,uninterrupted,I,1,no
driver204,63,Break,2.0,2,ndd,first,uninterrupted,B_T1,1,no
driver204,29,Idle,2.0,2,ndd,second,uninterrupted,I,1,no
driver204,1,Break,2.0,2,ndd,second,uninterrupted,B_T0,1,no
driver204,14,Break,2.0,2,ndd,second,uninterrupted,B_T0,1,no
driver204,203,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver204,2,Other,2.0,2,ndd,second,uninterrupted,A,1,no
driver204,830,Break,2.0,2,ndd,second,uninterrupted,DR_T1,1,no
driver204,2,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver204,2,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver204,2,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver204,22,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver204,87,Break,2.0,3,ndd,first,uninterrupted,B_T1,1,no
driver204,12,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,123,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,2,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,135,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,1,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,90,Idle,2.0,3,ndd,second,uninterrupted,I,1,no
driver204,14,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,160,Idle,2.0,3,ndd,second,uninterrupted,I,1,no
driver204,1,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,42,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,11,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,216,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver204,9,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,94,Idle,2.0,3,ndd,second,uninterrupted,I,1,no
driver204,8,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver204,158,Idle,2.0,3,ndd,second,uninterrupted,I,1,no
driver204,551,Break,2.0,3,ndd,second,uninterrupted,DR_T2,1,no
driver204,67,Idle,2.0,4,ndd,unique,split_1,I,1,no
driver204,14,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver204,85,Idle,2.0,4,ndd,unique,split_1,I,1,no
driver204,8,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver204,115,Idle,2.0,4,ndd,unique,split_1,I,1,no
driver204,1,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver204,14,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver204,2,Driving,2.0,4,ndd,unique,split_1,A,1,no
driver204,14,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver204,12,Driving,2.0,4,ndd,unique,split_1,A,1,no
driver204,23,Break,2.0,4,ndd,unique,split_1,B_T2,1,no
driver204,242,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver204,4,Break,2.0,4,ndd,unique,split_2,B_T0,1,no
driver204,262,Idle,2.0,4,ndd,unique,split_2,I,1,no
driver204,1,Break,2.0,4,ndd,unique,split_2,B_T0,1,no
driver204,3,Break,2.0,4,ndd,unique,split_2,B_T0,1,no
driver204,256,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver204,548,Break,2.0,4,ndd,unique,split_2,DR_T2,1,no
driver204,88,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,4,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,99,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,27,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,3,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,3,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,1,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,4,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,5,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,4,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,13,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,1,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver204,1445,Break,2.0,5,ndd,unique,uninterrupted,WR_T2,1,no
driver204,2,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver204,5,Other,3.0,6,none,none,split_1,A,0,unidentified
driver204,241,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver204,1,Break,3.0,6,none,none,split_1,B_T0,0,unidentified
driver204,2,Break,3.0,6,none,none,split_1,B_T0,0,unidentified
driver204,246,Idle,3.0,6,none,none,split_1,I,0,unidentified
driver204,2,Break,3.0,6,none,none,split_1,B_T0,0,unidentified
driver204,96,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver204,19,Break,3.0,6,none,none,split_1,B_T2,0,unidentified
driver204,1,Driving,3.0,6,none,none,split_2,A,0,unidentified
driver204,13,Break,3.0,6,none,none,split_2,B_T0,0,unidentified
driver204,162,Driving,3.0,6,none,none,split_2,A,0,unidentified
driver204,3,Break,3.0,6,none,none,split_2,B_T0,0,unidentified
driver204,18,Idle,3.0,6,none,none,split_2,I,0,unidentified
driver204,3,Break,3.0,6,none,none,split_2,B_T0,0,unidentified
driver204,1,Idle,3.0,6,none,none,split_2,I,0,unidentified
driver204,8,Break,3.0,6,none,none,split_2,B_T0,0,unidentified
driver204,12,Idle,3.0,6,none,none,split_2,I,0,unidentified
