Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver207,162,Break,1.0,1,edd,first,uninterrupted,B_T1,1,no
driver207,3,Other,1.0,1,edd,second,split_1,A,1,no
driver207,2,Driving,1.0,1,edd,second,split_1,A,1,no
driver207,14,Other,1.0,1,edd,second,split_1,A,1,no
driver207,2,Driving,1.0,1,edd,second,split_1,A,1,no
driver207,3,Break,1.0,1,edd,second,split_1,B_T0,1,no
driver207,3,Driving,1.0,1,edd,second,split_1,A,1,no
driver207,19,Break,1.0,1,edd,second,split_1,B_T2,1,no
driver207,4,Other,1.0,1,edd,second,split_2,A,1,no
driver207,1,Driving,1.0,1,edd,second,split_2,A,1,no
driver207,3,Other,1.0,1,edd,second,split_2,A,1,no
driver207,44,Driving,1.0,1,edd,second,split_2,A,1,no
driver207,6,Other,1.0,1,edd,second,split_2,A,1,no
driver207,1,Break,1.0,1,edd,second,split_2,B_T0,1,no
driver207,26,Other,1.0,1,edd,second,split_2,A,1,no
driver207,1,Driving,1.0,1,edd,second,split_2,A,1,no
driver207,7,Break,1.0,1,edd,second,split_2,B_T0,1,no
driver207,1,Other,1.0,1,edd,second,split_2,A,1,no
driver207,178,Driving,1.0,1,edd,second,split_2,A,1,no
driver207,52,Break,1.0,1,edd,second,split_2,B_T3,1,no
driver207,57,Driving,1.0,1,edd,third,uninterrupted,A,1,no
driver207,1,Break,1.0,1,edd,third,uninterrupted,B_T0,1,no
driver207,1,Break,1.0,1,edd,third,uninterrupted,B_T0,1,no
driver207,165,Driving,1.0,1,edd,third,uninterrupted,A,1,no
driver207,2,Other,1.0,1,edd,third,uninterrupted,A,1,no
driver207,2,Driving,1.0,1,edd,third,uninterrupted,A,1,no
driver207,674,Break,1.0,1,edd,third,uninterrupted,DR_T1,1,no
driver207,3,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver207,75,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver207,2,Break,1.0,2,ndd,first,uninterrupted,B_T0,1,no
driver207,23,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver207,64,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver207,50,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver207,177,Driving,1.0,2,ndd,second,split_1,A,1,no
driver207,3,Other,1.0,2,ndd,second,split_1,A,1,no
driver207,5,Driving,1.0,2,ndd,second,split_1,A,1,no
driver207,2,Other,1.0,2,ndd,second,split_1,A,1,no
driver207,1,Driving,1.0,2,ndd,second,split_1,A,1,no
driver207,13,Break,1.0,2,ndd,second,split_1,B_T0,1,no
driver207,4,Driving,1.0,2,ndd,second,split_1,A,1,no
driver207,4,Other,1.0,2,ndd,second,split_1,A,1,no
driver207,1,Driving,1.0,2,ndd,second,split_1,A,1,no
driver207,34,Break,1.0,2,ndd,second,split_1,B_T2,1,no
driver207,4,Driving,1.0,2,ndd,second,split_2,A,1,no
driver207,5430,Break,1.0,2,ndd,second,split_2,WR_T1,1,no
driver207,1,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver207,6,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver207,2,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver207,5,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver207,88,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver207,102,Break,2.0,3,ndd,first,uninterrupted,B_T1,1,no
driver207,10,Driving,2.0,3,ndd,second,split_1,A,1,no
driver207,4,Other,2.0,3,ndd,second,split_1,A,1,no
driver207,13,Break,2.0,3,ndd,second,split_1,B_T0,1,no
driver207,1,Driving,2.0,3,ndd,second,split_1,A,1,no
driver207,2,Other,2.0,3,ndd,second,split_1,A,1,no
driver207,52,Break,2.0,3,ndd,second,split_1,B_T2,1,no
driver207,11,Other,2.0,3,ndd,second,split_2,A,1,no
driver207,2,Driving,2.0,3,ndd,second,split_2,A,1,no
driver207,20,Other,2.0,3,ndd,second,split_2,A,1,no
driver207,191,Break,2.0,3,ndd,second,split_2,DR_T3,1,no
driver207,7,Driving,2.0,4,ndd,first,uninterrupted,A,1,no
driver207,4,Other,2.0,4,ndd,first,uninterrupted,A,1,no
