Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver183,2,Break,1.0,1,ndd,unique,uninterrupted,B_T0,1,no
driver183,248,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver183,158,Idle,1.0,1,ndd,unique,uninterrupted,I,1,no
driver183,9,Break,1.0,1,ndd,unique,uninterrupted,B_T0,1,no
driver183,9,Idle,1.0,1,ndd,unique,uninterrupted,I,1,no
driver183,808,Break,1.0,1,ndd,unique,uninterrupted,DR_T1,1,no
driver183,24,Idle,1.0,2,ndd,unique,split_1,I,1,no
driver183,39,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver183,221,Idle,1.0,2,ndd,unique,split_2,I,1,no
driver183,3,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver183,74,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver183,5,Other,1.0,2,ndd,unique,split_2,A,1,no
driver183,90,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver183,10,Other,1.0,2,ndd,unique,split_2,A,1,no
driver183,76,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver183,236,Idle,1.0,2,ndd,unique,split_2,I,1,no
driver183,4,Other,1.0,2,ndd,unique,split_2,A,1,no
driver183,257,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver183,13,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver183,3,Idle,1.0,2,ndd,unique,split_2,I,1,no
driver183,557,Break,1.0,2,ndd,unique,split_2,DR_T2,1,no
driver183,271,Idle,1.0,3,ndd,unique,uninterrupted,I,1,no
driver183,1126,Break,1.0,3,ndd,unique,uninterrupted,DR_T1,1,no
driver183,3,Break,1.0,4,ndd,first,uninterrupted,B_T0,1,no
driver183,2,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,4,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,25,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,17,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,3,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,2,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,1,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,30,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver183,54,Break,1.0,4,ndd,first,uninterrupted,B_T1,1,no
driver183,3,Other,1.0,4,ndd,second,uninterrupted,A,1,no
driver183,5,Driving,1.0,4,ndd,second,uninterrupted,A,1,no
driver183,3,Other,1.0,4,ndd,second,uninterrupted,A,1,no
driver183,13,Driving,1.0,4,ndd,second,uninterrupted,A,1,no
driver183,1683,Break,1.0,4,ndd,second,uninterrupted,WR_T2,1,no
driver183,23,Driving,2.0,5,none,none,none,A,0,unidentified
driver183,6,Other,2.0,5,none,none,none,A,0,unidentified
driver183,3,Driving,2.0,5,none,none,none,A,0,unidentified
driver183,5,Other,2.0,5,none,none,none,A,0,unidentified
driver183,2,Driving,2.0,5,none,none,none,A,0,unidentified
driver183,12,Other,2.0,5,none,none,none,A,0,unidentified
driver183,216,Driving,2.0,5,none,none,none,A,0,unidentified
driver183,174,Idle,2.0,5,none,none,none,I,0,unidentified
driver183,22,Break,2.0,5,none,none,none,none,0,unidentified
driver183,77,Idle,2.0,5,ndd,unique,split_1,I,1,no
driver183,3,Other,2.0,5,ndd,unique,split_1,A,1,no
driver183,15,Break,2.0,5,ndd,unique,split_1,B_T2,1,no
driver183,264,Driving,2.0,5,ndd,unique,split_2,A,1,no
driver183,261,Idle,2.0,5,ndd,unique,split_2,I,1,no
driver183,544,Break,2.0,5,ndd,unique,split_2,DR_T2,1,no
driver183,289,Idle,2.0,6,ndd,unique,uninterrupted,I,1,no
driver183,10,Break,2.0,6,ndd,unique,uninterrupted,B_T0,1,no
driver183,10,Idle,2.0,6,ndd,unique,uninterrupted,I,1,no
driver183,7,Other,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,20,Driving,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,6,Other,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,53,Driving,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,10,Other,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,79,Driving,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,15,Other,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,9,Break,2.0,6,ndd,unique,uninterrupted,B_T0,1,no
driver183,85,Driving,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,1,Other,2.0,6,ndd,unique,uninterrupted,A,1,no
driver183,280,Idle,2.0,6,ndd,unique,uninterrupted,I,1,no
driver183,1895,Break,2.0,6,ndd,unique,uninterrupted,WR_T2,1,no
driver183,1,Break,3.0,7,none,none,uninterrupted,B_T0,0,unidentified
driver183,1,Driving,3.0,7,none,none,uninterrupted,A,0,unidentified
driver183,6,Other,3.0,7,none,none,uninterrupted,A,0,unidentified
driver183,206,Driving,3.0,7,none,none,uninterrupted,A,0,unidentified
driver183,133,Break,3.0,7,none,none,uninterrupted,B_T1,0,unidentified
driver183,1,Other,3.0,7,none,none,none,A,0,unidentified
driver183,2,Driving,3.0,7,none,none,none,A,0,unidentified
driver183,3,Other,3.0,7,none,none,none,A,0,unidentified
driver183,1,Driving,3.0,7,none,none,none,A,0,unidentified
driver183,35,Break,3.0,7,none,none,none,none,0,unidentified
driver183,3,Other,3.0,7,none,none,none,A,0,unidentified
driver183,2,Driving,3.0,7,none,none,none,A,0,unidentified
driver183,8,Other,3.0,7,none,none,none,A,0,unidentified
driver183,49,Driving,3.0,7,none,none,none,A,0,unidentified
driver183,268,Idle,3.0,7,ndd,unique,uninterrupted,I,1,no
driver183,2,Other,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,51,Driving,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,6,Other,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,54,Driving,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,18,Other,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,158,Driving,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,1,Other,3.0,7,ndd,unique,uninterrupted,A,1,no
driver183,212,Idle,3.0,7,ndd,unique,uninterrupted,I,1,no
driver183,550,Break,3.0,7,ndd,unique,uninterrupted,DR_T2,1,no
driver183,1,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver183,166,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver183,11,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver183,71,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver183,1,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver183,7,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver183,190,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver183,9,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver183,1,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver183,13,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver183,83,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver183,3,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
