Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver216,190,Idle,1.0,1,ndd,unique,uninterrupted,I,1,no
driver216,1362,Break,1.0,1,ndd,unique,uninterrupted,DR_T1,1,no
driver216,42,Idle,1.0,2,ndd,first,uninterrupted,I,1,no
driver216,104,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver216,50,Break,1.0,2,ndd,second,split_1,B_T2,1,no
driver216,355,Break,1.0,2,ndd,second,split_2,DR_T3,1,no
driver216,32,Idle,1.0,3,ndd,first,uninterrupted,I,1,no
driver216,61,Break,1.0,3,ndd,first,uninterrupted,B_T1,1,no
driver216,42,Break,1.0,3,ndd,second,split_1,B_T2,1,no
driver216,37,Idle,1.0,3,ndd,second,split_2,I,1,no
driver216,1069,Break,1.0,3,ndd,second,split_2,DR_T4,1,no
driver216,5,Idle,1.0,4,ndd,first,uninterrupted,I,1,no
driver216,6,Break,1.0,4,ndd,first,uninterrupted,B_T0,1,no
driver216,100,Idle,1.0,4,ndd,first,uninterrupted,I,1,no
driver216,5,Break,1.0,4,ndd,first,uninterrupted,B_T0,1,no
driver216,12,Idle,1.0,4,ndd,first,uninterrupted,I,1,no
driver216,14,Break,1.0,4,ndd,first,uninterrupted,B_T0,1,no
driver216,33,Idle,1.0,4,ndd,first,uninterrupted,I,1,no
driver216,48,Break,1.0,4,ndd,first,uninterrupted,B_T1,1,no
driver216,30,Idle,1.0,4,ndd,second,uninterrupted,I,1,no
driver216,9,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver216,4,Idle,1.0,4,ndd,second,uninterrupted,I,1,no
driver216,2,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver216,159,Idle,1.0,4,ndd,second,uninterrupted,I,1,no
driver216,585,Break,1.0,4,ndd,second,uninterrupted,DR_T2,1,no
driver216,1,Driving,1.0,5,ndd,first,uninterrupted,A,1,no
driver216,3,Other,1.0,5,ndd,first,uninterrupted,A,1,no
driver216,137,Driving,1.0,5,ndd,first,uninterrupted,A,1,no
driver216,65,Break,1.0,5,ndd,first,uninterrupted,B_T1,1,no
driver216,110,Driving,1.0,5,ndd,second,split_1,A,1,no
driver216,3,Other,1.0,5,ndd,second,split_1,A,1,no
driver216,9,Driving,1.0,5,ndd,second,split_1,A,1,no
driver216,12,Break,1.0,5,ndd,second,split_1,B_T0,1,no
driver216,114,Idle,1.0,5,ndd,second,split_1,I,1,no
driver216,7,Break,1.0,5,ndd,second,split_1,B_T0,1,no
driver216,95,Idle,1.0,5,ndd,second,split_1,I,1,no
driver216,47,Break,1.0,5,ndd,second,split_1,B_T2,1,no
driver216,145,Driving,1.0,5,ndd,second,split_2,A,1,no
driver216,3,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver216,9,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver216,3,Idle,1.0,5,ndd,second,split_2,I,1,no
driver216,5,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver216,54,Idle,1.0,5,ndd,second,split_2,I,1,no
driver216,1937,Break,1.0,5,ndd,second,split_2,WR_T2,1,no
driver216,13,Break,2.0,6,ndd,unique,split_1,B_T0,1,no
driver216,19,Driving,2.0,6,ndd,unique,split_1,A,1,no
driver216,23,Break,2.0,6,ndd,unique,split_1,B_T2,1,no
driver216,22,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,5,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,187,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,5,Break,2.0,6,ndd,unique,split_2,B_T0,1,no
driver216,157,Idle,2.0,6,ndd,unique,split_2,I,1,no
driver216,8,Break,2.0,6,ndd,unique,split_2,B_T0,1,no
driver216,85,Idle,2.0,6,ndd,unique,split_2,I,1,no
driver216,10,Break,2.0,6,ndd,unique,split_2,B_T0,1,no
driver216,143,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,16,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,2,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,9,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,77,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,8,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,4,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,6,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,14,Driving,2.0,6,ndd,unique,split_2,A,1,no
driver216,3,Other,2.0,6,ndd,unique,split_2,A,1,no
driver216,2054,Break,2.0,6,ndd,unique,split_2,WR_T2,1,no
driver216,16,Break,3.0,7,none,none,split_1,B_T2,0,unidentified
driver216,155,Idle,3.0,7,none,none,split_2,I,0,unidentified
driver216,111,Break,3.0,7,none,none,split_2,B_T3,0,unidentified
driver216,3,Idle,3.0,7,edd,first,split_1,I,1,no
driver216,22,Break,3.0,7,edd,first,split_1,B_T2,1,no
driver216,16,Idle,3.0,7,edd,first,split_2,I,1,no
driver216,31,Break,3.0,7,edd,first,split_2,B_T3,1,no
driver216,38,Idle,3.0,7,edd,second,split_1,I,1,no
driver216,13,Break,3.0,7,edd,second,split_1,B_T0,1,no
driver216,130,Idle,3.0,7,edd,second,split_1,I,1,no
driver216,37,Break,3.0,7,edd,second,split_1,B_T2,1,no
driver216,66,Break,3.0,7,edd,second,split_2,B_T3,1,no
driver216,4,Driving,3.0,7,edd,third,split_1,A,1,no
driver216,38,Break,3.0,7,edd,third,split_1,B_T2,1,no
driver216,2,Other,3.0,7,edd,third,split_2,A,1,no
driver216,1,Driving,3.0,7,edd,third,split_2,A,1,no
driver216,10,Other,3.0,7,edd,third,split_2,A,1,no
driver216,182,Driving,3.0,7,edd,third,split_2,A,1,no
driver216,8,Other,3.0,7,edd,third,split_2,A,1,no
driver216,1,Driving,3.0,7,edd,third,split_2,A,1,no
driver216,10,Other,3.0,7,edd,third,split_2,A,1,no
driver216,2,Driving,3.0,7,edd,third,split_2,A,1,no
driver216,2,Other,3.0,7,edd,third,split_2,A,1,no
driver216,70,Driving,3.0,7,edd,third,split_2,A,1,no
driver216,82,Idle,3.0,7,edd,third,split_2,I,1,no
driver216,541,Break,3.0,7,edd,third,split_2,DR_T2,1,no
driver216,1,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver216,178,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,3,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,71,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,257,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver216,11,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver216,18,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver216,1,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver216,1,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver216,4,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,1,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,3,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,1,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,4,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,1,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,2,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,6,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,4,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,2,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,3,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,2,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,6,Other,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,197,Driving,3.0,8,ndd,unique,uninterrupted,A,1,no
driver216,1,Break,3.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver216,185,Idle,3.0,8,ndd,unique,uninterrupted,I,1,no
driver216,542,Break,3.0,8,ndd,unique,uninterrupted,DR_T2,1,no
driver216,41,Idle,3.0,9,none,none,uninterrupted,I,0,unidentified
driver216,60,Break,3.0,9,none,none,uninterrupted,B_T1,0,unidentified
driver216,3,Idle,3.0,9,none,none,split_1,I,0,unidentified
driver216,35,Break,3.0,9,none,none,split_1,B_T2,0,unidentified
driver216,3,Idle,3.0,9,none,none,split_2,I,0,unidentified
driver216,41,Break,3.0,9,none,none,split_2,B_T3,0,unidentified
driver216,12,Idle,3.0,9,none,none,none,I,0,unidentified
driver216,3,Break,3.0,9,none,none,none,B_T0,0,unidentified
driver216,96,Driving,3.0,9,none,none,none,A,0,unidentified
driver216,39,Idle,3.0,9,none,none,none,I,0,unidentified
driver216,36,Break,3.0,9,none,none,none,none,0,unidentified
driver216,6,Idle,3.0,9,ndd,first,split_1,I,1,no
driver216,15,Break,3.0,9,ndd,first,split_1,B_T2,1,no
driver216,3,Idle,3.0,9,ndd,first,split_2,I,1,no
driver216,96,Break,3.0,9,ndd,first,split_2,B_T3,1,no
driver216,12,Idle,3.0,9,ndd,second,uninterrupted,I,1,no
driver216,749,Break,3.0,9,ndd,second,uninterrupted,DR_T1,1,no
driver216,4,Idle,3.0,10,ndd,first,split_1,I,1,no
driver216,7,Break,3.0,10,ndd,first,split_1,B_T0,1,no
driver216,33,Idle,3.0,10,ndd,first,split_1,I,1,no
driver216,92,Break,3.0,10,ndd,first,split_1,B_T2,1,no
driver216,7,Idle,3.0,10,ndd,first,split_2,I,1,no
driver216,40,Break,3.0,10,ndd,first,split_2,B_T3,1,no
driver216,30,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,14,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,72,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,7,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,21,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,6,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,6,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,1,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,14,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,10,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,1,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,12,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,122,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,6,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,46,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,1,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,7,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,151,Driving,3.0,10,ndd,second,split_1,A,1,no
driver216,5,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,78,Driving,3.0,10,ndd,second,split_1,A,1,no
driver216,8,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,135,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,6,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,49,Idle,3.0,10,ndd,second,split_1,I,1,no
driver216,1,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,2,Break,3.0,10,ndd,second,split_1,B_T0,1,no
driver216,113,Driving,3.0,10,ndd,second,split_1,A,1,no
driver216,2,Other,3.0,10,ndd,second,split_1,A,1,no
driver216,67,Driving,3.0,10,ndd,second,split_1,A,1,no
driver216,16,Break,3.0,10,ndd,second,split_1,B_T2,1,no
driver216,23,Driving,3.0,10,ndd,second,split_2,A,1,no
driver216,540,Break,3.0,10,ndd,second,split_2,DR_T2,1,no
driver216,6,Break,3.0,11,ndd,first,split_1,B_T0,1,no
driver216,126,Idle,3.0,11,ndd,first,split_1,I,1,no
driver216,29,Break,3.0,11,ndd,first,split_1,B_T2,1,no
driver216,5,Idle,3.0,11,ndd,first,split_2,I,1,no
driver216,42,Break,3.0,11,ndd,first,split_2,B_T3,1,no
driver216,2,Idle,3.0,11,ndd,second,split_1,I,1,no
driver216,75,Break,3.0,11,ndd,second,split_1,B_T2,1,no
driver216,17,Idle,3.0,11,ndd,second,split_2,I,1,no
driver216,2974,Break,3.0,11,ndd,second,split_2,WR_T1,1,no
driver216,15,Break,4.0,12,none,none,none,none,0,unidentified
driver216,1,Driving,4.0,12,ndd,unique,split_1,A,1,no
driver216,5,Other,4.0,12,ndd,unique,split_1,A,1,no
driver216,127,Driving,4.0,12,ndd,unique,split_1,A,1,no
driver216,27,Break,4.0,12,ndd,unique,split_1,B_T2,1,no
driver216,56,Driving,4.0,12,ndd,unique,split_2,A,1,no
driver216,1048,Break,4.0,12,ndd,unique,split_2,DR_T1,1,no
