Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver143,169,Idle,1.0,1,ndd,first,uninterrupted,I,1,no
driver143,6,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver143,108,Idle,1.0,1,ndd,first,uninterrupted,I,1,no
driver143,1,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver143,142,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver143,3,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver143,3,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver143,11,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver143,31,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver143,87,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver143,120,Driving,1.0,1,ndd,second,uninterrupted,A,1,no
driver143,2,Other,1.0,1,ndd,second,uninterrupted,A,1,no
driver143,96,Driving,1.0,1,ndd,second,uninterrupted,A,1,no
driver143,2,Other,1.0,1,ndd,second,uninterrupted,A,1,no
driver143,14,Break,1.0,1,ndd,second,uninterrupted,B_T0,1,no
driver143,221,Idle,1.0,1,ndd,second,uninterrupted,I,1,no
driver143,576,Break,1.0,1,ndd,second,uninterrupted,DR_T2,1,no
driver143,220,Idle,1.0,2,ndd,first,split_1,I,1,no
driver143,65,Break,1.0,2,ndd,first,split_1,B_T2,1,no
driver143,10,Driving,1.0,2,ndd,first,split_2,A,1,no
driver143,2,Other,1.0,2,ndd,first,split_2,A,1,no
driver143,222,Driving,1.0,2,ndd,first,split_2,A,1,no
driver143,134,Break,1.0,2,ndd,first,split_2,B_T3,1,no
driver143,21,Driving,1.0,2,ndd,second,split_1,A,1,no
driver143,34,Break,1.0,2,ndd,second,split_1,B_T2,1,no
driver143,152,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,6,Break,1.0,2,ndd,second,split_2,B_T0,1,no
driver143,12,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,5,Break,1.0,2,ndd,second,split_2,B_T0,1,no
driver143,51,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,5,Other,1.0,2,ndd,second,split_2,A,1,no
driver143,7,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,2,Other,1.0,2,ndd,second,split_2,A,1,no
driver143,17,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,2,Other,1.0,2,ndd,second,split_2,A,1,no
driver143,2,Driving,1.0,2,ndd,second,split_2,A,1,no
driver143,614,Break,1.0,2,ndd,second,split_2,DR_T2,1,no
driver143,6,Driving,1.0,3,ndd,first,uninterrupted,A,1,no
driver143,4,Other,1.0,3,ndd,first,uninterrupted,A,1,no
driver143,3,Driving,1.0,3,ndd,first,uninterrupted,A,1,no
