Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver129,3,Break,1.0,1,ndd,unique,split_1,B_T0,1,no
driver129,1,Other,1.0,1,ndd,unique,split_1,A,1,no
driver129,2,Driving,1.0,1,ndd,unique,split_1,A,1,no
driver129,7,Other,1.0,1,ndd,unique,split_1,A,1,no
driver129,105,Driving,1.0,1,ndd,unique,split_1,A,1,no
driver129,3,Other,1.0,1,ndd,unique,split_1,A,1,no
driver129,6,Driving,1.0,1,ndd,unique,split_1,A,1,no
driver129,31,Break,1.0,1,ndd,unique,split_1,B_T2,1,no
driver129,17,Other,1.0,1,ndd,unique,split_2,A,1,no
driver129,1,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver129,28,Other,1.0,1,ndd,unique,split_2,A,1,no
driver129,10,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver129,1,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver129,3,Other,1.0,1,ndd,unique,split_2,A,1,no
driver129,3,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver129,4,Other,1.0,1,ndd,unique,split_2,A,1,no
driver129,44,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver129,2,Other,1.0,1,ndd,unique,split_2,A,1,no
driver129,668,Break,1.0,1,ndd,unique,split_2,DR_T1,1,no
driver129,2,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver129,5,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver129,3,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver129,2,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver129,1,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver129,87,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver129,21,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,4,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,3,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,60,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,2,Break,1.0,2,ndd,second,uninterrupted,B_T0,1,no
driver129,2,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,5,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,1,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,6,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,3,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,19,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,1,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,9,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,17,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,2,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,42,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,11,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,3,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,3,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver129,226,Break,1.0,2,ndd,second,uninterrupted,DR_T3,1,no
driver129,5,Driving,1.0,3,ndd,unique,uninterrupted,A,1,no
driver129,2,Other,1.0,3,ndd,unique,uninterrupted,A,1,no
driver129,269,Driving,1.0,3,ndd,unique,uninterrupted,A,1,no
driver129,2,Break,1.0,3,ndd,unique,uninterrupted,B_T0,1,no
driver129,81,Idle,1.0,3,ndd,unique,uninterrupted,I,1,no
driver129,609,Break,1.0,3,ndd,unique,uninterrupted,DR_T4,1,no
driver129,185,Idle,1.0,4,ndd,first,split_1,I,1,no
driver129,42,Break,1.0,4,ndd,first,split_1,B_T2,1,no
driver129,29,Idle,1.0,4,ndd,first,split_2,I,1,no
driver129,60,Break,1.0,4,ndd,first,split_2,B_T3,1,no
driver129,4,Idle,1.0,4,ndd,second,uninterrupted,I,1,no
driver129,4,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver129,1,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver129,12,Driving,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,3,Other,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,9,Driving,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,5,Other,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,8,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver129,3,Other,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,14,Break,1.0,4,ndd,second,uninterrupted,B_T0,1,no
driver129,218,Driving,1.0,4,ndd,second,uninterrupted,A,1,no
driver129,59,Idle,1.0,4,ndd,second,uninterrupted,I,1,no
driver129,604,Break,1.0,4,ndd,second,uninterrupted,DR_T2,1,no
driver129,3,Break,1.0,5,ndd,first,split_1,B_T0,1,no
driver129,1,Driving,1.0,5,ndd,first,split_1,A,1,no
driver129,5,Other,1.0,5,ndd,first,split_1,A,1,no
driver129,8,Driving,1.0,5,ndd,first,split_1,A,1,no
driver129,6,Break,1.0,5,ndd,first,split_1,B_T0,1,no
driver129,32,Driving,1.0,5,ndd,first,split_1,A,1,no
driver129,11,Break,1.0,5,ndd,first,split_1,B_T0,1,no
driver129,17,Driving,1.0,5,ndd,first,split_1,A,1,no
driver129,19,Break,1.0,5,ndd,first,split_1,B_T2,1,no
driver129,10,Driving,1.0,5,ndd,first,split_2,A,1,no
driver129,10,Break,1.0,5,ndd,first,split_2,B_T0,1,no
driver129,57,Driving,1.0,5,ndd,first,split_2,A,1,no
driver129,37,Break,1.0,5,ndd,first,split_2,B_T3,1,no
driver129,120,Driving,1.0,5,ndd,second,split_1,A,1,no
driver129,3,Break,1.0,5,ndd,second,split_1,B_T0,1,no
driver129,43,Idle,1.0,5,ndd,second,split_1,I,1,no
driver129,6,Break,1.0,5,ndd,second,split_1,B_T0,1,no
driver129,104,Idle,1.0,5,ndd,second,split_1,I,1,no
driver129,24,Break,1.0,5,ndd,second,split_1,B_T2,1,no
driver129,96,Idle,1.0,5,ndd,second,split_2,I,1,no
driver129,1,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver129,1,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver129,120,Driving,1.0,5,ndd,second,split_2,A,1,no
driver129,5,Break,1.0,5,ndd,second,split_2,B_T0,1,no
driver129,3,Driving,1.0,5,ndd,second,split_2,A,1,no
driver129,560,Break,1.0,5,ndd,second,split_2,DR_T2,1,no
driver129,2,Other,1.0,6,ndd,first,split_1,A,1,no
driver129,130,Driving,1.0,6,ndd,first,split_1,A,1,no
driver129,19,Break,1.0,6,ndd,first,split_1,B_T2,1,no
driver129,133,Driving,1.0,6,ndd,first,split_2,A,1,no
driver129,1,Break,1.0,6,ndd,first,split_2,B_T0,1,no
driver129,1,Break,1.0,6,ndd,first,split_2,B_T0,1,no
driver129,62,Idle,1.0,6,ndd,first,split_2,I,1,no
driver129,10,Break,1.0,6,ndd,first,split_2,B_T0,1,no
driver129,141,Idle,1.0,6,ndd,first,split_2,I,1,no
driver129,9,Break,1.0,6,ndd,first,split_2,B_T0,1,no
driver129,5,Idle,1.0,6,ndd,first,split_2,I,1,no
driver129,118,Break,1.0,6,ndd,first,split_2,B_T3,1,no
driver129,9,Idle,1.0,6,ndd,second,split_1,I,1,no
driver129,88,Break,1.0,6,ndd,second,split_1,B_T2,1,no
driver129,1,Idle,1.0,6,ndd,second,split_2,I,1,no
driver129,9,Break,1.0,6,ndd,second,split_2,B_T0,1,no
driver129,249,Idle,1.0,6,ndd,second,split_2,I,1,no
driver129,1,Break,1.0,6,ndd,second,split_2,B_T0,1,no
driver129,1,Break,1.0,6,ndd,second,split_2,B_T0,1,no
driver129,179,Driving,1.0,6,ndd,second,split_2,A,1,no
driver129,3425,Break,1.0,6,ndd,second,split_2,WR_T1,1,no
