Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver248,1,Break,1.0,1,ndd,first,split_1,B_T0,1,no
driver248,1,Break,1.0,1,ndd,first,split_1,B_T0,1,no
driver248,135,Idle,1.0,1,ndd,first,split_1,I,1,no
driver248,27,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver248,177,Idle,1.0,1,ndd,first,split_2,I,1,no
driver248,1,Break,1.0,1,ndd,first,split_2,B_T0,1,no
driver248,1,Break,1.0,1,ndd,first,split_2,B_T0,1,no
driver248,154,Driving,1.0,1,ndd,first,split_2,A,1,no
driver248,51,Idle,1.0,1,ndd,first,split_2,I,1,no
driver248,127,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver248,151,Idle,1.0,1,ndd,second,uninterrupted,I,1,no
driver248,798,Break,1.0,1,ndd,second,uninterrupted,DR_T1,1,no
driver248,29,Idle,1.0,2,none,none,none,I,0,unidentified
driver248,24,Break,1.0,2,none,none,none,none,0,unidentified
driver248,206,Idle,1.0,2,ndd,unique,split_1,I,1,no
driver248,23,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver248,2,Idle,1.0,2,ndd,unique,split_2,I,1,no
driver248,1,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver248,8,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver248,77,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver248,544,Break,1.0,2,ndd,unique,split_2,DR_T2,1,no
driver248,3,Driving,1.0,3,none,none,split_1,A,0,unidentified
driver248,1,Other,1.0,3,none,none,split_1,A,0,unidentified
driver248,31,Break,1.0,3,none,none,split_1,B_T2,0,unidentified
driver248,17,Other,1.0,3,none,none,split_2,A,0,unidentified
driver248,3,Break,1.0,3,none,none,split_2,B_T0,0,unidentified
driver248,1,Driving,1.0,3,none,none,split_2,A,0,unidentified
driver248,44,Break,1.0,3,none,none,split_2,B_T3,0,unidentified
driver248,3,Driving,1.0,3,none,none,split_1,A,0,unidentified
driver248,37,Break,1.0,3,none,none,split_1,B_T2,0,unidentified
driver248,37,Driving,1.0,3,none,none,split_2,A,0,unidentified
driver248,164,Break,1.0,3,none,none,split_2,B_T3,0,unidentified
