Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver280,603,Break,1.0,1,ndd,unique,uninterrupted,DR_T2,1,no
driver280,11,Driving,1.0,2,ndd,first,split_1,A,1,no
driver280,6,Other,1.0,2,ndd,first,split_1,A,1,no
driver280,1,Driving,1.0,2,ndd,first,split_1,A,1,no
driver280,4,Other,1.0,2,ndd,first,split_1,A,1,no
driver280,9,Driving,1.0,2,ndd,first,split_1,A,1,no
driver280,4,Other,1.0,2,ndd,first,split_1,A,1,no
driver280,3,Driving,1.0,2,ndd,first,split_1,A,1,no
driver280,58,Break,1.0,2,ndd,first,split_1,B_T2,1,no
driver280,260,Driving,1.0,2,ndd,first,split_2,A,1,no
driver280,74,Break,1.0,2,ndd,first,split_2,B_T3,1,no
driver280,263,Idle,1.0,2,ndd,second,split_1,I,1,no
driver280,3,Other,1.0,2,ndd,second,split_1,A,1,no
driver280,242,Driving,1.0,2,ndd,second,split_1,A,1,no
driver280,7,Break,1.0,2,ndd,second,split_1,B_T0,1,no
driver280,64,Idle,1.0,2,ndd,second,split_1,I,1,no
driver280,21,Break,1.0,2,ndd,second,split_1,B_T2,1,no
driver280,155,Idle,1.0,2,ndd,second,split_2,I,1,no
driver280,591,Break,1.0,2,ndd,second,split_2,DR_T2,1,no
driver280,250,Idle,1.0,3,ndd,first,uninterrupted,I,1,no
driver280,1,Other,1.0,3,ndd,first,uninterrupted,A,1,no
driver280,140,Driving,1.0,3,ndd,first,uninterrupted,A,1,no
driver280,1,Other,1.0,3,ndd,first,uninterrupted,A,1,no
driver280,160,Break,1.0,3,ndd,first,uninterrupted,B_T1,1,no
driver280,95,Driving,1.0,3,ndd,second,split_1,A,1,no
driver280,23,Break,1.0,3,ndd,second,split_1,B_T2,1,no
driver280,169,Idle,1.0,3,ndd,second,split_2,I,1,no
driver280,11,Other,1.0,3,ndd,second,split_2,A,1,no
driver280,88,Driving,1.0,3,ndd,second,split_2,A,1,no
driver280,7,Other,1.0,3,ndd,second,split_2,A,1,no
driver280,781,Break,1.0,3,ndd,second,split_2,DR_T1,1,no
driver280,4,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,3,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,1,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,65,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,15,Driving,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,2,Other,1.0,4,ndd,first,uninterrupted,A,1,no
driver280,144,Break,1.0,4,ndd,first,uninterrupted,B_T1,1,no
driver280,76,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,5,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,10,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,4,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,2,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,4,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,1,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,67,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,17,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,2,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,120,Driving,1.0,4,ndd,second,split_1,A,1,no
driver280,206,Idle,1.0,4,ndd,second,split_1,I,1,no
driver280,8,Other,1.0,4,ndd,second,split_1,A,1,no
driver280,71,Break,1.0,4,ndd,second,split_1,B_T2,1,no
driver280,245,Driving,1.0,4,ndd,second,split_2,A,1,no
driver280,125,Idle,1.0,4,ndd,second,split_2,I,1,no
driver280,565,Break,1.0,4,ndd,second,split_2,DR_T2,1,no
driver280,1,Break,1.0,5,ndd,first,uninterrupted,B_T0,1,no
driver280,38,Driving,1.0,5,ndd,first,uninterrupted,A,1,no
driver280,4,Other,1.0,5,ndd,first,uninterrupted,A,1,no
driver280,2,Driving,1.0,5,ndd,first,uninterrupted,A,1,no
driver280,131,Break,1.0,5,ndd,first,uninterrupted,B_T1,1,no
driver280,3,Driving,1.0,5,ndd,second,uninterrupted,A,1,no
driver280,2,Other,1.0,5,ndd,second,uninterrupted,A,1,no
