Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver3,2,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver3,26,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver3,4,Break,1.0,1,ndd,unique,uninterrupted,B_T0,1,no
driver3,43,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver3,3,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver3,7,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver3,863,Break,1.0,1,ndd,unique,uninterrupted,DR_T1,1,no
driver3,5,Driving,1.0,2,edd,first,split_1,A,1,no
driver3,37,Break,1.0,2,edd,first,split_1,B_T2,1,no
driver3,1,Driving,1.0,2,edd,first,split_2,A,1,no
driver3,2,Other,1.0,2,edd,first,split_2,A,1,no
driver3,3,Driving,1.0,2,edd,first,split_2,A,1,no
driver3,1,Other,1.0,2,edd,first,split_2,A,1,no
driver3,153,Break,1.0,2,edd,first,split_2,B_T3,1,no
driver3,2,Other,1.0,2,edd,second,split_1,A,1,no
driver3,3,Driving,1.0,2,edd,second,split_1,A,1,no
driver3,4,Other,1.0,2,edd,second,split_1,A,1,no
driver3,12,Break,1.0,2,edd,second,split_1,B_T0,1,no
driver3,56,Driving,1.0,2,edd,second,split_1,A,1,no
driver3,29,Break,1.0,2,edd,second,split_1,B_T2,1,no
driver3,85,Driving,1.0,2,edd,second,split_2,A,1,no
driver3,2,Other,1.0,2,edd,second,split_2,A,1,no
driver3,2,Driving,1.0,2,edd,second,split_2,A,1,no
driver3,4,Other,1.0,2,edd,second,split_2,A,1,no
driver3,1,Driving,1.0,2,edd,second,split_2,A,1,no
driver3,2,Other,1.0,2,edd,second,split_2,A,1,no
driver3,122,Driving,1.0,2,edd,second,split_2,A,1,no
driver3,39,Break,1.0,2,edd,second,split_2,B_T3,1,no
driver3,132,Driving,1.0,2,edd,third,uninterrupted,A,1,no
driver3,5,Other,1.0,2,edd,third,uninterrupted,A,1,no
driver3,137,Driving,1.0,2,edd,third,uninterrupted,A,1,no
driver3,2,Other,1.0,2,edd,third,uninterrupted,A,1,no
driver3,679,Break,1.0,2,edd,third,uninterrupted,DR_T1,1,no
driver3,77,Driving,1.0,3,ndd,first,split_1,A,1,no
driver3,2,Other,1.0,3,ndd,first,split_1,A,1,no
driver3,27,Driving,1.0,3,ndd,first,split_1,A,1,no
driver3,21,Break,1.0,3,ndd,first,split_1,B_T2,1,no
driver3,115,Driving,1.0,3,ndd,first,split_2,A,1,no
driver3,10,Break,1.0,3,ndd,first,split_2,B_T0,1,no
driver3,35,Driving,1.0,3,ndd,first,split_2,A,1,no
driver3,10,Break,1.0,3,ndd,first,split_2,B_T0,1,no
driver3,2,Driving,1.0,3,ndd,first,split_2,A,1,no
driver3,1,Other,1.0,3,ndd,first,split_2,A,1,no
driver3,37,Break,1.0,3,ndd,first,split_2,B_T3,1,no
driver3,174,Driving,1.0,3,ndd,second,split_1,A,1,no
driver3,49,Break,1.0,3,ndd,second,split_1,B_T2,1,no
driver3,136,Driving,1.0,3,ndd,second,split_2,A,1,no
driver3,639,Break,1.0,3,ndd,second,split_2,DR_T2,1,no
driver3,32,Driving,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
driver3,3,Break,1.0,4,none,none,uninterrupted,B_T0,0,Excessive Driving in day (NDD)
driver3,123,Driving,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
driver3,12,Break,1.0,4,none,none,uninterrupted,B_T0,0,Excessive Driving in day (NDD)
driver3,78,Driving,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
driver3,3,Break,1.0,4,none,none,uninterrupted,B_T0,0,Excessive Driving in day (NDD)
driver3,2,Driving,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
driver3,8,Break,1.0,4,none,none,uninterrupted,B_T0,0,Excessive Driving in day (NDD)
driver3,3,Driving,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
driver3,1,Other,1.0,4,none,none,uninterrupted,A,0,Excessive Driving in day (NDD)
