Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver38,64,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver38,2,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver38,1,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver38,77,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver38,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver38,114,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver38,176,Driving,1.0,1,ndd,second,split_2,A,1,no
driver38,2,Other,1.0,1,ndd,second,split_2,A,1,no
driver38,2,Driving,1.0,1,ndd,second,split_2,A,1,no
driver38,1175,Break,1.0,1,ndd,second,split_2,DR_T1,1,no
driver38,233,Driving,1.0,2,ndd,unique,uninterrupted,A,1,no
driver38,3,Break,1.0,2,ndd,unique,uninterrupted,B_T0,1,no
driver38,22,Driving,1.0,2,ndd,unique,uninterrupted,A,1,no
driver38,663,Break,1.0,2,ndd,unique,uninterrupted,DR_T1,1,no
driver38,111,Driving,1.0,3,none,none,uninterrupted,A,0,unidentified
driver38,48,Break,1.0,3,none,none,uninterrupted,B_T1,0,unidentified
driver38,25,Driving,1.0,3,none,none,none,A,0,unidentified
driver38,5,Break,1.0,3,none,none,none,B_T0,0,unidentified
driver38,1,Driving,1.0,3,none,none,none,A,0,unidentified
driver38,6,Break,1.0,3,none,none,none,B_T0,0,unidentified
driver38,1,Driving,1.0,3,none,none,none,A,0,unidentified
driver38,21,Break,1.0,3,none,none,none,none,0,unidentified
driver38,1,Driving,1.0,3,none,none,none,A,0,unidentified
driver38,22,Break,1.0,3,none,none,none,none,0,unidentified
driver38,1,Driving,1.0,3,none,none,none,A,0,unidentified
driver38,15,Break,1.0,3,none,none,none,none,0,unidentified
driver38,1,Driving,1.0,3,ndd,unique,split_1,A,1,no
driver38,20,Break,1.0,3,ndd,unique,split_1,B_T2,1,no
driver38,9,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,7,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver38,1,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,2,Break,1.0,3,ndd,unique,split_2,B_T0,1,no
driver38,123,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,2,Other,1.0,3,ndd,unique,split_2,A,1,no
driver38,60,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,4,Other,1.0,3,ndd,unique,split_2,A,1,no
driver38,1,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,2,Other,1.0,3,ndd,unique,split_2,A,1,no
driver38,2,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,3,Other,1.0,3,ndd,unique,split_2,A,1,no
driver38,21,Driving,1.0,3,ndd,unique,split_2,A,1,no
driver38,622,Break,1.0,3,ndd,unique,split_2,DR_T2,1,no
driver38,30,Driving,1.0,4,ndd,first,split_1,A,1,no
driver38,4,Break,1.0,4,ndd,first,split_1,B_T0,1,no
driver38,2,Driving,1.0,4,ndd,first,split_1,A,1,no
driver38,5,Break,1.0,4,ndd,first,split_1,B_T0,1,no
driver38,3,Driving,1.0,4,ndd,first,split_1,A,1,no
driver38,6,Other,1.0,4,ndd,first,split_1,A,1,no
driver38,2,Driving,1.0,4,ndd,first,split_1,A,1,no
driver38,8,Other,1.0,4,ndd,first,split_1,A,1,no
driver38,2,Driving,1.0,4,ndd,first,split_1,A,1,no
driver38,1,Other,1.0,4,ndd,first,split_1,A,1,no
driver38,49,Break,1.0,4,ndd,first,split_1,B_T2,1,no
driver38,1,Driving,1.0,4,ndd,first,split_2,A,1,no
driver38,10,Break,1.0,4,ndd,first,split_2,B_T0,1,no
driver38,1,Driving,1.0,4,ndd,first,split_2,A,1,no
driver38,2,Other,1.0,4,ndd,first,split_2,A,1,no
driver38,21,Driving,1.0,4,ndd,first,split_2,A,1,no
driver38,107,Break,1.0,4,ndd,first,split_2,B_T3,1,no
driver38,177,Driving,1.0,4,ndd,second,split_1,A,1,no
driver38,8,Break,1.0,4,ndd,second,split_1,B_T0,1,no
driver38,1,Driving,1.0,4,ndd,second,split_1,A,1,no
driver38,8,Break,1.0,4,ndd,second,split_1,B_T0,1,no
driver38,1,Driving,1.0,4,ndd,second,split_1,A,1,no
driver38,17,Break,1.0,4,ndd,second,split_1,B_T2,1,no
driver38,2,Driving,1.0,4,ndd,second,split_2,A,1,no
driver38,996,Break,1.0,4,ndd,second,split_2,DR_T1,1,no
driver38,2,Driving,1.0,5,edd,first,split_1,A,1,no
driver38,3,Break,1.0,5,edd,first,split_1,B_T0,1,no
driver38,3,Other,1.0,5,edd,first,split_1,A,1,no
driver38,1,Driving,1.0,5,edd,first,split_1,A,1,no
driver38,42,Break,1.0,5,edd,first,split_1,B_T2,1,no
driver38,2,Driving,1.0,5,edd,first,split_2,A,1,no
driver38,9,Other,1.0,5,edd,first,split_2,A,1,no
driver38,260,Driving,1.0,5,edd,first,split_2,A,1,no
driver38,84,Break,1.0,5,edd,first,split_2,B_T3,1,no
driver38,107,Driving,1.0,5,edd,second,split_1,A,1,no
driver38,16,Break,1.0,5,edd,second,split_1,B_T2,1,no
driver38,125,Driving,1.0,5,edd,second,split_2,A,1,no
driver38,5,Other,1.0,5,edd,second,split_2,A,1,no
driver38,5,Break,1.0,5,edd,second,split_2,B_T0,1,no
driver38,1,Driving,1.0,5,edd,second,split_2,A,1,no
driver38,134,Break,1.0,5,edd,second,split_2,B_T3,1,no
driver38,4,Driving,1.0,5,edd,third,uninterrupted,A,1,no
driver38,2,Other,1.0,5,edd,third,uninterrupted,A,1,no
driver38,4,Driving,1.0,5,edd,third,uninterrupted,A,1,no
driver38,2,Other,1.0,5,edd,third,uninterrupted,A,1,no
driver38,602,Break,1.0,5,edd,third,uninterrupted,DR_T2,1,no
driver38,1,Other,1.0,6,ndd,unique,uninterrupted,A,1,no
driver38,3,Driving,1.0,6,ndd,unique,uninterrupted,A,1,no
driver38,2,Break,1.0,6,ndd,unique,uninterrupted,B_T0,1,no
driver38,6,Other,1.0,6,ndd,unique,uninterrupted,A,1,no
driver38,3,Driving,1.0,6,ndd,unique,uninterrupted,A,1,no
driver38,215,Break,1.0,6,ndd,unique,uninterrupted,DR_T3,1,no
driver38,1,Other,1.0,7,ndd,first,uninterrupted,A,1,no
driver38,163,Driving,1.0,7,ndd,first,uninterrupted,A,1,no
driver38,4,Other,1.0,7,ndd,first,uninterrupted,A,1,no
driver38,7,Driving,1.0,7,ndd,first,uninterrupted,A,1,no
driver38,74,Break,1.0,7,ndd,first,uninterrupted,B_T1,1,no
driver38,64,Driving,1.0,7,ndd,second,uninterrupted,A,1,no
driver38,4088,Break,1.0,7,ndd,second,uninterrupted,WR_T1,1,no
driver38,61,Driving,2.0,8,ndd,first,uninterrupted,A,1,no
driver38,4,Other,2.0,8,ndd,first,uninterrupted,A,1,no
driver38,2,Driving,2.0,8,ndd,first,uninterrupted,A,1,no
driver38,127,Break,2.0,8,ndd,first,uninterrupted,B_T1,1,no
driver38,1,Driving,2.0,8,ndd,second,split_1,A,1,no
driver38,124,Break,2.0,8,ndd,second,split_1,B_T2,1,no
