Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver177,116,Driving,1.0,1,none,none,none,A,0,unidentified
driver177,29,Break,1.0,1,none,none,none,none,0,unidentified
driver177,5,Driving,1.0,1,ndd,first,split_1,A,1,no
driver177,5,Other,1.0,1,ndd,first,split_1,A,1,no
driver177,22,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver177,90,Driving,1.0,1,ndd,first,split_2,A,1,no
driver177,47,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver177,188,Driving,1.0,1,ndd,second,split_1,A,1,Excessive Driving without breaks
driver177,50,Break,1.0,1,ndd,second,split_1,B_T2,1,Excessive Driving without breaks
driver177,139,Driving,1.0,1,ndd,second,split_2,A,1,Excessive Driving without breaks
driver177,560,Break,1.0,1,ndd,second,split_2,DR_T2,1,Excessive Driving without breaks
driver177,87,Driving,1.0,2,edd,first,split_1,A,1,no
driver177,17,Break,1.0,2,edd,first,split_1,B_T2,1,no
driver177,181,Driving,1.0,2,edd,first,split_2,A,1,no
driver177,48,Break,1.0,2,edd,first,split_2,B_T3,1,no
driver177,88,Driving,1.0,2,edd,second,uninterrupted,A,1,no
driver177,4,Break,1.0,2,edd,second,uninterrupted,B_T0,1,no
driver177,1,Driving,1.0,2,edd,second,uninterrupted,A,1,no
driver177,47,Break,1.0,2,edd,second,uninterrupted,B_T1,1,no
driver177,162,Driving,1.0,2,edd,third,split_1,A,1,no
driver177,23,Break,1.0,2,edd,third,split_1,B_T2,1,no
driver177,2,Driving,1.0,2,edd,third,split_2,A,1,no
driver177,8,Other,1.0,2,edd,third,split_2,A,1,no
driver177,4358,Break,1.0,2,edd,third,split_2,WR_T1,1,no
driver177,117,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver177,7,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver177,61,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver177,47,Break,2.0,3,ndd,first,uninterrupted,B_T1,1,no
driver177,145,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,6,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,5,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,2,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver177,1,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,9,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,5,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,5,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,2,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,1,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver177,598,Break,2.0,3,ndd,second,uninterrupted,DR_T2,1,no
driver177,1,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver177,3,Break,2.0,4,edd,first,uninterrupted,B_T0,1,no
driver177,10,Driving,2.0,4,edd,first,uninterrupted,A,1,no
driver177,2,Other,2.0,4,edd,first,uninterrupted,A,1,no
driver177,87,Break,2.0,4,edd,first,uninterrupted,B_T1,1,no
driver177,205,Driving,2.0,4,edd,second,split_1,A,1,no
driver177,48,Break,2.0,4,edd,second,split_1,B_T2,1,no
driver177,203,Driving,2.0,4,edd,second,split_2,A,1,no
driver177,48,Break,2.0,4,edd,second,split_2,B_T3,1,no
driver177,136,Driving,2.0,4,edd,third,split_1,A,1,no
driver177,2,Break,2.0,4,edd,third,split_1,B_T0,1,no
driver177,1,Driving,2.0,4,edd,third,split_1,A,1,no
driver177,5,Break,2.0,4,edd,third,split_1,B_T0,1,no
driver177,1,Driving,2.0,4,edd,third,split_1,A,1,no
driver177,31,Break,2.0,4,edd,third,split_1,B_T2,1,no
driver177,2,Driving,2.0,4,edd,third,split_2,A,1,no
driver177,10,Other,2.0,4,edd,third,split_2,A,1,no
driver177,33,Driving,2.0,4,edd,third,split_2,A,1,no
driver177,4,Break,2.0,4,edd,third,split_2,B_T0,1,no
driver177,3,Driving,2.0,4,edd,third,split_2,A,1,no
driver177,2,Break,2.0,4,edd,third,split_2,B_T0,1,no
driver177,6,Driving,2.0,4,edd,third,split_2,A,1,no
driver177,2705,Break,2.0,4,edd,third,split_2,WR_T1,1,no
driver177,14,Driving,3.0,5,ndd,unique,split_1,A,1,no
driver177,18,Break,3.0,5,ndd,unique,split_1,B_T2,1,no
driver177,124,Driving,3.0,5,ndd,unique,split_2,A,1,no
driver177,3,Other,3.0,5,ndd,unique,split_2,A,1,no
driver177,65,Driving,3.0,5,ndd,unique,split_2,A,1,no
driver177,6,Break,3.0,5,ndd,unique,split_2,B_T0,1,no
driver177,2,Driving,3.0,5,ndd,unique,split_2,A,1,no
driver177,1,Other,3.0,5,ndd,unique,split_2,A,1,no
driver177,544,Break,3.0,5,ndd,unique,split_2,DR_T2,1,no
driver177,1,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,6,Other,3.0,6,none,none,split_1,A,0,unidentified
driver177,5,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,12,Other,3.0,6,none,none,split_1,A,0,unidentified
driver177,8,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,13,Break,3.0,6,none,none,split_1,B_T0,0,unidentified
driver177,5,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,2,Other,3.0,6,none,none,split_1,A,0,unidentified
driver177,6,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,9,Break,3.0,6,none,none,split_1,B_T0,0,unidentified
driver177,4,Driving,3.0,6,none,none,split_1,A,0,unidentified
driver177,35,Break,3.0,6,none,none,split_1,B_T2,0,unidentified
driver177,1,Other,3.0,6,none,none,split_2,A,0,unidentified
driver177,1,Driving,3.0,6,none,none,split_2,A,0,unidentified
driver177,3,Other,3.0,6,none,none,split_2,A,0,unidentified
driver177,4,Driving,3.0,6,none,none,split_2,A,0,unidentified
driver177,57,Break,3.0,6,none,none,split_2,B_T3,0,unidentified
driver177,6,Driving,3.0,6,none,none,none,A,0,unidentified
driver177,17,Break,3.0,6,none,none,none,none,0,unidentified
driver177,2,Driving,3.0,6,ndd,first,split_1,A,1,no
driver177,7,Other,3.0,6,ndd,first,split_1,A,1,no
driver177,1,Driving,3.0,6,ndd,first,split_1,A,1,no
driver177,21,Break,3.0,6,ndd,first,split_1,B_T2,1,no
driver177,8,Other,3.0,6,ndd,first,split_2,A,1,no
driver177,4,Break,3.0,6,ndd,first,split_2,B_T0,1,no
driver177,191,Driving,3.0,6,ndd,first,split_2,A,1,no
driver177,32,Break,3.0,6,ndd,first,split_2,B_T3,1,no
driver177,253,Driving,3.0,6,ndd,second,uninterrupted,A,1,no
driver177,663,Break,3.0,6,ndd,second,uninterrupted,DR_T1,1,no
driver177,3,Other,3.0,7,ndd,first,uninterrupted,A,1,no
driver177,262,Driving,3.0,7,ndd,first,uninterrupted,A,1,no
driver177,48,Break,3.0,7,ndd,first,uninterrupted,B_T1,1,no
driver177,145,Driving,3.0,7,ndd,second,uninterrupted,A,1,no
driver177,793,Break,3.0,7,ndd,second,uninterrupted,DR_T1,1,no
driver177,29,Driving,3.0,8,none,none,uninterrupted,A,0,unidentified
driver177,8,Break,3.0,8,none,none,uninterrupted,B_T0,0,unidentified
driver177,10,Driving,3.0,8,none,none,uninterrupted,A,0,unidentified
driver177,2,Other,3.0,8,none,none,uninterrupted,A,0,unidentified
driver177,1,Driving,3.0,8,none,none,uninterrupted,A,0,unidentified
driver177,106,Break,3.0,8,none,none,uninterrupted,B_T1,0,unidentified
driver177,4,Other,3.0,8,edd,first,split_1,A,1,no
driver177,26,Driving,3.0,8,edd,first,split_1,A,1,no
driver177,5,Other,3.0,8,edd,first,split_1,A,1,no
driver177,9,Driving,3.0,8,edd,first,split_1,A,1,no
driver177,1,Other,3.0,8,edd,first,split_1,A,1,no
driver177,12,Break,3.0,8,edd,first,split_1,B_T0,1,no
driver177,1,Other,3.0,8,edd,first,split_1,A,1,no
driver177,21,Driving,3.0,8,edd,first,split_1,A,1,no
driver177,4,Break,3.0,8,edd,first,split_1,B_T0,1,no
driver177,1,Driving,3.0,8,edd,first,split_1,A,1,no
driver177,54,Break,3.0,8,edd,first,split_1,B_T2,1,no
driver177,60,Driving,3.0,8,edd,first,split_2,A,1,no
driver177,2,Other,3.0,8,edd,first,split_2,A,1,no
driver177,13,Break,3.0,8,edd,first,split_2,B_T0,1,no
driver177,6,Driving,3.0,8,edd,first,split_2,A,1,no
driver177,5,Break,3.0,8,edd,first,split_2,B_T0,1,no
driver177,1,Driving,3.0,8,edd,first,split_2,A,1,no
driver177,56,Break,3.0,8,edd,first,split_2,B_T3,1,no
driver177,1,Other,3.0,8,edd,second,split_1,A,1,no
driver177,3,Driving,3.0,8,edd,second,split_1,A,1,no
driver177,21,Break,3.0,8,edd,second,split_1,B_T2,1,no
driver177,61,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,2,Other,3.0,8,edd,second,split_2,A,1,no
driver177,3,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,3,Other,3.0,8,edd,second,split_2,A,1,no
driver177,1,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,1,Break,3.0,8,edd,second,split_2,B_T0,1,no
driver177,1,Other,3.0,8,edd,second,split_2,A,1,no
driver177,6,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,7,Break,3.0,8,edd,second,split_2,B_T0,1,no
driver177,8,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,3,Other,3.0,8,edd,second,split_2,A,1,no
driver177,2,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,9,Other,3.0,8,edd,second,split_2,A,1,no
driver177,2,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,4,Other,3.0,8,edd,second,split_2,A,1,no
driver177,1,Driving,3.0,8,edd,second,split_2,A,1,no
driver177,33,Break,3.0,8,edd,second,split_2,B_T3,1,no
driver177,2,Driving,3.0,8,edd,third,uninterrupted,A,1,no
driver177,2,Other,3.0,8,edd,third,uninterrupted,A,1,no
driver177,162,Driving,3.0,8,edd,third,uninterrupted,A,1,no
driver177,662,Break,3.0,8,edd,third,uninterrupted,DR_T1,1,no
driver177,3,Other,3.0,9,ndd,unique,split_1,A,1,no
driver177,175,Driving,3.0,9,ndd,unique,split_1,A,1,no
driver177,2,Other,3.0,9,ndd,unique,split_1,A,1,no
driver177,6,Driving,3.0,9,ndd,unique,split_1,A,1,no
driver177,17,Break,3.0,9,ndd,unique,split_1,B_T2,1,no
driver177,8,Driving,3.0,9,ndd,unique,split_2,A,1,no
driver177,206,Break,3.0,9,ndd,unique,split_2,DR_T3,1,no
driver177,1,Driving,3.0,10,ndd,unique,split_1,A,1,no
driver177,4,Break,3.0,10,ndd,unique,split_1,B_T0,1,no
driver177,4,Other,3.0,10,ndd,unique,split_1,A,1,no
driver177,37,Break,3.0,10,ndd,unique,split_1,B_T2,1,no
driver177,1,Other,3.0,10,ndd,unique,split_2,A,1,no
driver177,49,Driving,3.0,10,ndd,unique,split_2,A,1,no
driver177,6,Other,3.0,10,ndd,unique,split_2,A,1,no
driver177,1056,Break,3.0,10,ndd,unique,split_2,DR_T4,1,no
driver177,6,Driving,3.0,11,none,none,uninterrupted,A,0,unidentified
driver177,1,Other,3.0,11,none,none,uninterrupted,A,0,unidentified
driver177,53,Break,3.0,11,none,none,uninterrupted,B_T1,0,unidentified
driver177,1,Other,3.0,11,edd,first,split_1,A,1,no
driver177,2,Driving,3.0,11,edd,first,split_1,A,1,no
driver177,39,Break,3.0,11,edd,first,split_1,B_T2,1,no
driver177,8,Driving,3.0,11,edd,first,split_2,A,1,no
driver177,7,Break,3.0,11,edd,first,split_2,B_T0,1,no
driver177,1,Driving,3.0,11,edd,first,split_2,A,1,no
driver177,6,Break,3.0,11,edd,first,split_2,B_T0,1,no
driver177,167,Driving,3.0,11,edd,first,split_2,A,1,no
driver177,33,Break,3.0,11,edd,first,split_2,B_T3,1,no
driver177,193,Driving,3.0,11,edd,second,split_1,A,1,no
driver177,5,Break,3.0,11,edd,second,split_1,B_T0,1,no
driver177,1,Driving,3.0,11,edd,second,split_1,A,1,no
driver177,20,Break,3.0,11,edd,second,split_1,B_T2,1,no
driver177,2,Driving,3.0,11,edd,second,split_2,A,1,no
driver177,31,Break,3.0,11,edd,second,split_2,B_T3,1,no
driver177,3,Driving,3.0,11,edd,third,uninterrupted,A,1,no
driver177,2,Other,3.0,11,edd,third,uninterrupted,A,1,no
driver177,195,Driving,3.0,11,edd,third,uninterrupted,A,1,no
driver177,5,Other,3.0,11,edd,third,uninterrupted,A,1,no
driver177,693,Break,3.0,11,edd,third,uninterrupted,DR_T1,1,no
driver177,3,Other,3.0,12,edd,first,split_1,A,1,no
driver177,159,Driving,3.0,12,edd,first,split_1,A,1,no
driver177,2,Other,3.0,12,edd,first,split_1,A,1,no
driver177,35,Driving,3.0,12,edd,first,split_1,A,1,no
driver177,16,Break,3.0,12,edd,first,split_1,B_T2,1,no
driver177,3,Driving,3.0,12,edd,first,split_2,A,1,no
driver177,38,Break,3.0,12,edd,first,split_2,B_T3,1,no
driver177,127,Driving,3.0,12,edd,second,uninterrupted,A,1,no
driver177,2,Other,3.0,12,edd,second,uninterrupted,A,1,no
driver177,1,Driving,3.0,12,edd,second,uninterrupted,A,1,no
driver177,2,Other,3.0,12,edd,second,uninterrupted,A,1,no
driver177,7,Break,3.0,12,edd,second,uninterrupted,B_T0,1,no
driver177,1,Driving,3.0,12,edd,second,uninterrupted,A,1,no
driver177,65,Break,3.0,12,edd,second,uninterrupted,B_T1,1,no
driver177,1,Driving,3.0,12,edd,third,split_1,A,1,no
driver177,98,Break,3.0,12,edd,third,split_1,B_T2,1,no
driver177,1,Other,3.0,12,edd,third,split_2,A,1,no
driver177,1,Driving,3.0,12,edd,third,split_2,A,1,no
driver177,4,Other,3.0,12,edd,third,split_2,A,1,no
driver177,2705,Break,3.0,12,edd,third,split_2,WR_T1,1,no
