Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver266,19,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver266,1,Driving,1.0,1,ndd,first,split_2,A,1,no
driver266,2,Other,1.0,1,ndd,first,split_2,A,1,no
driver266,3,Driving,1.0,1,ndd,first,split_2,A,1,no
driver266,5,Break,1.0,1,ndd,first,split_2,B_T0,1,no
driver266,4,Driving,1.0,1,ndd,first,split_2,A,1,no
driver266,145,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver266,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver266,2,Other,1.0,1,ndd,second,split_1,A,1,no
driver266,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver266,73,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver266,1,Driving,1.0,1,ndd,second,split_2,A,1,no
driver266,2,Other,1.0,1,ndd,second,split_2,A,1,no
driver266,5,Driving,1.0,1,ndd,second,split_2,A,1,no
driver266,5,Other,1.0,1,ndd,second,split_2,A,1,no
driver266,2528,Break,1.0,1,ndd,second,split_2,WR_T2,1,no
driver266,4,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,125,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,4,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,95,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,2,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,6,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,21,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,1,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,3,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver266,784,Break,2.0,2,ndd,unique,uninterrupted,DR_T1,1,no
driver266,1,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,1,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,8,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,1,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,12,Break,2.0,3,ndd,first,uninterrupted,B_T0,1,no
driver266,3,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,3,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver266,141,Break,2.0,3,ndd,first,uninterrupted,B_T1,1,no
driver266,4,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver266,3,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver266,7,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver266,9,Break,2.0,3,ndd,second,uninterrupted,B_T0,1,no
driver266,10,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver266,227,Break,2.0,3,ndd,second,uninterrupted,DR_T3,1,no
driver266,1,Other,2.0,4,ndd,first,uninterrupted,A,1,no
driver266,268,Driving,2.0,4,ndd,first,uninterrupted,A,1,no
driver266,47,Break,2.0,4,ndd,first,uninterrupted,B_T1,1,no
driver266,186,Driving,2.0,4,ndd,second,uninterrupted,A,1,no
driver266,2,Other,2.0,4,ndd,second,uninterrupted,A,1,no
driver266,545,Break,2.0,4,ndd,second,uninterrupted,DR_T4,1,no
driver266,62,Driving,2.0,5,edd,first,split_1,A,1,no
driver266,7,Break,2.0,5,edd,first,split_1,B_T0,1,no
driver266,1,Driving,2.0,5,edd,first,split_1,A,1,no
driver266,6,Other,2.0,5,edd,first,split_1,A,1,no
driver266,24,Break,2.0,5,edd,first,split_1,B_T2,1,no
driver266,18,Other,2.0,5,edd,first,split_2,A,1,no
driver266,72,Break,2.0,5,edd,first,split_2,B_T3,1,no
driver266,3,Other,2.0,5,edd,second,split_1,A,1,no
driver266,1,Driving,2.0,5,edd,second,split_1,A,1,no
driver266,9,Other,2.0,5,edd,second,split_1,A,1,no
driver266,1,Driving,2.0,5,edd,second,split_1,A,1,no
driver266,5,Other,2.0,5,edd,second,split_1,A,1,no
driver266,20,Break,2.0,5,edd,second,split_1,B_T2,1,no
driver266,9,Driving,2.0,5,edd,second,split_2,A,1,no
driver266,137,Break,2.0,5,edd,second,split_2,B_T3,1,no
driver266,33,Driving,2.0,5,edd,third,split_1,A,1,no
driver266,42,Break,2.0,5,edd,third,split_1,B_T2,1,no
driver266,1,Driving,2.0,5,edd,third,split_2,A,1,no
driver266,2,Other,2.0,5,edd,third,split_2,A,1,no
driver266,22,Driving,2.0,5,edd,third,split_2,A,1,no
driver266,4,Break,2.0,5,edd,third,split_2,B_T0,1,no
driver266,86,Driving,2.0,5,edd,third,split_2,A,1,no
driver266,2,Other,2.0,5,edd,third,split_2,A,1,no
driver266,14,Driving,2.0,5,edd,third,split_2,A,1,no
driver266,3,Break,2.0,5,edd,third,split_2,B_T0,1,no
driver266,1,Driving,2.0,5,edd,third,split_2,A,1,no
driver266,816,Break,2.0,5,edd,third,split_2,DR_T1,1,no
driver266,1,Other,2.0,6,none,none,none,A,0,unidentified
driver266,9,Driving,2.0,6,none,none,none,A,0,unidentified
driver266,4,Other,2.0,6,none,none,none,A,0,unidentified
