Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver150,1,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver150,4,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver150,4,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver150,120,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver150,2,Other,1.0,1,ndd,second,split_1,A,1,no
driver150,7,Driving,1.0,1,ndd,second,split_1,A,1,no
driver150,20,Other,1.0,1,ndd,second,split_1,A,1,no
driver150,100,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver150,8,Driving,1.0,1,ndd,second,split_2,A,1,no
driver150,1473,Break,1.0,1,ndd,second,split_2,WR_T2,1,no
driver150,226,Driving,2.0,2,ndd,first,uninterrupted,A,1,no
driver150,2,Other,2.0,2,ndd,first,uninterrupted,A,1,no
driver150,8,Driving,2.0,2,ndd,first,uninterrupted,A,1,no
driver150,80,Break,2.0,2,ndd,first,uninterrupted,B_T1,1,no
driver150,153,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,5,Other,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,80,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,11,Break,2.0,2,ndd,second,uninterrupted,B_T0,1,no
driver150,4,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,47,Other,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,2,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,6,Break,2.0,2,ndd,second,uninterrupted,B_T0,1,no
driver150,4,Driving,2.0,2,ndd,second,uninterrupted,A,1,no
driver150,558,Break,2.0,2,ndd,second,uninterrupted,DR_T2,1,no
driver150,2,Driving,2.0,3,none,none,none,A,0,unidentified
driver150,18,Other,2.0,3,none,none,none,A,0,unidentified
driver150,5,Driving,2.0,3,none,none,none,A,0,unidentified
driver150,4,Other,2.0,3,none,none,none,A,0,unidentified
driver150,35,Driving,2.0,3,none,none,none,A,0,unidentified
driver150,19,Break,2.0,3,none,none,none,none,0,unidentified
driver150,10,Driving,2.0,3,ndd,first,split_1,A,1,no
driver150,22,Break,2.0,3,ndd,first,split_1,B_T2,1,no
driver150,182,Driving,2.0,3,ndd,first,split_2,A,1,no
driver150,3,Break,2.0,3,ndd,first,split_2,B_T0,1,no
driver150,1,Other,2.0,3,ndd,first,split_2,A,1,no
driver150,56,Break,2.0,3,ndd,first,split_2,B_T3,1,no
driver150,120,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver150,3,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver150,4,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver150,2,Other,2.0,3,ndd,second,uninterrupted,A,1,no
driver150,2,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver150,561,Break,2.0,3,ndd,second,uninterrupted,DR_T2,1,no
driver150,252,Driving,2.0,4,ndd,first,uninterrupted,A,1,no
driver150,55,Break,2.0,4,ndd,first,uninterrupted,B_T1,1,no
driver150,133,Driving,2.0,4,ndd,second,split_1,A,1,no
driver150,55,Break,2.0,4,ndd,second,split_1,B_T2,1,no
