Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver286,64,Driving,1.0,1,none,none,none,A,0,unidentified
driver286,22,Break,1.0,1,none,none,none,none,0,unidentified
driver286,54,Driving,1.0,1,ndd,first,split_1,A,1,no
driver286,29,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver286,9,Driving,1.0,1,ndd,first,split_2,A,1,no
driver286,95,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver286,121,Driving,1.0,1,ndd,second,split_1,A,1,Excessive Driving without breaks
driver286,8,Break,1.0,1,ndd,second,split_1,B_T0,1,Excessive Driving without breaks
driver286,97,Driving,1.0,1,ndd,second,split_1,A,1,Excessive Driving without breaks
driver286,51,Break,1.0,1,ndd,second,split_1,B_T2,1,Excessive Driving without breaks
driver286,51,Driving,1.0,1,ndd,second,split_2,A,1,Excessive Driving without breaks
driver286,2,Other,1.0,1,ndd,second,split_2,A,1,Excessive Driving without breaks
driver286,2,Driving,1.0,1,ndd,second,split_2,A,1,Excessive Driving without breaks
driver286,661,Break,1.0,1,ndd,second,split_2,DR_T1,1,Excessive Driving without breaks
driver286,2,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver286,7,Other,1.0,2,ndd,unique,split_1,A,1,no
driver286,1,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver286,3,Other,1.0,2,ndd,unique,split_1,A,1,no
driver286,3,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver286,5,Other,1.0,2,ndd,unique,split_1,A,1,no
driver286,17,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver286,3,Other,1.0,2,ndd,unique,split_2,A,1,no
driver286,3,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver286,10209,Break,1.0,2,ndd,unique,split_2,WR_T1,1,no
driver286,2,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,13,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,1,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,9,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,3,Driving,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,21,Other,2.0,3,ndd,first,uninterrupted,A,1,no
driver286,57,Break,2.0,3,ndd,first,uninterrupted,B_T1,1,no
driver286,60,Driving,2.0,3,ndd,second,uninterrupted,A,1,no
driver286,2646,Break,2.0,3,ndd,second,uninterrupted,WR_T2,1,no
driver286,1,Driving,3.0,4,ndd,unique,split_1,A,1,no
driver286,29,Other,3.0,4,ndd,unique,split_1,A,1,no
driver286,20,Break,3.0,4,ndd,unique,split_1,B_T2,1,no
driver286,2,Driving,3.0,4,ndd,unique,split_2,A,1,no
