Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver116,8,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,2,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,1,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,7,Other,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,12,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver116,48,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,8,Break,1.0,1,ndd,first,uninterrupted,B_T0,1,no
driver116,116,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver116,61,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver116,187,Driving,1.0,1,ndd,second,split_1,A,1,no
driver116,9,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver116,2,Driving,1.0,1,ndd,second,split_1,A,1,no
driver116,3,Other,1.0,1,ndd,second,split_1,A,1,no
driver116,2,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver116,17,Other,1.0,1,ndd,second,split_1,A,1,no
driver116,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver116,16,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver116,2,Driving,1.0,1,ndd,second,split_2,A,1,no
driver116,2989,Break,1.0,1,ndd,second,split_2,WR_T1,1,no
driver116,3,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver116,2,Break,2.0,2,ndd,unique,uninterrupted,B_T0,1,no
driver116,1,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver116,5,Break,2.0,2,ndd,unique,uninterrupted,B_T0,1,no
driver116,10,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver116,7,Break,2.0,2,ndd,unique,uninterrupted,B_T0,1,no
driver116,116,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver116,8,Break,2.0,2,ndd,unique,uninterrupted,B_T0,1,no
driver116,23,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver116,1482,Break,2.0,2,ndd,unique,uninterrupted,WR_T2,1,no
driver116,41,Driving,3.0,3,edd,first,uninterrupted,A,1,no
driver116,64,Break,3.0,3,edd,first,uninterrupted,B_T1,1,no
driver116,4,Driving,3.0,3,edd,second,split_1,A,1,no
driver116,47,Other,3.0,3,edd,second,split_1,A,1,no
driver116,1,Driving,3.0,3,edd,second,split_1,A,1,no
driver116,28,Other,3.0,3,edd,second,split_1,A,1,no
driver116,6,Break,3.0,3,edd,second,split_1,B_T0,1,no
driver116,2,Other,3.0,3,edd,second,split_1,A,1,no
driver116,245,Driving,3.0,3,edd,second,split_1,A,1,no
driver116,47,Break,3.0,3,edd,second,split_1,B_T2,1,no
driver116,108,Driving,3.0,3,edd,second,split_2,A,1,no
driver116,46,Break,3.0,3,edd,second,split_2,B_T3,1,no
driver116,2,Driving,3.0,3,edd,third,split_1,A,1,no
driver116,48,Break,3.0,3,edd,third,split_1,B_T2,1,no
driver116,148,Driving,3.0,3,edd,third,split_2,A,1,no
driver116,5,Break,3.0,3,edd,third,split_2,B_T0,1,no
driver116,7,Driving,3.0,3,edd,third,split_2,A,1,no
driver116,544,Break,3.0,3,edd,third,split_2,DR_T2,1,no
driver116,145,Driving,3.0,4,ndd,unique,uninterrupted,A,1,no
driver116,5,Other,3.0,4,ndd,unique,uninterrupted,A,1,no
driver116,9,Driving,3.0,4,ndd,unique,uninterrupted,A,1,no
driver116,1058,Break,3.0,4,ndd,unique,uninterrupted,DR_T1,1,no
