Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver91,201,Driving,1.0,1,ndd,first,split_1,A,1,no
driver91,56,Break,1.0,1,ndd,first,split_1,B_T2,1,no
driver91,228,Driving,1.0,1,ndd,first,split_2,A,1,no
driver91,47,Break,1.0,1,ndd,first,split_2,B_T3,1,no
driver91,45,Driving,1.0,1,ndd,second,split_1,A,1,no
driver91,11,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver91,1,Driving,1.0,1,ndd,second,split_1,A,1,no
driver91,5,Break,1.0,1,ndd,second,split_1,B_T0,1,no
driver91,40,Driving,1.0,1,ndd,second,split_1,A,1,no
driver91,16,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver91,1,Other,1.0,1,ndd,second,split_2,A,1,no
driver91,5,Driving,1.0,1,ndd,second,split_2,A,1,no
driver91,663,Break,1.0,1,ndd,second,split_2,DR_T1,1,no
driver91,115,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver91,3,Other,1.0,2,ndd,first,uninterrupted,A,1,no
driver91,74,Driving,1.0,2,ndd,first,uninterrupted,A,1,no
driver91,60,Break,1.0,2,ndd,first,uninterrupted,B_T1,1,no
driver91,83,Driving,1.0,2,ndd,second,split_1,A,1,no
driver91,16,Break,1.0,2,ndd,second,split_1,B_T2,1,no
driver91,1,Driving,1.0,2,ndd,second,split_2,A,1,no
driver91,226,Break,1.0,2,ndd,second,split_2,DR_T3,1,no
driver91,4,Driving,1.0,3,ndd,first,uninterrupted,A,1,no
driver91,5,Other,1.0,3,ndd,first,uninterrupted,A,1,no
driver91,1,Driving,1.0,3,ndd,first,uninterrupted,A,1,no
driver91,48,Break,1.0,3,ndd,first,uninterrupted,B_T1,1,no
driver91,2,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,2,Driving,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,3,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,5,Driving,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,3,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,4,Driving,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,2,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,32,Driving,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,5,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver91,1039,Break,1.0,3,ndd,second,uninterrupted,DR_T4,1,no
driver91,106,Driving,1.0,4,ndd,unique,uninterrupted,A,1,no
driver91,2,Break,1.0,4,ndd,unique,uninterrupted,B_T0,1,no
driver91,1,Driving,1.0,4,ndd,unique,uninterrupted,A,1,no
driver91,2,Other,1.0,4,ndd,unique,uninterrupted,A,1,no
driver91,10,Break,1.0,4,ndd,unique,uninterrupted,B_T0,1,no
driver91,2,Other,1.0,4,ndd,unique,uninterrupted,A,1,no
