Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver187,60,Driving,1.0,1,ndd,first,uninterrupted,A,1,no
driver187,56,Break,1.0,1,ndd,first,uninterrupted,B_T1,1,no
driver187,2,Driving,1.0,1,ndd,second,split_1,A,1,no
driver187,123,Break,1.0,1,ndd,second,split_1,B_T2,1,no
driver187,15,Driving,1.0,1,ndd,second,split_2,A,1,no
driver187,3449,Break,1.0,1,ndd,second,split_2,WR_T1,1,no
driver187,130,Driving,2.0,2,ndd,unique,split_1,A,1,no
driver187,3,Other,2.0,2,ndd,unique,split_1,A,1,no
driver187,47,Driving,2.0,2,ndd,unique,split_1,A,1,no
driver187,18,Break,2.0,2,ndd,unique,split_1,B_T2,1,no
driver187,11,Driving,2.0,2,ndd,unique,split_2,A,1,no
driver187,542,Break,2.0,2,ndd,unique,split_2,DR_T2,1,no
driver187,6,Driving,2.0,3,none,none,uninterrupted,A,0,unidentified
driver187,9,Other,2.0,3,none,none,uninterrupted,A,0,unidentified
driver187,4,Driving,2.0,3,none,none,uninterrupted,A,0,unidentified
driver187,176,Break,2.0,3,none,none,uninterrupted,B_T1,0,unidentified
driver187,7,Driving,2.0,3,none,none,none,A,0,unidentified
driver187,1,Other,2.0,3,none,none,none,A,0,unidentified
driver187,1,Break,2.0,3,none,none,none,B_T0,0,unidentified
driver187,50,Other,2.0,3,none,none,none,A,0,unidentified
driver187,1,Break,2.0,3,none,none,none,B_T0,0,unidentified
driver187,5,Other,2.0,3,none,none,none,A,0,unidentified
driver187,1,Driving,2.0,3,none,none,none,A,0,unidentified
driver187,3,Other,2.0,3,none,none,none,A,0,unidentified
driver187,24,Driving,2.0,3,none,none,none,A,0,unidentified
driver187,15,Break,2.0,3,none,none,none,none,0,unidentified
driver187,146,Driving,2.0,3,ndd,unique,split_1,A,1,no
driver187,17,Break,2.0,3,ndd,unique,split_1,B_T2,1,no
driver187,58,Driving,2.0,3,ndd,unique,split_2,A,1,no
driver187,7,Break,2.0,3,ndd,unique,split_2,B_T0,1,no
driver187,1,Driving,2.0,3,ndd,unique,split_2,A,1,no
driver187,10,Break,2.0,3,ndd,unique,split_2,B_T0,1,no
driver187,1,Driving,2.0,3,ndd,unique,split_2,A,1,no
driver187,9,Other,2.0,3,ndd,unique,split_2,A,1,no
driver187,1965,Break,2.0,3,ndd,unique,split_2,WR_T2,1,no
