Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver51,58,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,11,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,46,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,8,Break,1.0,1,ndd,unique,uninterrupted,B_T0,1,no
driver51,40,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,3,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,23,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,3,Break,1.0,1,ndd,unique,uninterrupted,B_T0,1,no
driver51,43,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver51,882,Break,1.0,1,ndd,unique,uninterrupted,DR_T1,1,no
driver51,1,Other,1.0,2,ndd,first,split_1,A,1,no
driver51,12,Driving,1.0,2,ndd,first,split_1,A,1,no
driver51,6,Break,1.0,2,ndd,first,split_1,B_T0,1,no
driver51,11,Driving,1.0,2,ndd,first,split_1,A,1,no
driver51,3,Break,1.0,2,ndd,first,split_1,B_T0,1,no
driver51,44,Driving,1.0,2,ndd,first,split_1,A,1,no
driver51,7,Break,1.0,2,ndd,first,split_1,B_T0,1,no
driver51,2,Driving,1.0,2,ndd,first,split_1,A,1,no
driver51,20,Break,1.0,2,ndd,first,split_1,B_T2,1,no
driver51,41,Driving,1.0,2,ndd,first,split_2,A,1,no
driver51,1,Other,1.0,2,ndd,first,split_2,A,1,no
driver51,13,Break,1.0,2,ndd,first,split_2,B_T0,1,no
driver51,2,Driving,1.0,2,ndd,first,split_2,A,1,no
driver51,4,Other,1.0,2,ndd,first,split_2,A,1,no
driver51,73,Break,1.0,2,ndd,first,split_2,B_T3,1,no
driver51,2,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver51,12,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver51,2,Other,1.0,2,ndd,second,uninterrupted,A,1,no
driver51,1,Driving,1.0,2,ndd,second,uninterrupted,A,1,no
driver51,2912,Break,1.0,2,ndd,second,uninterrupted,WR_T1,1,no
driver51,40,Driving,2.0,3,ndd,first,split_1,A,1,no
driver51,29,Break,2.0,3,ndd,first,split_1,B_T2,1,no
driver51,103,Driving,2.0,3,ndd,first,split_2,A,1,no
driver51,13,Other,2.0,3,ndd,first,split_2,A,1,no
