Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver262,50,Idle,1.0,1,ndd,unique,split_1,I,1,no
driver262,15,Break,1.0,1,ndd,unique,split_1,B_T2,1,no
driver262,11,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,1,Other,1.0,1,ndd,unique,split_2,A,1,no
driver262,9,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,109,Other,1.0,1,ndd,unique,split_2,A,1,no
driver262,8,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,13,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,206,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,1,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,2,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,75,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver262,5,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,90,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver262,10,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,76,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver262,3,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,232,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,1,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,5,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,257,Driving,1.0,1,ndd,unique,split_2,A,1,no
driver262,1,Other,1.0,1,ndd,unique,split_2,A,1,no
driver262,4,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,1,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,2,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,27,Other,1.0,1,ndd,unique,split_2,A,1,no
driver262,3,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,3,Break,1.0,1,ndd,unique,split_2,B_T0,1,no
driver262,8,Other,1.0,1,ndd,unique,split_2,A,1,no
driver262,7,Idle,1.0,1,ndd,unique,split_2,I,1,no
driver262,688,Break,1.0,1,ndd,unique,split_2,DR_T1,1,no
driver262,227,Idle,1.0,2,ndd,unique,split_1,I,1,no
driver262,1,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver262,8,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver262,44,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,7,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver262,5,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,5,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver262,3,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,3,Break,1.0,2,ndd,unique,split_1,B_T0,1,no
driver262,10,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,5,Other,1.0,2,ndd,unique,split_1,A,1,no
driver262,18,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,7,Other,1.0,2,ndd,unique,split_1,A,1,no
driver262,1,Driving,1.0,2,ndd,unique,split_1,A,1,no
driver262,25,Break,1.0,2,ndd,unique,split_1,B_T2,1,no
driver262,1,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver262,2,Other,1.0,2,ndd,unique,split_2,A,1,no
driver262,2,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver262,2,Other,1.0,2,ndd,unique,split_2,A,1,no
driver262,1,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver262,12,Break,1.0,2,ndd,unique,split_2,B_T0,1,no
driver262,1,Other,1.0,2,ndd,unique,split_2,A,1,no
driver262,3,Driving,1.0,2,ndd,unique,split_2,A,1,no
driver262,278,Break,1.0,2,ndd,unique,split_2,DR_T3,1,no
driver262,100,Driving,1.0,3,ndd,first,split_1,A,1,no
driver262,1,Other,1.0,3,ndd,first,split_1,A,1,no
driver262,34,Break,1.0,3,ndd,first,split_1,B_T2,1,no
driver262,12,Driving,1.0,3,ndd,first,split_2,A,1,no
driver262,52,Break,1.0,3,ndd,first,split_2,B_T3,1,no
driver262,7,Other,1.0,3,ndd,second,uninterrupted,A,1,no
driver262,973,Break,1.0,3,ndd,second,uninterrupted,DR_T4,1,no
driver262,5,Other,1.0,4,edd,first,split_1,A,1,no
driver262,4,Driving,1.0,4,edd,first,split_1,A,1,no
driver262,78,Break,1.0,4,edd,first,split_1,B_T2,1,no
driver262,3,Driving,1.0,4,edd,first,split_2,A,1,no
driver262,2,Other,1.0,4,edd,first,split_2,A,1,no
driver262,1,Driving,1.0,4,edd,first,split_2,A,1,no
driver262,46,Break,1.0,4,edd,first,split_2,B_T3,1,no
driver262,2,Other,1.0,4,edd,second,split_1,A,1,no
driver262,3,Driving,1.0,4,edd,second,split_1,A,1,no
driver262,114,Break,1.0,4,edd,second,split_1,B_T2,1,no
driver262,3,Driving,1.0,4,edd,second,split_2,A,1,no
driver262,2,Other,1.0,4,edd,second,split_2,A,1,no
driver262,2,Break,1.0,4,edd,second,split_2,B_T0,1,no
driver262,1,Driving,1.0,4,edd,second,split_2,A,1,no
driver262,1,Break,1.0,4,edd,second,split_2,B_T0,1,no
driver262,1,Other,1.0,4,edd,second,split_2,A,1,no
driver262,3,Driving,1.0,4,edd,second,split_2,A,1,no
driver262,73,Break,1.0,4,edd,second,split_2,B_T3,1,no
driver262,2,Driving,1.0,4,edd,third,split_1,A,1,no
driver262,3,Other,1.0,4,edd,third,split_1,A,1,no
driver262,1,Driving,1.0,4,edd,third,split_1,A,1,no
driver262,1,Break,1.0,4,edd,third,split_1,B_T0,1,no
driver262,16,Other,1.0,4,edd,third,split_1,A,1,no
driver262,33,Break,1.0,4,edd,third,split_1,B_T2,1,no
driver262,3,Other,1.0,4,edd,third,split_2,A,1,no
driver262,2,Driving,1.0,4,edd,third,split_2,A,1,no
driver262,2,Other,1.0,4,edd,third,split_2,A,1,no
driver262,5,Break,1.0,4,edd,third,split_2,B_T0,1,no
driver262,123,Driving,1.0,4,edd,third,split_2,A,1,no
driver262,3,Other,1.0,4,edd,third,split_2,A,1,no
driver262,2,Driving,1.0,4,edd,third,split_2,A,1,no
driver262,8,Other,1.0,4,edd,third,split_2,A,1,no
driver262,1,Break,1.0,4,edd,third,split_2,B_T0,1,no
driver262,6,Driving,1.0,4,edd,third,split_2,A,1,no
driver262,3,Other,1.0,4,edd,third,split_2,A,1,no
driver262,4,Break,1.0,4,edd,third,split_2,B_T0,1,no
driver262,114,Driving,1.0,4,edd,third,split_2,A,1,no
driver262,2797,Break,1.0,4,edd,third,split_2,WR_T1,1,no
driver262,2,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver262,14,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver262,4,Break,2.0,5,ndd,unique,uninterrupted,B_T0,1,no
driver262,1,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver262,9,Break,2.0,5,ndd,unique,uninterrupted,B_T0,1,no
driver262,9,Other,2.0,5,ndd,unique,uninterrupted,A,1,no
driver262,1,Driving,2.0,5,ndd,unique,uninterrupted,A,1,no
driver262,2014,Break,2.0,5,ndd,unique,uninterrupted,WR_T2,1,no
driver262,65,Driving,3.0,6,ndd,first,uninterrupted,A,1,no
driver262,62,Break,3.0,6,ndd,first,uninterrupted,B_T1,1,no
driver262,1,Other,3.0,6,ndd,second,uninterrupted,A,1,no
driver262,1,Driving,3.0,6,ndd,second,uninterrupted,A,1,no
driver262,217,Break,3.0,6,ndd,second,uninterrupted,DR_T3,1,no
driver262,5,Driving,3.0,7,ndd,first,split_1,A,1,no
driver262,47,Other,3.0,7,ndd,first,split_1,A,1,no
driver262,1,Driving,3.0,7,ndd,first,split_1,A,1,no
driver262,36,Break,3.0,7,ndd,first,split_1,B_T2,1,no
driver262,9,Driving,3.0,7,ndd,first,split_2,A,1,no
driver262,43,Break,3.0,7,ndd,first,split_2,B_T3,1,no
driver262,3,Driving,3.0,7,ndd,second,split_1,A,1,no
driver262,41,Break,3.0,7,ndd,second,split_1,B_T2,1,no
driver262,1,Other,3.0,7,ndd,second,split_2,A,1,no
driver262,178,Driving,3.0,7,ndd,second,split_2,A,1,no
driver262,1551,Break,3.0,7,ndd,second,split_2,WR_T2,1,no
driver262,11,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,8,Other,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,7,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,14,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,11,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,10,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,88,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,10,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,136,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,1,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,150,Idle,4.0,8,ndd,unique,uninterrupted,I,1,no
driver262,13,Other,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,4,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,7,Other,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,102,Idle,4.0,8,ndd,unique,uninterrupted,I,1,no
driver262,2,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,2,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,46,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,2,Other,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,14,Break,4.0,8,ndd,unique,uninterrupted,B_T0,1,no
driver262,1,Driving,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,6,Other,4.0,8,ndd,unique,uninterrupted,A,1,no
driver262,743,Break,4.0,8,ndd,unique,uninterrupted,DR_T1,1,no
driver262,200,Driving,4.0,9,ndd,unique,split_1,A,1,no
driver262,4,Break,4.0,9,ndd,unique,split_1,B_T0,1,no
driver262,8,Driving,4.0,9,ndd,unique,split_1,A,1,no
driver262,18,Break,4.0,9,ndd,unique,split_1,B_T2,1,no
driver262,5,Driving,4.0,9,ndd,unique,split_2,A,1,no
driver262,651,Break,4.0,9,ndd,unique,split_2,DR_T2,1,no
driver262,1,Driving,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,3,Other,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,11,Driving,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,1,Other,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,7,Break,4.0,10,ndd,first,uninterrupted,B_T0,1,no
driver262,4,Other,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,6,Driving,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,76,Other,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,5,Break,4.0,10,ndd,first,uninterrupted,B_T0,1,no
driver262,15,Other,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,20,Driving,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,8,Break,4.0,10,ndd,first,uninterrupted,B_T0,1,no
driver262,17,Driving,4.0,10,ndd,first,uninterrupted,A,1,no
driver262,47,Break,4.0,10,ndd,first,uninterrupted,B_T1,1,no
driver262,50,Driving,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,3,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,19,Driving,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,5,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,116,Driving,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,1,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,5,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,252,Idle,4.0,10,ndd,second,uninterrupted,I,1,no
driver262,1,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,9,Break,4.0,10,ndd,second,uninterrupted,B_T0,1,no
driver262,216,Driving,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,2,Other,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,9,Driving,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,1,Other,4.0,10,ndd,second,uninterrupted,A,1,no
driver262,804,Break,4.0,10,ndd,second,uninterrupted,DR_T1,1,no
