Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver209,5,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,49,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,13,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,68,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,2,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,6,Driving,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,13,Other,1.0,1,ndd,unique,uninterrupted,A,1,no
driver209,3964,Break,1.0,1,ndd,unique,uninterrupted,WR_T1,1,no
driver209,109,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver209,6,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver209,3,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver209,3,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver209,550,Break,2.0,2,ndd,unique,uninterrupted,DR_T2,1,no
driver209,3,Driving,2.0,3,ndd,unique,split_1,A,1,no
driver209,1,Break,2.0,3,ndd,unique,split_1,B_T0,1,no
driver209,49,Other,2.0,3,ndd,unique,split_1,A,1,no
driver209,5,Break,2.0,3,ndd,unique,split_1,B_T0,1,no
driver209,2,Driving,2.0,3,ndd,unique,split_1,A,1,no
driver209,7,Break,2.0,3,ndd,unique,split_1,B_T0,1,no
driver209,110,Driving,2.0,3,ndd,unique,split_1,A,1,no
driver209,5,Break,2.0,3,ndd,unique,split_1,B_T0,1,no
driver209,102,Driving,2.0,3,ndd,unique,split_1,A,1,no
driver209,24,Break,2.0,3,ndd,unique,split_1,B_T2,1,no
driver209,253,Idle,2.0,3,ndd,unique,split_2,I,1,no
driver209,4,Other,2.0,3,ndd,unique,split_2,A,1,no
driver209,122,Driving,2.0,3,ndd,unique,split_2,A,1,no
driver209,11,Break,2.0,3,ndd,unique,split_2,B_T0,1,no
driver209,133,Driving,2.0,3,ndd,unique,split_2,A,1,no
driver209,176,Idle,2.0,3,ndd,unique,split_2,I,1,no
driver209,546,Break,2.0,3,ndd,unique,split_2,DR_T2,1,no
driver209,263,Idle,2.0,4,ndd,unique,split_1,I,1,no
driver209,6,Other,2.0,4,ndd,unique,split_1,A,1,no
driver209,68,Driving,2.0,4,ndd,unique,split_1,A,1,no
driver209,18,Other,2.0,4,ndd,unique,split_1,A,1,no
driver209,1,Driving,2.0,4,ndd,unique,split_1,A,1,no
driver209,5,Break,2.0,4,ndd,unique,split_1,B_T0,1,no
driver209,2,Driving,2.0,4,ndd,unique,split_1,A,1,no
driver209,22,Break,2.0,4,ndd,unique,split_1,B_T2,1,no
driver209,195,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver209,269,Idle,2.0,4,ndd,unique,split_2,I,1,no
driver209,1,Other,2.0,4,ndd,unique,split_2,A,1,no
driver209,192,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver209,4,Other,2.0,4,ndd,unique,split_2,A,1,no
driver209,3,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver209,8,Other,2.0,4,ndd,unique,split_2,A,1,no
driver209,4,Break,2.0,4,ndd,unique,split_2,B_T0,1,no
driver209,8,Driving,2.0,4,ndd,unique,split_2,A,1,no
driver209,7,Other,2.0,4,ndd,unique,split_2,A,1,no
driver209,4522,Break,2.0,4,ndd,unique,split_2,WR_T1,1,no
driver209,2,Driving,3.0,5,ndd,first,split_1,A,1,no
driver209,2,Other,3.0,5,ndd,first,split_1,A,1,no
driver209,1,Driving,3.0,5,ndd,first,split_1,A,1,no
driver209,70,Other,3.0,5,ndd,first,split_1,A,1,no
driver209,4,Driving,3.0,5,ndd,first,split_1,A,1,no
driver209,5,Other,3.0,5,ndd,first,split_1,A,1,no
driver209,18,Break,3.0,5,ndd,first,split_1,B_T2,1,no
driver209,2,Other,3.0,5,ndd,first,split_2,A,1,no
driver209,11,Driving,3.0,5,ndd,first,split_2,A,1,no
driver209,1,Other,3.0,5,ndd,first,split_2,A,1,no
driver209,138,Break,3.0,5,ndd,first,split_2,B_T3,1,no
