Driver,Duration,Activity,Week,Day,DayType,Sequence,BreakType,Token,Legal,Infraction
driver102,2728,Break,1.0,1,ndd,unique,uninterrupted,WR_T1,1,no
driver102,63,Driving,2.0,2,ndd,unique,uninterrupted,A,1,no
driver102,3,Other,2.0,2,ndd,unique,uninterrupted,A,1,no
driver102,2396,Break,2.0,2,ndd,unique,uninterrupted,WR_T2,1,no
driver102,1,Driving,3.0,3,edd,first,uninterrupted,A,1,no
driver102,2,Other,3.0,3,edd,first,uninterrupted,A,1,no
driver102,1,Driving,3.0,3,edd,first,uninterrupted,A,1,no
driver102,2,Other,3.0,3,edd,first,uninterrupted,A,1,no
driver102,1,Driving,3.0,3,edd,first,uninterrupted,A,1,no
driver102,45,Break,3.0,3,edd,first,uninterrupted,B_T1,1,no
driver102,4,Other,3.0,3,edd,second,split_1,A,1,no
driver102,1,Driving,3.0,3,edd,second,split_1,A,1,no
driver102,7,Other,3.0,3,edd,second,split_1,A,1,no
driver102,1,Driving,3.0,3,edd,second,split_1,A,1,no
driver102,6,Other,3.0,3,edd,second,split_1,A,1,no
driver102,24,Driving,3.0,3,edd,second,split_1,A,1,no
driver102,29,Break,3.0,3,edd,second,split_1,B_T2,1,no
driver102,213,Driving,3.0,3,edd,second,split_2,A,1,no
driver102,47,Break,3.0,3,edd,second,split_2,B_T3,1,no
driver102,38,Driving,3.0,3,edd,third,split_1,A,1,no
driver102,3,Other,3.0,3,edd,third,split_1,A,1,no
driver102,3,Driving,3.0,3,edd,third,split_1,A,1,no
driver102,13,Break,3.0,3,edd,third,split_1,B_T0,1,no
driver102,93,Driving,3.0,3,edd,third,split_1,A,1,no
driver102,7,Other,3.0,3,edd,third,split_1,A,1,no
driver102,16,Break,3.0,3,edd,third,split_1,B_T2,1,no
driver102,49,Driving,3.0,3,edd,third,split_2,A,1,no
driver102,3,Other,3.0,3,edd,third,split_2,A,1,no
driver102,1,Driving,3.0,3,edd,third,split_2,A,1,no
driver102,38,Other,3.0,3,edd,third,split_2,A,1,no
driver102,31,Driving,3.0,3,edd,third,split_2,A,1,no
driver102,3,Other,3.0,3,edd,third,split_2,A,1,no
driver102,577,Break,3.0,3,edd,third,split_2,DR_T2,1,no
driver102,6,Driving,3.0,4,ndd,unique,split_1,A,1,no
driver102,21,Other,3.0,4,ndd,unique,split_1,A,1,no
driver102,28,Break,3.0,4,ndd,unique,split_1,B_T2,1,no
driver102,6,Other,3.0,4,ndd,unique,split_2,A,1,no
driver102,2,Driving,3.0,4,ndd,unique,split_2,A,1,no
driver102,1813,Break,3.0,4,ndd,unique,split_2,WR_T2,1,no
driver102,3,Driving,4.0,5,none,none,uninterrupted,A,0,unidentified
driver102,6,Other,4.0,5,none,none,uninterrupted,A,0,unidentified
driver102,2,Driving,4.0,5,none,none,uninterrupted,A,0,unidentified
driver102,145,Break,4.0,5,none,none,uninterrupted,B_T1,0,unidentified
driver102,6,Other,4.0,5,edd,first,split_1,A,1,no
driver102,1,Driving,4.0,5,edd,first,split_1,A,1,no
driver102,3,Other,4.0,5,edd,first,split_1,A,1,no
driver102,42,Driving,4.0,5,edd,first,split_1,A,1,no
driver102,2,Other,4.0,5,edd,first,split_1,A,1,no
driver102,138,Driving,4.0,5,edd,first,split_1,A,1,no
driver102,2,Break,4.0,5,edd,first,split_1,B_T0,1,no
driver102,45,Driving,4.0,5,edd,first,split_1,A,1,no
driver102,52,Break,4.0,5,edd,first,split_1,B_T2,1,no
driver102,54,Driving,4.0,5,edd,first,split_2,A,1,no
driver102,2,Other,4.0,5,edd,first,split_2,A,1,no
driver102,3,Driving,4.0,5,edd,first,split_2,A,1,no
driver102,137,Break,4.0,5,edd,first,split_2,B_T3,1,no
driver102,9,Driving,4.0,5,edd,second,split_1,A,1,no
driver102,8,Other,4.0,5,edd,second,split_1,A,1,no
driver102,70,Break,4.0,5,edd,second,split_1,B_T2,1,no
driver102,5,Other,4.0,5,edd,second,split_2,A,1,no
driver102,15,Driving,4.0,5,edd,second,split_2,A,1,no
driver102,97,Break,4.0,5,edd,second,split_2,B_T3,1,no
driver102,1,Driving,4.0,5,edd,third,split_1,A,1,no
driver102,3,Other,4.0,5,edd,third,split_1,A,1,no
driver102,2,Driving,4.0,5,edd,third,split_1,A,1,no
driver102,2,Other,4.0,5,edd,third,split_1,A,1,no
driver102,31,Break,4.0,5,edd,third,split_1,B_T2,1,no
driver102,2,Other,4.0,5,edd,third,split_2,A,1,no
driver102,1,Driving,4.0,5,edd,third,split_2,A,1,no
driver102,563,Break,4.0,5,edd,third,split_2,DR_T2,1,no
driver102,170,Driving,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,2,Other,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,2,Driving,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,14,Other,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,2,Driving,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,7,Other,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,4,Driving,4.0,6,ndd,first,uninterrupted,A,1,no
driver102,99,Break,4.0,6,ndd,first,uninterrupted,B_T1,1,no
driver102,7,Other,4.0,6,ndd,second,uninterrupted,A,1,no
driver102,3,Driving,4.0,6,ndd,second,uninterrupted,A,1,no
driver102,8,Other,4.0,6,ndd,second,uninterrupted,A,1,no
driver102,7,Driving,4.0,6,ndd,second,uninterrupted,A,1,no
driver102,717,Break,4.0,6,ndd,second,uninterrupted,DR_T1,1,no
driver102,3,Driving,4.0,7,none,none,none,A,0,unidentified
driver102,7,Other,4.0,7,none,none,none,A,0,unidentified
driver102,2,Driving,4.0,7,none,none,none,A,0,unidentified
driver102,8,Other,4.0,7,none,none,none,A,0,unidentified
driver102,2,Driving,4.0,7,none,none,none,A,0,unidentified
driver102,5,Other,4.0,7,none,none,none,A,0,unidentified
driver102,25,Break,4.0,7,none,none,none,none,0,unidentified
driver102,1,Driving,4.0,7,ndd,first,split_1,A,1,no
driver102,2,Other,4.0,7,ndd,first,split_1,A,1,no
driver102,42,Driving,4.0,7,ndd,first,split_1,A,1,no
driver102,21,Other,4.0,7,ndd,first,split_1,A,1,no
driver102,17,Break,4.0,7,ndd,first,split_1,B_T2,1,no
driver102,165,Driving,4.0,7,ndd,first,split_2,A,1,no
driver102,56,Break,4.0,7,ndd,first,split_2,B_T3,1,no
driver102,130,Driving,4.0,7,ndd,second,uninterrupted,A,1,no
driver102,677,Break,4.0,7,ndd,second,uninterrupted,DR_T1,1,no
driver102,238,Driving,4.0,8,ndd,first,uninterrupted,A,1,no
driver102,60,Break,4.0,8,ndd,first,uninterrupted,B_T1,1,no
driver102,204,Driving,4.0,8,ndd,second,split_1,A,1,no
driver102,59,Break,4.0,8,ndd,second,split_1,B_T2,1,no
driver102,74,Driving,4.0,8,ndd,second,split_2,A,1,no
driver102,674,Break,4.0,8,ndd,second,split_2,DR_T1,1,no
driver102,155,Driving,4.0,9,ndd,first,uninterrupted,A,1,no
driver102,1,Other,4.0,9,ndd,first,uninterrupted,A,1,no
driver102,52,Break,4.0,9,ndd,first,uninterrupted,B_T1,1,no
driver102,113,Driving,4.0,9,ndd,second,split_1,A,1,no
driver102,1,Other,4.0,9,ndd,second,split_1,A,1,no
driver102,48,Break,4.0,9,ndd,second,split_1,B_T2,1,no
driver102,1,Other,4.0,9,ndd,second,split_2,A,1,no
driver102,152,Driving,4.0,9,ndd,second,split_2,A,1,no
driver102,6,Other,4.0,9,ndd,second,split_2,A,1,no
driver102,2,Driving,4.0,9,ndd,second,split_2,A,1,no
driver102,279,Break,4.0,9,ndd,second,split_2,DR_T3,1,no
driver102,1,Driving,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,2,Other,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,2,Driving,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,3,Other,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,1,Driving,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,3,Other,4.0,10,ndd,unique,uninterrupted,A,1,no
driver102,3816,Break,4.0,10,ndd,unique,uninterrupted,WR_T1,1,no
