Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver139,mie 4/01/17,16:42,21:47,5h 05m,0.011138500775049345,Pausa,1,SB17ZFO MI5256H00321,"11206, Algeciras, ES","11206, Algeciras, ES",36.115526,-5.474162,36.115526,-5.474286,"29,221","29,221"
driver139,mie 4/01/17,21:47,22:00,0h 13m,3.8791769900419,Conduciendo,1,SB17ZFO MI5256H00321,"11206, Algeciras, ES","11207, Algeciras, GI, próximo a Gibraltar",36.115233,-5.474286,36.115233,-5.431101,"29,221","29,227"
driver139,mie 4/01/17,22:00,22:28,0h 28m,0.0008981076794712953,Otro trabajo,1,SB17ZFO MI5256H00321,"11207, Algeciras, GI, próximo a Gibraltar","Gibraltar, ES",36.129381,-5.431101,36.129381,-5.431111,"29,227","29,227"
driver139,mie 4/01/17,22:28,22:43,0h 15m,3.8573631634066636,Conduciendo,1,SB17ZFO MI5256H00321,"Gibraltar, ES","11206, Algeciras, ES",36.12957,-5.431111,36.12957,-5.474061,"29,227","29,234"
driver139,mie 4/01/17,22:43,23:11,0h 28m,0.17857767251645554,Pausa,1,SB17ZFO MI5256H00321,"11206, Algeciras, ES","11206, Algeciras, ES",36.114618,-5.474061,36.113661,-5.474927,"29,234","29,234"
driver139,mie 4/01/17,23:11,02:54,3h 43m,67.0068118955617,Conduciendo,1,SB17ZFO MI5256H00321,"11206, Algeciras, ES","06260, ES, 74,5 km norte Sevilla",36.112682,-5.474927,36.112682,-6.220859,"29,234","29,522"
driver139,jue 5/01/17,02:54,02:58,0h 04m,0.0009634613243652698,Otro trabajo,1,SB17ZFO MI5256H00321,"06260, ES, 74,5 km norte Sevilla","06260, ES, 74,5 km norte Sevilla",38.029622,-6.220859,38.029622,-6.22087,"29,522","29,522"
driver139,jue 5/01/17,02:58,05:06,2h 08m,0.011911892782254256,Pausa,1,SB17ZFO MI5256H00321,"06260, ES, 74,5 km norte Sevilla","06260, ES, 74,5 km norte Sevilla",38.029577,-6.22087,38.029577,-6.220734,"29,522","29,522"
driver139,jue 5/01/17,05:06,08:50,3h 44m,41.21830808631214,Conduciendo,1,SB17ZFO MI5256H00321,"06260, ES, 74,5 km norte Sevilla","37700, Béjar, ES, 64,3 km sur Salamanca",38.029177,-6.220734,38.029177,-5.75014,"29,522","29,834"
driver139,jue 5/01/17,08:50,09:02,0h 12m,0.019394521447627842,Pausa,1,SB17ZFO MI5256H00321,"37700, Béjar, ES, 64,3 km sur Salamanca","37700, Béjar, ES, 64,4 km sur Salamanca",40.389634,-5.75014,40.389634,-5.750369,"29,834","29,834"
driver139,jue 5/01/17,09:02,09:36,0h 34m,11.266615779817586,Conduciendo,1,SB17ZFO MI5256H00321,"37700, Béjar, ES, 64,4 km sur Salamanca","37795, ES, 33,3 km sur Salamanca",40.38958,-5.750369,40.38958,-5.617339,"29,834","29,871"
driver139,jue 5/01/17,09:36,19:00,9h 24m,0.0005060497118499862,Pausa,1,SB17ZFO MI5256H00321,"37795, ES, 33,3 km sur Salamanca","37795, ES, 33,2 km sur Salamanca",40.66765,-5.617339,40.66765,-5.617345,"29,871","29,871"
driver139,jue 5/01/17,19:00,22:34,3h 34m,181.31465362791786,Conduciendo,1,SB17ZFO MI5256H00321,"37795, ES, 33,2 km sur Salamanca","09292, Quintanapalla, ES, 23,0 km nordeste Burgos",40.66779,-5.617345,40.66779,-3.467522,"29,871","30,182"
driver139,jue 5/01/17,22:34,23:21,0h 47m,0.07637703676191622,Pausa,1,SB17ZFO MI5256H00321,"09292, Quintanapalla, ES, 23,0 km nordeste Burgos","09292, Monasterio De Rodilla, ES, 23,1 km nordeste Burgos",42.457169,-3.467522,42.457169,-3.466591,"30,182","30,182"
driver139,jue 5/01/17,23:21,00:27,1h 06m,61.82840555268122,Conduciendo,1,SB17ZFO MI5256H00321,"09292, Monasterio De Rodilla, ES, 23,1 km nordeste Burgos","01196, VitoriaGasteiz, ES",42.457457,-3.466591,42.457457,-2.712926,"30,182","30,271"
driver139,vie 6/01/17,00:27,00:45,0h 18m,0.0022000959054341487,Pausa,1,SB17ZFO MI5256H00321,"01196, VitoriaGasteiz, ES","A1/E5/E80 Autovía Del Norte, 01196, VitoriaGasteiz, ES",42.877302,-2.712926,42.877302,-2.712953,"30,271","30,271"
driver139,vie 6/01/17,00:45,03:45,3h 00m,139.83486001914915,Conduciendo,1,SB17ZFO MI5256H00321,"A1/E5/E80 Autovía Del Norte, 01196, VitoriaGasteiz, ES","A63/E5/E70, 40110, FR, 89,0 km sur Bordeaux",42.877554,-2.712953,42.877554,-0.996836,"30,271","30,518"
driver139,vie 6/01/17,03:45,04:17,0h 32m,0.0018368178615338529,Pausa,1,SB17ZFO MI5256H00321,"A63/E5/E70, 40110, FR, 89,0 km sur Bordeaux","A63/E5/E70, 40110, FR, 89,0 km sur Bordeaux",44.092858,-0.996836,44.092858,-0.996813,"30,518","30,518"
driver139,vie 6/01/17,04:17,05:38,1h 21m,35.349981769416104,Conduciendo,1,SB17ZFO MI5256H00321,"A63/E5/E70, 40110, FR, 89,0 km sur Bordeaux","33300, Bordeaux, FR",44.093016,-0.996813,44.093016,-0.554171,"30,518","30,630"
driver139,vie 6/01/17,05:38,05:46,0h 08m,0.0015756265255352263,Pausa,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887202,-0.554171,44.887202,-0.554151,"30,630","30,630"
driver139,vie 6/01/17,05:46,05:56,0h 10m,0.07555125118233387,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887233,-0.554151,44.887233,-0.553192,"30,630","30,632"
driver139,vie 6/01/17,05:56,05:59,0h 03m,0.07815144249617358,Otro trabajo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886932,-0.553192,44.886932,-0.554184,"30,632","30,632"
driver139,vie 6/01/17,05:59,07:29,1h 30m,0.0006302511909200982,Pausa,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887149,-0.554184,44.887149,-0.554176,"30,632","30,632"
driver139,vie 6/01/17,07:29,07:30,0h 01m,0.0912288345090705,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887165,-0.554176,44.887165,-0.553018,"30,632","30,632"
driver139,vie 6/01/17,07:30,08:00,0h 30m,0.023240593470755643,Otro trabajo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886949,-0.553018,44.886949,-0.552723,"30,632","30,633"
driver139,vie 6/01/17,08:00,08:03,0h 03m,0.07161258786686023,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886911,-0.552723,44.886911,-0.553632,"30,633","30,633"
driver139,vie 6/01/17,08:03,18:38,58h 35m,0.01362924431841562,Pausa,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886886,-0.553632,44.886886,-0.553459,"30,633","30,633"
driver139,dom 8/01/17,18:38,18:39,0h 01m,0.053335262941233745,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886873,-0.553459,44.886873,-0.552782,"30,633","30,633"
driver139,dom 8/01/17,18:39,18:43,0h 04m,0.00858712604845508,Otro trabajo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.88746,-0.552782,44.88746,-0.552891,"30,633","30,633"
driver139,dom 8/01/17,18:43,18:44,0h 01m,0.09784565197392829,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887646,-0.552891,44.887646,-0.554133,"30,633","30,633"
driver139,dom 8/01/17,18:44,19:00,0h 16m,0.05065637430218973,Otro trabajo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.887223,-0.554133,44.887223,-0.55349,"30,633","30,633"
driver139,dom 8/01/17,19:00,19:18,0h 18m,0.005908637271315637,Pausa,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","33300, Bordeaux, FR",44.886834,-0.55349,44.886834,-0.553565,"30,633","30,633"
driver139,dom 8/01/17,19:18,21:08,1h 50m,27.450399023987885,Conduciendo,1,SB17ZFO MI5256H00321,"33300, Bordeaux, FR","16510, VerteuilSurCharente, FR, 64,4 km sudeste Niort",44.886846,-0.553565,44.886846,-0.205129,"30,633","30,785"
driver139,dom 8/01/17,21:08,21:10,0h 02m,0.12481354476888283,Otro trabajo,1,SB17ZFO MI5256H00321,"16510, VerteuilSurCharente, FR, 64,4 km sudeste Niort","16510, FR, 64,0 km sudeste Niort",45.970307,-0.205129,45.970307,-0.203514,"30,785","30,786"
driver139,dom 8/01/17,21:10,22:55,1h 45m,33.136198309544845,Conduciendo,1,SB17ZFO MI5256H00321,"16510, FR, 64,0 km sudeste Niort","A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours",45.974472,-0.203514,45.974472,-0.632306,"30,786","30,934"
driver139,dom 8/01/17,22:55,23:41,0h 46m,0.0080135116088293,Pausa,1,SB17ZFO MI5256H00321,"A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours","A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours",47.165762,-0.632306,47.165762,-0.632412,"30,934","30,934"
driver139,dom 8/01/17,23:41,03:16,3h 35m,28.99729221370162,Conduciendo,1,SB17ZFO MI5256H00321,"A10/E5 L'aquitaine, 37800, FR, 25,3 km sur Tours","Caen, FR",47.165806,-0.632412,47.165806,-0.248845,"30,934","31,236"
driver139,lun 9/01/17,03:16,03:21,0h 05m,0.0018133151895930377,Otro trabajo,1,SB17ZFO MI5256H00321,"Caen, FR","Caen, FR",49.284656,-0.248845,49.284656,-0.24882,"31,236","31,236"
driver139,lun 9/01/17,03:21,03:24,0h 03m,0.036701483062284074,Conduciendo,1,SB17ZFO MI5256H00321,"Caen, FR","Caen, FR",49.284678,-0.24882,49.284678,-0.248314,"31,236","31,236"
driver139,lun 9/01/17,03:24,14:29,11h 5m,0.0646191487378602,Pausa,1,SB17ZFO MI5256H00321,"Caen, FR","Caen, FR",49.290258,-0.248314,49.289442,-0.247687,"31,236","31,237"
driver139,lun 9/01/17,14:29,14:31,0h 02m,61.179640061662326,Conduciendo,1,SB17ZFO MI5256H00321,"Caen, FR","PO2, Portsmouth, GB",49.289442,-0.247687,49.289442,-1.091251,"31,237","31,237"
driver139,lun 9/01/17,14:31,14:32,0h 01m,0.08683976280535344,Otro trabajo,1,SB17ZFO MI5256H00321,"PO2, Portsmouth, GB","PO2, Portsmouth, GB",50.813127,-1.091251,50.813127,-1.090015,"31,237","31,237"
driver139,lun 9/01/17,14:32,15:47,1h 15m,0.11374877923843257,Pausa,1,SB17ZFO MI5256H00321,"PO2, Portsmouth, GB","PO2, Portsmouth, GB",50.813117,-1.090015,50.813489,-1.089578,"31,237","31,238"
driver139,lun 9/01/17,15:47,18:31,2h 44m,3.9312452882007634,Conduciendo,1,SB17ZFO MI5256H00321,"PO2, Portsmouth, GB","CT4, Canterbury, GB",50.81325,-1.089578,50.81325,-1.145532,"31,238","31,447"
driver139,lun 9/01/17,18:31,18:36,0h 05m,0.0020189149585567007,Otro trabajo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.237946,-1.145532,51.237946,-1.145561,"31,447","31,447"
driver139,lun 9/01/17,18:36,11:38,17h 02m,0.00431628978088308,Pausa,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.238065,-1.145561,51.238065,-1.145623,"31,447","31,447"
driver139,mar 10/01/17,11:38,11:40,0h 02m,0.0052213263415540586,Conduciendo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.237994,-1.145623,51.237994,-1.145698,"31,447","31,447"
driver139,mar 10/01/17,11:40,11:43,0h 03m,0.007240168843998748,Otro trabajo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.238441,-1.145698,51.238441,-1.145594,"31,447","31,447"
driver139,mar 10/01/17,11:43,12:00,0h 17m,0.0014619587593792704,Pausa,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.238391,-1.145594,51.238391,-1.145573,"31,447","31,447"
driver139,mar 10/01/17,12:00,12:08,0h 08m,0.03522625817555718,Otro trabajo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.238373,-1.145573,51.238373,-1.146079,"31,447","31,448"
driver139,mar 10/01/17,12:08,12:11,0h 03m,0.11667865850578298,Conduciendo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.238223,-1.146079,51.238223,-1.144403,"31,448","31,448"
driver139,mar 10/01/17,12:11,13:51,1h 40m,0.0033416733373708087,Pausa,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.237657,-1.144403,51.237657,-1.144451,"31,448","31,448"
driver139,mar 10/01/17,13:51,13:52,0h 01m,0.02589798243800186,Otro trabajo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT4, Canterbury, GB",51.237632,-1.144451,51.237632,-1.144823,"31,448","31,448"
driver139,mar 10/01/17,13:52,14:14,0h 22m,13.683377361335264,Conduciendo,1,SB17ZFO MI5256H00321,"CT4, Canterbury, GB","CT16, Dover, GB",51.23744,-1.144823,51.23744,-1.341371,"31,448","31,470"
driver139,mar 10/01/17,14:14,14:19,0h 05m,0.009839383212813163,Otro trabajo,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","CT16, Dover, GB",51.12876,-1.341371,51.12876,-1.34123,"31,470","31,470"
driver139,mar 10/01/17,14:19,14:23,0h 04m,0.02260951386279374,Pausa,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","CT16, Dover, GB",51.129031,-1.34123,51.129031,-1.340906,"31,470","31,470"
driver139,mar 10/01/17,14:23,14:25,0h 02m,0.13335347981389753,Conduciendo,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","CT16, Dover, GB",51.129302,-1.340906,51.129302,-1.338995,"31,470","31,471"
driver139,mar 10/01/17,14:25,15:26,1h 01m,0.01290956292572093,Pausa,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","CT16, Dover, GB",51.129712,-1.338995,51.129712,-1.33918,"31,471","31,471"
driver139,mar 10/01/17,15:26,15:28,0h 02m,0.13558619685534684,Conduciendo,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","CT16, Dover, GB",51.129407,-1.33918,51.129407,-1.337237,"31,471","31,471"
driver139,mar 10/01/17,15:28,19:44,4h 16m,0.10265218902824075,Pausa,1,SB17ZFO MI5256H00321,"CT16, Dover, GB","Dover, GB",51.127995,-1.337237,51.126878,-1.338665,"31,471","31,471"
driver139,mar 10/01/17,19:44,19:45,0h 01m,0.0,Conduciendo,1,SB17ZFO MI5256H00321,"Dover, GB","Dover, GB",51.12688,-1.338665,51.12688,-1.338665,"31,471","31,471"
driver139,mar 10/01/17,19:45,19:49,0h 04m,0.0,Otro trabajo,1,SB17ZFO MI5256H00321,"Dover, GB","Dover, GB",51.12688,-1.338665,51.12688,-1.338665,"31,471","31,471"
