Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver110,lun 2/01/17,14:04,14:07,0h 03m,0.17581427206076766,Conduciendo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.728007,-6.609721,49.728007,-6.612167,"211,746","211,747"
driver110,lun 2/01/17,14:07,14:15,0h 08m,0.0013657212430066622,Pausa,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726801,-6.612167,49.726801,-6.612148,"211,747","211,747"
driver110,lun 2/01/17,14:15,14:18,0h 03m,0.16848854625404477,Conduciendo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726319,-6.612148,49.726319,-6.609804,"211,747","211,747"
driver110,lun 2/01/17,14:18,14:25,0h 07m,0.0,Otro trabajo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726634,-6.609804,49.726634,-6.609804,"211,747","211,747"
driver110,lun 2/01/17,14:25,14:26,0h 01m,0.10293303185847821,Conduciendo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726434,-6.609804,49.726434,-6.608372,"211,747","211,747"
driver110,lun 2/01/17,14:26,15:25,0h 59m,0.06907701031842235,Pausa,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726613,-6.608372,49.72665,-6.607913,"211,747","211,747"
driver110,lun 2/01/17,15:25,15:26,0h 01m,0.03270558202791876,Conduciendo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726575,-6.607913,49.726575,-6.608368,"211,747","211,747"
driver110,lun 2/01/17,15:26,15:30,0h 04m,0.02149206872370893,Otro trabajo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","54294, Trier, DE",49.726961,-6.608368,49.726961,-6.608667,"211,747","211,747"
driver110,lun 2/01/17,15:30,16:06,0h 36m,8.529428289188461,Conduciendo,1,SB56RTOMD2026Q00065,"54294, Trier, DE","A1/E44, Trier, LU",49.727228,-6.608667,49.727228,-6.490004,"211,747","211,781"
driver110,lun 2/01/17,16:06,16:24,0h 18m,0.026739036214052086,Pausa,1,SB56RTOMD2026Q00065,"A1/E44, Trier, LU","A1/E44, Trier, LU",49.727433,-6.490004,49.727433,-6.489632,"211,781","211,781"
driver110,lun 2/01/17,16:24,16:33,0h 09m,6.857336732350185,Conduciendo,1,SB56RTOMD2026Q00065,"A1/E44, Trier, LU","Grevenmacher, 6776, LU, 20,5 km este Luxembourg",49.72695,-6.489632,49.72695,-6.394232,"211,781","211,791"
driver110,lun 2/01/17,16:33,16:50,0h 17m,0.00043170077310209496,Pausa,1,SB56RTOMD2026Q00065,"Grevenmacher, 6776, LU, 20,5 km este Luxembourg","Grevenmacher, 6776, LU, 20,5 km este Luxembourg",49.679467,-6.394232,49.679467,-6.394238,"211,791","211,791"
driver110,lun 2/01/17,16:50,20:17,3h 27m,84.33913628440519,Conduciendo,1,SB56RTOMD2026Q00065,"Grevenmacher, 6776, LU, 20,5 km este Luxembourg","A31/E17/E21, 52160, FR, 55,8 km norte Dijon",49.679438,-6.394238,49.679438,-5.222038,"211,791","212,079"
driver110,lun 2/01/17,20:17,20:18,0h 01m,0.0035842052784539704,Pausa,1,SB56RTOMD2026Q00065,"A31/E17/E21, 52160, FR, 55,8 km norte Dijon","A31/E17/E21, 52160, FR, 55,8 km norte Dijon",47.81459,-5.222038,47.81459,-5.22199,"212,079","212,079"
driver110,lun 2/01/17,20:22,20:28,0h 06m,0.011573999332092591,Pausa,2,SB56RTOMD2026Q00065,"A31/E17/E21, 52160, FR, 55,8 km norte Dijon","A31/E17/E21, 52160, FR, 55,7 km norte Dijon",47.814576,-5.22199,47.814576,-5.222145,"212,079","212,079"
driver110,lun 2/01/17,20:28,00:48,4h 20m,25.916073637143747,En espera,2,SB56RTOMD2026Q00065,"A31/E17/E21, 52160, FR, 55,7 km norte Dijon","A7/E15 Autoroute Du Soleil, 26600, Valence, FR",47.814338,-5.222145,47.814338,-4.875076,"212,079","212,447"
driver110,mar 3/01/17,00:48,00:52,0h 04m,0.0009432692084118135,Pausa,2,SB56RTOMD2026Q00065,"A7/E15 Autoroute Du Soleil, 26600, Valence, FR","A7/E15 Autoroute Du Soleil, 26600, Valence, FR",45.015242,-4.875076,45.015242,-4.875064,"212,447","212,447"
driver110,mar 3/01/17,00:54,00:56,0h 02m,0.0003144228882562166,Pausa,1,SB56RTOMD2026Q00065,"A7/E15 Autoroute Du Soleil, 26600, Valence, FR","A7/E15 Autoroute Du Soleil, 26600, Valence, FR",45.015275,-4.875064,45.015275,-4.875068,"212,447","212,447"
driver110,mar 3/01/17,00:56,03:11,2h 15m,59.391940210662796,Conduciendo,1,SB56RTOMD2026Q00065,"A7/E15 Autoroute Du Soleil, 26600, Valence, FR","A9/E15/E80 La Languedocienne, 34400, FR, 22,0 km nordeste Montpellier",45.015246,-4.875068,45.015246,-4.119498,"212,447","212,636"
