Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver269,lun 2/01/17,04:37,04:54,0h 17m,0.10120837015910185,En espera,2,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,6 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50.269486,-19.586916,50.269486,-19.58834,"169,255","169,255"
driver269,lun 2/01/17,04:54,05:28,0h 34m,0.0044773554501662555,Pausa,2,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","32300, Olkusz Gmina, PL, 23,8 km este Jaworzno",50.272265,-19.58834,50.272315,-19.588438,"169,255","169,255"
driver269,lun 2/01/17,05:28,08:54,3h 26m,161.97637143605928,En espera,2,SB19RTO MD2026Q01585,"32300, Olkusz Gmina, PL, 23,8 km este Jaworzno","77900, Olomouc, CZ",50.272252,-19.588438,50.272252,-17.309212,"169,255","169,487"
driver269,lun 2/01/17,08:54,10:48,1h 54m,0.04255269255938134,Pausa,2,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","77900, Olomouc, CZ",49.562378,-17.309212,49.563033,-17.309001,"169,487","169,489"
driver269,lun 2/01/17,10:48,11:03,0h 15m,0.19321822564789423,En espera,2,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","77900, Olomouc, CZ",49.562356,-17.309001,49.562356,-17.306322,"169,489","169,491"
driver269,lun 2/01/17,11:03,12:15,1h 9m,0.12382850292438217,Pausa,2,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","77900, Olomouc, CZ",49.565273,-17.306322,49.565119,-17.306393,"169,491","169,491"
driver269,lun 2/01/17,12:15,15:23,3h 08m,164.4715106224527,Conduciendo,1,SB19RTO MD2026Q01585,"77900, Olomouc, CZ","32300, Olkusz, PL, 23,6 km este Jaworzno",49.565125,-17.306393,49.565125,-19.587032,"169,491","169,723"
driver269,lun 2/01/17,15:23,15:26,0h 03m,0.016133429294063268,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,6 km este Jaworzno","32300, Olkusz, PL, 23,6 km este Jaworzno",50.270101,-19.587032,50.270101,-19.586805,"169,723","169,723"
driver269,lun 2/01/17,15:26,15:29,0h 03m,0.05010658258483797,Conduciendo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,6 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269571,-19.586805,50.269571,-19.5861,"169,723","169,724"
driver269,lun 2/01/17,15:29,15:35,0h 06m,0.005330480121201854,Pausa,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269637,-19.5861,50.269637,-19.586175,"169,724","169,724"
driver269,lun 2/01/17,15:35,15:38,0h 03m,0.03105894779669751,Conduciendo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269611,-19.586175,50.269611,-19.585738,"169,724","169,724"
driver269,lun 2/01/17,15:38,15:39,0h 01m,0.0004975117914000115,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269607,-19.585738,50.269607,-19.585731,"169,724","169,724"
driver269,lun 2/01/17,15:39,16:26,0h 47m,0.002700779657322005,Pausa,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269583,-19.585731,50.269583,-19.585769,"169,724","169,724"
driver269,lun 2/01/17,16:26,16:40,0h 14m,0.025373061931459856,Otro trabajo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","32300, Olkusz, PL, 23,5 km este Jaworzno",50.269681,-19.585769,50.269681,-19.586126,"169,724","169,724"
driver269,lun 2/01/17,16:40,17:41,1h 01m,49.89147661322659,Conduciendo,1,SB19RTO MD2026Q01585,"32300, Olkusz, PL, 23,5 km este Jaworzno","41707, Ruda Slaska, PL",50.269703,-19.586126,50.269703,-18.884148,"169,724","169,789"
driver269,lun 2/01/17,17:46,21:53,4h 07m,276.6148492356324,En espera,2,SB19RTO MD2026Q01585,"41707, Ruda Slaska, PL","02828, Görlitz, DE",50.252493,-18.884148,50.252493,-14.993128,"169,789","170,124"
driver269,lun 2/01/17,21:53,06:55,9h 02m,0.0024393306854196472,Pausa,2,SB19RTO MD2026Q01585,"02828, Görlitz, DE","02828, Görlitz, DE",51.186777,-14.993128,51.186777,-14.993093,"170,124","170,124"
driver269,mar 3/01/17,06:55,11:20,4h 25m,316.93778658007943,En espera,2,SB19RTO MD2026Q01585,"02828, Görlitz, DE","A4/E40, 99820, Eisenach, DE, 40,5 km oeste Erfurt",51.186804,-14.993093,51.186804,-10.444879,"170,124","170,490"
driver269,mar 3/01/17,11:20,11:21,0h 01m,0.0016797173893763203,Pausa,2,SB19RTO MD2026Q01585,"A4/E40, 99820, Eisenach, DE, 40,5 km oeste Erfurt","A4/E40, 99820, Eisenach, DE, 40,5 km oeste Erfurt",50.992713,-10.444879,50.992713,-10.444855,"170,490","170,490"
driver269,mar 3/01/17,11:23,11:25,0h 02m,0.13857662191513004,Pausa,1,SB19RTO MD2026Q01585,"A4/E40, 99820, Eisenach, DE, 40,5 km oeste Erfurt","A4/E40, 99820, Eisenach, DE, 40,6 km oeste Erfurt",50.992734,-10.444855,50.992734,-10.442875,"170,490","170,490"
driver269,mar 3/01/17,11:25,15:25,4h 00m,208.59279103980407,Conduciendo,1,SB19RTO MD2026Q01585,"A4/E40, 99820, Eisenach, DE, 40,6 km oeste Erfurt","A6/E50, 66892, Homburg, DE, 22,7 km oeste Kaiserslautern",50.99277,-10.442875,50.99277,-7.46227,"170,490","170,828"
driver269,mar 3/01/17,15:30,15:43,0h 13m,0.029597508647650622,Pausa,2,SB19RTO MD2026Q01585,"A6/E50, 66892, Homburg, DE, 22,8 km oeste Kaiserslautern","A6/E50, 66892, Homburg, DE, 22,8 km oeste Kaiserslautern",49.39813,-7.46227,49.39813,-7.461861,"170,828","170,828"
driver269,mar 3/01/17,15:43,17:07,1h 24m,90.39495941403194,En espera,2,SB19RTO MD2026Q01585,"A6/E50, 66892, Homburg, DE, 22,8 km oeste Kaiserslautern","57365, Énnery (Moselle), FR, próximo a Metz",49.397939,-7.461861,49.397939,-6.212708,"170,828","170,945"
driver269,mar 3/01/17,17:07,17:20,0h 13m,0.07370273872049246,Pausa,2,SB19RTO MD2026Q01585,"57365, Énnery (Moselle), FR, próximo a Metz","57365, Énnery (Moselle), FR, próximo a Metz",49.229617,-6.212708,49.229617,-6.211693,"170,945","170,945"
driver269,mar 3/01/17,17:20,20:14,2h 54m,209.77921999609492,En espera,2,SB19RTO MD2026Q01585,"57365, Énnery (Moselle), FR, próximo a Metz","A4/E50 Autoroute De L'est, 02400, FR, 56,2 km sudoeste Reims",49.229277,-6.211693,49.229277,-3.322555,"170,945","171,192"
driver269,mar 3/01/17,20:14,20:15,0h 01m,0.003570522690778838,Pausa,2,SB19RTO MD2026Q01585,"A4/E50 Autoroute De L'est, 02400, FR, 56,2 km sudoeste Reims","A4/E50 Autoroute De L'est, 02400, FR, 56,2 km sudoeste Reims",49.056388,-3.322555,49.056388,-3.322506,"171,192","171,192"
driver269,mar 3/01/17,20:17,20:19,0h 02m,0.13079776897171708,Pausa,1,SB19RTO MD2026Q01585,"A4/E50 Autoroute De L'est, 02400, FR, 56,2 km sudoeste Reims","A4/E50 Autoroute De L'est, 02400, FR, 56,4 km sudoeste Reims",49.056369,-3.322506,49.056369,-3.320711,"171,192","171,193"
driver269,mar 3/01/17,20:19,21:24,1h 05m,50.40250290610632,Conduciendo,1,SB19RTO MD2026Q01585,"A4/E50 Autoroute De L'est, 02400, FR, 56,4 km sudoeste Reims","77550, Évry, FR",49.055225,-3.320711,49.055225,-2.629027,"171,193","171,282"
