Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver56,lun 2/01/17,08:07,08:10,0h 03m,0.3130014282708463,Conduciendo,1,SB32CNRMD2026Q01553,"35530, FR, 16,3 km este Rennes","35530, FR, 16,6 km este Rennes",48.100452,-1.461503,48.100452,-1.457288,"270,557","270,558"
driver56,lun 2/01/17,08:10,08:17,0h 07m,0.0012623969797179047,Otro trabajo,1,SB32CNRMD2026Q01553,"35530, FR, 16,6 km este Rennes","35530, FR, 16,6 km este Rennes",48.100655,-1.457288,48.100655,-1.457305,"270,558","270,558"
driver56,lun 2/01/17,08:17,08:21,0h 04m,0.42446168480815316,Conduciendo,1,SB32CNRMD2026Q01553,"35530, FR, 16,6 km este Rennes","35530, ServonSurVilaine, FR, 16,2 km este Rennes",48.100744,-1.457305,48.100744,-1.463021,"270,558","270,558"
driver56,lun 2/01/17,08:21,08:33,0h 12m,0.003935597295290565,Otro trabajo,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,2 km este Rennes","35530, ServonSurVilaine, FR, 16,2 km este Rennes",48.102104,-1.463021,48.102104,-1.462968,"270,558","270,558"
driver56,lun 2/01/17,08:33,08:39,0h 06m,0.051608274036387285,Pausa,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,2 km este Rennes","35530, ServonSurVilaine, FR, 16,1 km este Rennes",48.102134,-1.462968,48.102134,-1.463663,"270,558","270,559"
driver56,lun 2/01/17,08:39,08:40,0h 01m,0.008019744046576117,Otro trabajo,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,1 km este Rennes","35530, ServonSurVilaine, FR, 16,1 km este Rennes",48.101871,-1.463663,48.101871,-1.463771,"270,559","270,559"
driver56,lun 2/01/17,08:40,08:43,0h 03m,0.03482646347635296,Conduciendo,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,1 km este Rennes","35530, ServonSurVilaine, FR, 16,1 km este Rennes",48.101897,-1.463771,48.101897,-1.463302,"270,559","270,559"
driver56,lun 2/01/17,08:43,09:11,0h 28m,0.003490073933827365,Pausa,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,1 km este Rennes","35530, ServonSurVilaine, FR, 16,1 km este Rennes",48.101869,-1.463302,48.101869,-1.463349,"270,559","270,559"
driver56,lun 2/01/17,09:11,09:13,0h 02m,0.00928210141435881,Otro trabajo,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,1 km este Rennes","35530, ServonSurVilaine, FR, 16,1 km este Rennes",48.101925,-1.463349,48.101925,-1.463474,"270,559","270,559"
driver56,lun 2/01/17,09:13,09:14,0h 01m,0.03801938015023402,Conduciendo,1,SB32CNRMD2026Q01553,"35530, ServonSurVilaine, FR, 16,1 km este Rennes","35530, ServonSurVilaine, FR, 16,2 km este Rennes",48.10207,-1.463474,48.10207,-1.462962,"270,559","270,559"
