Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver166,lun 2/01/17,14:23,16:22,1h 59m,139.18598891919873,Conduciendo,1,1126HZDMD2026Q01806,"Calais, 62730, FR, 48,2 km sudeste Dover","9270, Gent, BE",50.942893,-1.934219,50.942893,-3.920853,"342,824","342,984"
driver166,lun 2/01/17,16:22,16:36,0h 14m,0.011249481623320606,Pausa,1,1126HZDMD2026Q01806,"9270, Gent, BE","9270, Gent, BE",51.069371,-3.920853,51.069371,-3.920692,"342,984","342,984"
driver166,lun 2/01/17,16:36,18:09,1h 33m,76.03617962665132,Conduciendo,1,1126HZDMD2026Q01806,"9270, Gent, BE","5161, Waalwijk, NL, 16,5 km norte Tilburg",51.06919,-3.920692,51.06919,-5.00891,"342,984","343,110"
driver166,lun 2/01/17,18:09,18:11,0h 02m,0.023020958623374423,Otro trabajo,1,1126HZDMD2026Q01806,"5161, Waalwijk, NL, 16,5 km norte Tilburg","5161, Waalwijk, NL, 16,5 km norte Tilburg",51.69426,-5.00891,51.69426,-5.009244,"343,110","343,110"
driver166,lun 2/01/17,18:11,18:14,0h 03m,0.2708060554310358,Conduciendo,1,1126HZDMD2026Q01806,"5161, Waalwijk, NL, 16,5 km norte Tilburg","5161, Waalwijk, NL, 16,3 km norte Tilburg",51.694322,-5.009244,51.694322,-5.013173,"343,110","343,110"
driver166,lun 2/01/17,18:14,18:18,0h 04m,0.0033084608882227363,Otro trabajo,1,1126HZDMD2026Q01806,"5161, Waalwijk, NL, 16,3 km norte Tilburg","5161, Waalwijk, NL, 16,3 km norte Tilburg",51.693444,-5.013173,51.693444,-5.013221,"343,110","343,110"
driver166,lun 2/01/17,18:18,18:31,0h 13m,1.496943009068064,Conduciendo,1,1126HZDMD2026Q01806,"5161, Waalwijk, NL, 16,3 km norte Tilburg","5145, Waalwijk, NL, 17,2 km norte Tilburg",51.693374,-5.013221,51.693374,-5.034939,"343,110","343,115"
driver166,lun 2/01/17,18:31,07:34,13h 03m,0.002411741027039063,Pausa,1,1126HZDMD2026Q01806,"5145, Waalwijk, NL, 17,2 km norte Tilburg","5145, Waalwijk, NL, 17,2 km norte Tilburg",51.70617,-5.034939,51.70617,-5.034974,"343,115","343,115"
driver166,mar 3/01/17,07:34,07:40,0h 06m,0.25922790748570856,Conduciendo,1,1126HZDMD2026Q01806,"5145, Waalwijk, NL, 17,2 km norte Tilburg","5145, Waalwijk, NL, 17,1 km norte Tilburg",51.706135,-5.034974,51.706135,-5.031212,"343,115","343,117"
driver166,mar 3/01/17,07:40,07:58,0h 18m,0.012472522493989538,Pausa,1,1126HZDMD2026Q01806,"5145, Waalwijk, NL, 17,1 km norte Tilburg","5145, Waalwijk, NL, 17,2 km norte Tilburg",51.704806,-5.031212,51.704806,-5.031031,"343,117","343,117"
