Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver202,lun 9/01/17,18:00,12:47,90h 47m,0.002985397606932088,Pausa,1,SB50CNRMD2026Q01354,"135400, Pucioasa, RO, próximo a Târgoviste","135400, Pucioasa, RO, próximo a Târgoviste",45.046321,-25.439441,45.046321,-25.439403,"393,262","393,262"
driver202,vie 13/01/17,12:47,14:12,1h 25m,6.785813539694131,Conduciendo,1,SB50CNRMD2026Q01354,"135400, Pucioasa, RO, próximo a Târgoviste","RO, 47,0 km oeste Bucuresti",45.046278,-25.439403,45.046278,-25.525777,"393,262","393,338"
driver202,vie 13/01/17,14:12,14:22,0h 10m,0.0281377400151666,Pausa,1,SB50CNRMD2026Q01354,"RO, 47,0 km oeste Bucuresti","RO, 47,1 km oeste Bucuresti",44.535711,-25.525777,44.535711,-25.525422,"393,338","393,338"
driver202,vie 13/01/17,14:22,15:27,1h 05m,45.72045382192233,Conduciendo,1,SB50CNRMD2026Q01354,"RO, 47,1 km oeste Bucuresti","075100, Bucuresti, RO",44.535647,-25.525422,44.535647,-26.102255,"393,338","393,402"
driver202,vie 13/01/17,15:27,15:35,0h 08m,0.002298420140586114,Otro trabajo,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.539658,-26.102255,44.539658,-26.102284,"393,402","393,402"
driver202,vie 13/01/17,15:35,15:40,0h 05m,0.09859364141144826,Conduciendo,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.540046,-26.102284,44.540046,-26.103528,"393,402","393,402"
driver202,vie 13/01/17,15:40,15:42,0h 02m,0.003249475586220397,Otro trabajo,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.539926,-26.103528,44.539926,-26.103569,"393,402","393,402"
driver202,vie 13/01/17,15:42,15:43,0h 01m,0.0005547875809288952,Conduciendo,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.540024,-26.103569,44.540024,-26.103562,"393,402","393,402"
driver202,vie 13/01/17,15:43,15:45,0h 02m,0.0003962777216359463,Otro trabajo,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.539895,-26.103562,44.539895,-26.103557,"393,402","393,402"
driver202,vie 13/01/17,15:45,11:50,20h 05m,0.0022984100740250472,Pausa,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.539913,-26.103557,44.539913,-26.103528,"393,402","393,402"
driver202,dom 15/01/17,20:46,06:03,9h 17m,1165.2700402206854,Pausa,1,SB50CNRMD2026Q01354,"075100, Bucuresti, RO","075100, Bucuresti, RO",44.53991,-26.103528,44.53991,-11.380844,"393,402","393,402"
