Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver187,lun 2/01/17,20:09,21:09,1h 00m,39.97913162363898,Conduciendo,1,SB25ZFO MI5256H00742,"ME10, Sittingbourne, GB","CT16, Dover, GB",51.351111,-0.762412,51.351111,-1.338097,"24,457","24,529"
driver187,lun 2/01/17,21:09,00:10,3h 1m,0.07857572199089044,Pausa,1,SB25ZFO MI5256H00742,"CT16, Dover, GB","Calais, FR, 31,5 km sudeste Dover",51.128653,-1.338097,51.12674,-1.691726,"24,529","24,529"
driver187,mar 3/01/17,00:10,00:25,0h 15m,15.489905245399102,Conduciendo,1,SB25ZFO MI5256H00742,"Calais, FR, 31,5 km sudeste Dover","62100, Calais, GB, 46,3 km sudeste Dover",50.977677,-1.691726,50.977677,-1.912976,"24,529","24,537"
driver187,mar 3/01/17,00:25,09:54,57h 29m,0.18134630640553936,Pausa,1,SB25ZFO MI5256H00742,"62100, Calais, GB, 46,3 km sudeste Dover","62100, Calais, GB, 46,1 km sudeste Dover",50.955106,-1.912976,50.955106,-1.910387,"24,537","24,538"
driver187,jue 5/01/17,09:54,12:04,2h 10m,159.4504394680866,Conduciendo,1,SB25ZFO MI5256H00742,"62100, Calais, GB, 46,1 km sudeste Dover","A14/E17, 9140, SintNiklaas, BE",50.955395,-1.910387,50.955395,-4.186894,"24,538","24,722"
driver187,jue 5/01/17,12:04,12:07,0h 03m,0.025322798042937977,Otro trabajo,1,SB25ZFO MI5256H00742,"A14/E17, 9140, SintNiklaas, BE","A14/E17, 9140, SintNiklaas, BE",51.144037,-4.186894,51.144037,-4.187257,"24,722","24,722"
driver187,jue 5/01/17,12:07,12:54,0h 47m,15.789793107832681,Conduciendo,1,SB25ZFO MI5256H00742,"A14/E17, 9140, SintNiklaas, BE","2550, Kontich, BE, próximo a Antwerpen",51.144173,-4.187257,51.144173,-4.413603,"24,722","24,752"
driver187,jue 5/01/17,12:54,13:12,0h 18m,0.02010002568166223,Pausa,1,SB25ZFO MI5256H00742,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.122872,-4.413603,51.122872,-4.413891,"24,752","24,752"
driver187,jue 5/01/17,13:12,13:23,0h 11m,1.7439452116888727,Conduciendo,1,SB25ZFO MI5256H00742,"2550, Kontich, BE, próximo a Antwerpen","A1/E19, 2550, Mechelen, BE",51.123168,-4.413891,51.123168,-4.438879,"24,752","24,761"
driver187,jue 5/01/17,13:23,22:25,9h 02m,0.02548827538139395,Pausa,1,SB25ZFO MI5256H00742,"A1/E19, 2550, Mechelen, BE","A1/E19, 2550, Mechelen, BE",51.096964,-4.438879,51.096964,-4.438514,"24,761","24,761"
driver187,jue 5/01/17,22:25,22:31,0h 06m,1.733365572655479,Conduciendo,1,SB25ZFO MI5256H00742,"A1/E19, 2550, Mechelen, BE","2550, Kontich, BE, próximo a Antwerpen",51.098208,-4.438514,51.098208,-4.413691,"24,761","24,767"
