Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver40,mar 3/01/17,17:00,17:09,0h 9m,0.100999855994744,Pausa,1,3039HTCMD2026Q01625,"29002, Málaga, ES","29002, Málaga, ES",36.708226,-4.424253,36.707281,-4.425106,"522,035","522,036"
driver40,mar 3/01/17,17:09,17:11,0h 02m,0.30211233831127116,Conduciendo,1,3039HTCMD2026Q01625,"29002, Málaga, ES","Málaga, ES",36.707245,-4.425106,36.707245,-4.421717,"522,036","522,037"
driver40,mar 3/01/17,17:11,17:16,0h 05m,0.0028528219561149196,Otro trabajo,1,3039HTCMD2026Q01625,"Málaga, ES","Málaga, ES",36.702326,-4.421717,36.702326,-4.421685,"522,037","522,037"
driver40,mar 3/01/17,17:16,17:22,0h 06m,0.2466792488577062,Conduciendo,1,3039HTCMD2026Q01625,"Málaga, ES","29002, Málaga, ES",36.702544,-4.421685,36.702544,-4.424452,"522,037","522,038"
driver40,mar 3/01/17,17:22,17:43,0h 21m,0.0020502985817845063,Pausa,1,3039HTCMD2026Q01625,"29002, Málaga, ES","29002, Málaga, ES",36.708593,-4.424452,36.708593,-4.424475,"522,038","522,038"
driver40,mie 4/01/17,10:08,10:09,0h 01m,0.0017828681231456275,Pausa,1,3039HTCMD2026Q01625,"29002, Málaga, ES","29002, Málaga, ES",36.708602,-4.424475,36.708602,-4.424455,"522,038","522,038"
driver40,mie 4/01/17,10:09,10:46,0h 37m,3.491122418700983,Conduciendo,1,3039HTCMD2026Q01625,"29002, Málaga, ES","A45 Autovía De Málaga, 29200, ES, 29,9 km norte Málaga",36.708619,-4.424455,36.708619,-4.463618,"522,038","522,081"
driver40,mie 4/01/17,10:46,11:00,0h 14m,0.03446216066140037,Pausa,1,3039HTCMD2026Q01625,"A45 Autovía De Málaga, 29200, ES, 29,9 km norte Málaga","A45 Autovía De Málaga, 29200, ES, 29,9 km norte Málaga",36.986483,-4.463618,36.986483,-4.464006,"522,081","522,081"
driver40,mie 4/01/17,11:00,12:39,1h 39m,5.971709269274405,Conduciendo,1,3039HTCMD2026Q01625,"A45 Autovía De Málaga, 29200, ES, 29,9 km norte Málaga","14420, ES, 22,9 km este Córdoba",36.986669,-4.464006,36.986669,-4.53124,"522,081","522,226"
driver40,mie 4/01/17,12:39,12:43,0h 04m,0.001139882660620225,Pausa,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.94935,-4.53124,37.94935,-4.531227,"522,226","522,226"
driver40,mie 4/01/17,12:43,12:45,0h 02m,0.17817244515494743,Conduciendo,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba",37.949343,-4.531227,37.949343,-4.533259,"522,226","522,226"
driver40,mie 4/01/17,12:45,12:47,0h 02m,0.0014906098625173056,Pausa,1,3039HTCMD2026Q01625,"A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba","A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba",37.949642,-4.533259,37.949642,-4.533276,"522,226","522,226"
driver40,mie 4/01/17,12:47,12:49,0h 02m,0.107324047419209,Conduciendo,1,3039HTCMD2026Q01625,"A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba","14420, ES, 22,8 km este Córdoba",37.949548,-4.533276,37.949548,-4.532052,"522,226","522,226"
driver40,mie 4/01/17,12:49,12:51,0h 02m,0.0029812490630118154,Otro trabajo,1,3039HTCMD2026Q01625,"14420, ES, 22,8 km este Córdoba","14420, ES, 22,8 km este Córdoba",37.948919,-4.532052,37.948919,-4.532018,"522,226","522,226"
driver40,mie 4/01/17,12:51,13:10,0h 19m,0.0035950344115126273,Pausa,1,3039HTCMD2026Q01625,"14420, ES, 22,8 km este Córdoba","14420, ES, 22,8 km este Córdoba",37.948944,-4.532018,37.948944,-4.532059,"522,226","522,226"
driver40,mie 4/01/17,13:10,13:12,0h 02m,0.052610284026711446,Conduciendo,1,3039HTCMD2026Q01625,"14420, ES, 22,8 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.94891,-4.532059,37.94891,-4.531459,"522,226","522,226"
driver40,mie 4/01/17,13:12,13:13,0h 01m,0.006751614611967853,Otro trabajo,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.949329,-4.531459,37.949329,-4.531536,"522,226","522,226"
driver40,mie 4/01/17,13:13,13:23,0h 10m,0.0028935504585011745,Pausa,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.949295,-4.531536,37.949295,-4.531503,"522,226","522,226"
driver40,mie 4/01/17,13:23,13:27,0h 04m,0.014993852375782738,Otro trabajo,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.949295,-4.531503,37.949295,-4.531332,"522,226","522,226"
driver40,mie 4/01/17,13:27,13:28,0h 01m,0.16387984137403935,Conduciendo,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,7 km este Córdoba",37.949445,-4.531332,37.949445,-4.533201,"522,226","522,227"
driver40,mie 4/01/17,13:28,13:32,0h 04m,0.00710237219961806,Otro trabajo,1,3039HTCMD2026Q01625,"14420, ES, 22,7 km este Córdoba","A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba",37.949077,-4.533201,37.949077,-4.533282,"522,227","522,227"
driver40,mie 4/01/17,13:32,13:34,0h 02m,0.0032442742649762503,Pausa,1,3039HTCMD2026Q01625,"A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba","A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba",37.949512,-4.533282,37.949512,-4.533319,"522,227","522,227"
driver40,mie 4/01/17,13:34,13:36,0h 02m,0.18755388833253073,Conduciendo,1,3039HTCMD2026Q01625,"A4/E5 Autovía Del Sur, 14420, ES, 22,7 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.949605,-4.533319,37.949605,-4.53118,"522,227","522,227"
driver40,mie 4/01/17,13:36,13:43,0h 07m,0.006313233997308745,Pausa,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","14420, ES, 22,9 km este Córdoba",37.948911,-4.53118,37.948911,-4.531252,"522,227","522,227"
driver40,mie 4/01/17,13:43,15:44,2h 01m,9.062684664191822,Conduciendo,1,3039HTCMD2026Q01625,"14420, ES, 22,9 km este Córdoba","A45 Autovía De Málaga, 29011, Málaga, ES",37.949316,-4.531252,37.949316,-4.427895,"522,227","522,401"
driver40,mie 4/01/17,15:44,16:31,0h 47m,0.010153073544434973,Pausa,1,3039HTCMD2026Q01625,"A45 Autovía De Málaga, 29011, Málaga, ES","A45 Autovía De Málaga, 29011, Málaga, ES",36.778677,-4.427895,36.778677,-4.428009,"522,401","522,401"
driver40,mie 4/01/17,16:31,16:45,0h 14m,4.912733970661313,Conduciendo,1,3039HTCMD2026Q01625,"A45 Autovía De Málaga, 29011, Málaga, ES","29004, Málaga, ES",36.778952,-4.428009,36.778952,-4.48317,"522,401","522,416"
driver40,mie 4/01/17,16:45,17:14,0h 29m,0.05055632517997025,Pausa,1,3039HTCMD2026Q01625,"29004, Málaga, ES","29004, Málaga, ES",36.690333,-4.48317,36.690333,-4.482603,"522,416","522,416"
driver40,mie 4/01/17,17:14,17:33,0h 19m,5.204804059976578,Conduciendo,1,3039HTCMD2026Q01625,"29004, Málaga, ES","29002, Málaga, ES",36.690344,-4.482603,36.690344,-4.42423,"522,416","522,424"
driver40,mie 4/01/17,17:33,17:49,0h 16m,0.09021367721373685,Pausa,1,3039HTCMD2026Q01625,"29002, Málaga, ES","29002, Málaga, ES",36.708149,-4.42423,36.707242,-4.425232,"522,424","522,424"
driver40,mie 4/01/17,17:49,17:52,0h 03m,0.33545266571116766,Conduciendo,1,3039HTCMD2026Q01625,"29002, Málaga, ES","Málaga, ES",36.707221,-4.425232,36.707221,-4.421469,"522,424","522,426"
driver40,mie 4/01/17,17:52,17:55,0h 03m,0.002763620894191111,Otro trabajo,1,3039HTCMD2026Q01625,"Málaga, ES","Málaga, ES",36.703727,-4.421469,36.703727,-4.4215,"522,426","522,426"
