Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver213,dom 1/01/17,21:52,21:59,0h 07m,0.02324235617461053,Otro trabajo,1,SB59TMOMD2026Q01452,"15057, IT, 16,9 km este Alessandria","15057, IT, 16,9 km este Alessandria",44.882586,-8.827243,44.882586,-8.826948,"298,513","298,513"
driver213,dom 1/01/17,21:59,00:34,2h 35m,161.98635997760957,Conduciendo,1,SB59TMOMD2026Q01452,"15057, IT, 16,9 km este Alessandria","37066, Verona, IT",44.882567,-8.826948,44.882567,-10.882989,"298,513","298,721"
driver213,lun 2/01/17,00:34,00:37,0h 03m,0.11834324330260217,Otro trabajo,1,SB59TMOMD2026Q01452,"37066, Verona, IT","37066, Sommacampagna, IT, próximo a Verona",45.40943,-10.882989,45.40943,-10.884505,"298,721","298,721"
driver213,lun 2/01/17,00:37,01:05,0h 28m,3.6439627677149646,Conduciendo,1,SB59TMOMD2026Q01452,"37066, Sommacampagna, IT, próximo a Verona","37137, Verona, IT",45.409583,-10.884505,45.409583,-10.931185,"298,721","298,733"
driver213,lun 2/01/17,01:05,01:07,0h 02m,0.15617772951932485,Otro trabajo,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.418825,-10.931185,45.418825,-10.929184,"298,733","298,733"
driver213,lun 2/01/17,01:07,01:11,0h 04m,0.18536988961096884,Conduciendo,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.418362,-10.929184,45.418362,-10.926809,"298,733","298,734"
driver213,lun 2/01/17,01:11,01:13,0h 02m,0.011005494590065225,Pausa,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.416428,-10.926809,45.416428,-10.926668,"298,734","298,734"
driver213,lun 2/01/17,01:13,01:19,0h 06m,0.10825957575557409,Conduciendo,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.416505,-10.926668,45.416505,-10.925281,"298,734","298,736"
driver213,lun 2/01/17,01:19,01:29,0h 10m,0.07204261919621799,Pausa,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.416877,-10.925281,45.416728,-10.925886,"298,736","298,736"
driver213,lun 2/01/17,01:29,01:36,0h 07m,0.1340165756486663,Conduciendo,1,SB59TMOMD2026Q01452,"37137, Verona, IT","37137, Verona, IT",45.416718,-10.925886,45.416718,-10.927603,"298,736","298,737"
