Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver183,dom 1/01/17,22:28,22:30,0h 02m,0.00086347654603563,Pausa,1,SB50ZFO MI5256H00818,"Winsen (Luhe), 21220, DE, 26,4 km sur Hamburg","Winsen (Luhe), 21220, DE, 26,3 km sur Hamburg",53.320313,-10.06099,53.320313,-10.060977,"26,005","26,005"
driver183,dom 1/01/17,22:30,02:38,4h 08m,210.93425007578907,Conduciendo,1,SB50ZFO MI5256H00818,"Winsen (Luhe), 21220, DE, 26,3 km sur Hamburg","A2/E34, 46242, Bottrop, DE",53.320343,-10.060977,53.320343,-6.88501,"26,005","26,366"
driver183,lun 2/01/17,02:42,05:20,2h 38m,170.9134570855653,En espera,2,SB50ZFO MI5256H00818,"A2/E34, 46242, Bottrop, DE","2550, Kontich, BE, próximo a Antwerpen",51.540859,-6.88501,51.540859,-4.413559,"26,366","26,574"
driver183,lun 2/01/17,05:20,05:29,0h 09m,0.03433756617283833,Pausa,2,SB50ZFO MI5256H00818,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.122842,-4.413559,51.122842,-4.413067,"26,574","26,574"
driver183,lun 2/01/17,05:29,05:38,0h 09m,1.5707307005812676,En espera,2,SB50ZFO MI5256H00818,"2550, Kontich, BE, próximo a Antwerpen","A1/E19, 2840, Mechelen, BE",51.122947,-4.413067,51.122947,-4.435573,"26,574","26,579"
driver183,lun 2/01/17,05:38,19:06,13h 28m,0.0017457128182382967,Pausa,2,SB50ZFO MI5256H00818,"A1/E19, 2840, Mechelen, BE","A1/E19, 2840, Mechelen, BE",51.098539,-4.435573,51.098539,-4.435548,"26,579","26,579"
driver183,lun 2/01/17,19:06,19:30,0h 24m,1.313895480143606,En espera,2,SB50ZFO MI5256H00818,"A1/E19, 2840, Mechelen, BE","2550, Kontich, BE, próximo a Antwerpen",51.098462,-4.435548,51.098462,-4.416732,"26,579","26,589"
driver183,lun 2/01/17,19:30,20:09,0h 39m,0.0025821866285211438,Pausa,2,SB50ZFO MI5256H00818,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.12481,-4.416732,51.12481,-4.416695,"26,589","26,589"
driver183,lun 2/01/17,20:09,23:50,3h 41m,120.30648887471501,En espera,2,SB50ZFO MI5256H00818,"2550, Kontich, BE, próximo a Antwerpen","A1/E15/E19 Autoroute Du Nord, 60410, FR, 45,6 km nordeste SaintDenis",51.12481,-4.416695,51.12481,-2.692791,"26,589","26,879"
driver183,lun 2/01/17,23:52,23:55,0h 03m,0.0016682140100178014,Pausa,1,SB50ZFO MI5256H00818,"A1/E15/E19 Autoroute Du Nord, 60410, FR, 45,6 km nordeste SaintDenis","A1/E15/E19 Autoroute Du Nord, 60410, FR, 45,6 km nordeste SaintDenis",49.285719,-2.692791,49.285719,-2.692768,"26,879","26,879"
