Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver198,dom 1/01/17,03:32,03:35,0h 03m,0.21460172878778416,Pausa,1,SB46ZFO MI5256H00953,"A66/N630/E803 Autovía Ruta De La Plata, 37793, ES, 64,4 km sur Salamanca","A66/N630/E803 Autovía Ruta De La Plata, 37793, ES, 64,3 km sur Salamanca",40.392267,-5.777825,40.392267,-5.775291,"41,428","41,428"
driver198,dom 1/01/17,03:35,04:51,1h 16m,24.665047174442197,Conduciendo,1,SB46ZFO MI5256H00953,"A66/N630/E803 Autovía Ruta De La Plata, 37793, ES, 64,3 km sur Salamanca","A62/E80 Autovía De Castilla, 37429, ES, 24,6 km nordeste Salamanca",40.39226,-5.775291,40.39226,-5.484048,"41,428","41,534"
driver198,dom 1/01/17,04:51,04:54,0h 03m,0.21873227015222158,Otro trabajo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 37429, ES, 24,6 km nordeste Salamanca","A62/E80 Autovía De Castilla, 37419, ES, 24,9 km nordeste Salamanca",41.14006,-5.484048,41.14006,-5.481436,"41,534","41,534"
driver198,dom 1/01/17,04:54,05:34,0h 40m,37.66009099843717,Conduciendo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 37419, ES, 24,9 km nordeste Salamanca","A62/E80 Autovía De Castilla, 47100, ES, 31,3 km sudoeste Valladolid",41.142108,-5.481436,41.142108,-5.031702,"41,534","41,591"
driver198,dom 1/01/17,05:34,05:36,0h 02m,0.0783002833568594,Otro trabajo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47100, ES, 31,3 km sudoeste Valladolid","A62/E80 Autovía De Castilla, 47100, ES, 31,2 km sudoeste Valladolid",41.485925,-5.031702,41.485925,-5.030762,"41,591","41,591"
driver198,dom 1/01/17,05:36,05:57,0h 21m,19.922416617940527,Conduciendo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47100, ES, 31,2 km sudoeste Valladolid","A62/E80 Autovía De Castilla, 47195, Valladolid, ES",41.4862,-5.030762,41.4862,-4.791591,"41,591","41,619"
driver198,dom 1/01/17,05:57,05:59,0h 02m,0.005320429793802194,Otro trabajo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47195, Valladolid, ES","A62/E80 Autovía De Castilla, 47195, Valladolid, ES",41.615239,-4.791591,41.615239,-4.791527,"41,619","41,619"
driver198,dom 1/01/17,05:59,06:15,0h 16m,11.650561492242085,Conduciendo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47195, Valladolid, ES","A62/E80 Autovía De Castilla, 47260, Valladolid, ES",41.61532,-4.791527,41.61532,-4.651381,"41,619","41,639"
driver198,dom 1/01/17,06:15,06:19,0h 04m,0.3687594330427684,Otro trabajo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47260, Valladolid, ES","A62/E80 Autovía De Castilla, 47260, Valladolid, ES",41.747905,-4.651381,41.747905,-4.646936,"41,639","41,640"
driver198,dom 1/01/17,06:19,08:08,1h 49m,109.3639303860752,Conduciendo,1,SB46ZFO MI5256H00953,"A62/E80 Autovía De Castilla, 47260, Valladolid, ES","Ap1/E5/E80 Autopista Del Norte, 09240, ES, 36,8 km nordeste Burgos",41.750148,-4.646936,41.750148,-3.328612,"41,640","41,792"
