Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver189,dom 1/01/17,08:23,08:57,0h 34m,12.498632729379418,En espera,2,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53.154576,-17.887998,53.154576,-17.700553,"184,783","184,799"
driver189,dom 1/01/17,08:57,11:29,2h 32m,0.02273133875316546,Pausa,2,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz",53.166257,-17.700553,53.166155,-17.700546,"184,799","184,800"
driver189,dom 1/01/17,11:29,11:47,0h 18m,12.503201522946279,En espera,2,SB55RTOMD2026Q01579,"89121, Nakło Nad Notecia Gmina, PL, 20,1 km oeste Bydgoszcz","86014, Bydgoszcz, PL",53.166359,-17.700546,53.166359,-17.888111,"184,800","184,813"
driver189,dom 1/01/17,11:47,11:58,24h 11m,0.00133357858910215,Pausa,2,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","86014, Bydgoszcz, PL",53.154591,-17.888111,53.154591,-17.888091,"184,813","184,813"
driver189,lun 2/01/17,11:58,14:09,2h 11m,53.04134615556955,En espera,2,SB55RTOMD2026Q01579,"86014, Bydgoszcz, PL","A2/Autostrada Wolnosci/E261/E30, 63004, Poznan, PL",53.154593,-17.888091,53.154593,-17.092613,"184,813","184,940"
driver189,lun 2/01/17,14:09,14:27,0h 18m,0.003873374969593319,Pausa,2,SB55RTOMD2026Q01579,"A2/Autostrada Wolnosci/E261/E30, 63004, Poznan, PL","A2/Autostrada Wolnosci/E261/E30, 63004, Poznan, PL",52.329142,-17.092613,52.329142,-17.092556,"184,940","184,940"
driver189,lun 2/01/17,14:27,15:27,1h 00m,3.017221577278425,En espera,2,SB55RTOMD2026Q01579,"A2/Autostrada Wolnosci/E261/E30, 63004, Poznan, PL","62023, Kórnik Gmina, PL, próximo a Poznan",52.329165,-17.092556,52.329165,-17.048155,"184,940","184,964"
driver189,lun 2/01/17,15:27,23:32,8h 5m,0.1720718808542192,Pausa,2,SB55RTOMD2026Q01579,"62023, Kórnik Gmina, PL, próximo a Poznan","62023, Kórnik Gmina, PL, próximo a Poznan",52.308026,-17.048155,52.308099,-17.048086,"184,964","184,964"
driver189,lun 2/01/17,23:35,23:39,0h 04m,0.00496299224697895,Pausa,1,SB55RTOMD2026Q01579,"62023, Kórnik Gmina, PL, próximo a Poznan","62023, Kórnik Gmina, PL, próximo a Poznan",52.308146,-17.048086,52.308146,-17.048159,"184,964","184,964"
driver189,lun 2/01/17,23:39,23:51,0h 12m,2.9503951347259094,Conduciendo,1,SB55RTOMD2026Q01579,"62023, Kórnik Gmina, PL, próximo a Poznan","A2/Autostrada Wolnosci/E261/E30, 63004, Poznan, PL",52.308172,-17.048159,52.308172,-17.091556,"184,964","184,977"
