Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver153,lun 2/01/17,04:45,04:58,0h 13m,0.22391876234023733,Conduciendo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","A1/E17 Autoroute Du Nord, 59113, Lille, FR",50.531541,-3.045631,50.531541,-3.042463,"26,738","26,753"
driver153,lun 2/01/17,04:58,05:00,0h 02m,0.09543264637775173,Otro trabajo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","A1/E17 Autoroute Du Nord, 59113, Lille, FR",50.525252,-3.042463,50.525252,-3.043813,"26,753","26,753"
driver153,lun 2/01/17,05:00,06:42,1h 42m,96.81853849438278,Conduciendo,1,SB44ZFOMI5256H00813,"A1/E17 Autoroute Du Nord, 59113, Lille, FR","2550, Kontich, BE, próximo a Antwerpen",50.527064,-3.043813,50.527064,-4.41349,"26,753","26,900"
driver153,lun 2/01/17,06:42,06:52,0h 10m,0.024636546876983644,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.122765,-4.41349,51.122765,-4.413843,"26,900","26,900"
driver153,lun 2/01/17,06:52,06:55,0h 03m,0.25187867035568456,Conduciendo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.122831,-4.413843,51.122831,-4.417452,"26,900","26,901"
driver153,lun 2/01/17,06:55,06:59,0h 04m,0.00027915410246581013,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.12501,-4.417452,51.12501,-4.417448,"26,901","26,901"
driver153,lun 2/01/17,06:59,07:03,0h 04m,0.09658730064013392,Conduciendo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.125019,-4.417448,51.125019,-4.416064,"26,901","26,901"
driver153,lun 2/01/17,07:03,07:06,0h 03m,0.0034894586894223113,Otro trabajo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.124581,-4.416064,51.124581,-4.416114,"26,901","26,901"
driver153,lun 2/01/17,07:06,07:53,0h 47m,0.004536296778180281,Pausa,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.12457,-4.416114,51.124587,-4.416078,"26,901","26,901"
driver153,lun 2/01/17,07:53,07:56,0h 03m,0.002442623092031224,Otro trabajo,1,SB44ZFOMI5256H00813,"2550, Kontich, BE, próximo a Antwerpen","2550, Kontich, BE, próximo a Antwerpen",51.124543,-4.416078,51.124543,-4.416043,"26,901","26,901"
