Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver143,dom 1/01/17,07:42,10:31,2h 49m,17.241159935958645,En espera,2,SB84ZFOMI5256H00826,"46360, Buñol, ES, 32,6 km oeste Valencia","43530, ES, 77,9 km sudoeste Reus",39.445194,-0.75557,39.445194,-0.554784,"30,244","30,445"
driver143,dom 1/01/17,10:31,10:37,0h 06m,0.0015198605316361759,Pausa,2,SB84ZFOMI5256H00826,"43530, ES, 77,9 km sudoeste Reus","43530, ES, 77,9 km sudoeste Reus",40.592415,-0.554784,40.592415,-0.554802,"30,445","30,445"
driver143,dom 1/01/17,10:37,12:25,1h 48m,89.79772249954526,En espera,2,SB84ZFOMI5256H00826,"43530, ES, 77,9 km sudoeste Reus","Vilanova I La Geltrú, 43720, ES, 36,3 km nordeste Tarragona",40.592407,-0.554802,40.592407,-1.6183,"30,445","30,585"
driver143,dom 1/01/17,12:25,12:26,0h 01m,0.0003342183809649377,Pausa,2,SB84ZFOMI5256H00826,"Vilanova I La Geltrú, 43720, ES, 36,3 km nordeste Tarragona","Vilanova I La Geltrú, 43720, ES, 36,3 km nordeste Tarragona",41.286074,-1.6183,41.286074,-1.618296,"30,585","30,585"
driver143,dom 1/01/17,12:28,14:50,2h 22m,105.06648687455016,Conduciendo,1,SB84ZFOMI5256H00826,"Vilanova I La Geltrú, 43720, ES, 36,3 km nordeste Tarragona","17700, FR, 32,7 km sur Perpignan",41.286069,-1.618296,41.286069,-2.875766,"30,585","30,787"
driver143,dom 1/01/17,14:50,14:53,0h 03m,0.011412252305628348,Otro trabajo,1,SB84ZFOMI5256H00826,"17700, FR, 32,7 km sur Perpignan","17700, FR, 32,7 km sur Perpignan",42.407605,-2.875766,42.407605,-2.875905,"30,787","30,787"
driver143,dom 1/01/17,14:53,14:56,0h 03m,0.3493471143559645,Conduciendo,1,SB84ZFOMI5256H00826,"17700, FR, 32,7 km sur Perpignan","17700, FR, 33,7 km sur Perpignan",42.407456,-2.875905,42.407456,-2.88016,"30,787","30,788"
driver143,dom 1/01/17,14:56,15:07,0h 11m,0.010264295170562349,Pausa,1,SB84ZFOMI5256H00826,"17700, FR, 33,7 km sur Perpignan","17700, FR, 33,7 km sur Perpignan",42.398568,-2.88016,42.398568,-2.880035,"30,788","30,788"
driver143,dom 1/01/17,15:07,15:38,0h 31m,1.4911100276669957,Conduciendo,1,SB84ZFOMI5256H00826,"17700, FR, 33,7 km sur Perpignan","A9/E15 La Catalane, 66450, Perpignan, FR",42.398764,-2.880035,42.398764,-2.861876,"30,788","30,822"
driver143,dom 1/01/17,15:38,17:05,1h 27m,0.008750223997677211,Pausa,1,SB84ZFOMI5256H00826,"A9/E15 La Catalane, 66450, Perpignan, FR","A9/E15 La Catalane, 66000, Perpignan, FR",42.655137,-2.861876,42.655137,-2.861769,"30,822","30,822"
driver143,dom 1/01/17,17:05,19:05,2h 00m,79.15655215929912,Conduciendo,1,SB84ZFOMI5256H00826,"A9/E15 La Catalane, 66000, Perpignan, FR","34430, Montpellier, FR",42.655583,-2.861769,42.655583,-3.829728,"30,822","30,971"
driver143,dom 1/01/17,19:05,19:07,0h 02m,0.013939726377824039,Otro trabajo,1,SB84ZFOMI5256H00826,"34430, Montpellier, FR","34430, Montpellier, FR",43.560971,-3.829728,43.560971,-3.829901,"30,971","30,971"
driver143,dom 1/01/17,19:07,20:43,1h 36m,73.30417616582324,Conduciendo,1,SB84ZFOMI5256H00826,"34430, Montpellier, FR","A7/E15 Autoroute Du Soleil, 26130, FR, 42,3 km norte Avignon",43.56101,-3.829901,43.56101,-4.739653,"30,971","31,104"
driver143,dom 1/01/17,20:43,20:45,0h 02m,0.002227272732056067,Otro trabajo,1,SB84ZFOMI5256H00826,"A7/E15 Autoroute Du Soleil, 26130, FR, 42,3 km norte Avignon","A7/E15 Autoroute Du Soleil, 26130, FR, 42,3 km norte Avignon",44.326514,-4.739653,44.326514,-4.739625,"31,104","31,104"
