Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver96,mie 4/01/17,08:00,16:56,8h 56m,0.0019739193162219637,Pausa,1,SB40RTOMD2026Q01592,"17730, ES, 36,3 km norte Girona","17730, ES, 36,3 km norte Girona",42.297387,-2.937525,42.297387,-2.937549,"192,609","192,609"
driver96,mie 4/01/17,16:56,16:57,0h 01m,0.0014804397927940186,Otro trabajo,1,SB40RTOMD2026Q01592,"17730, ES, 36,3 km norte Girona","17730, ES, 36,3 km norte Girona",42.297374,-2.937549,42.297374,-2.937531,"192,609","192,609"
driver96,mie 4/01/17,16:57,17:05,0h 08m,0.09770861049187513,Conduciendo,1,SB40RTOMD2026Q01592,"17730, ES, 36,3 km norte Girona","Ap7/E15 Autopista De La Mediterrània, 17600, ES, 33,5 km norte Girona",42.297642,-2.937531,42.297642,-2.938719,"192,609","192,613"
driver96,mie 4/01/17,17:05,17:07,0h 02m,0.0009050959663782823,Otro trabajo,1,SB40RTOMD2026Q01592,"Ap7/E15 Autopista De La Mediterrània, 17600, ES, 33,5 km norte Girona","Ap7/E15 Autopista De La Mediterrània, 17600, ES, 33,5 km norte Girona",42.270725,-2.938719,42.270725,-2.93873,"192,613","192,613"
driver96,mie 4/01/17,17:07,17:59,0h 52m,28.407268216927573,Conduciendo,1,SB40RTOMD2026Q01592,"Ap7/E15 Autopista De La Mediterrània, 17600, ES, 33,5 km norte Girona","Ap7/E15 Autopista De La Mediterrània, 08470, ES, 24,5 km nordeste Mataró",42.270663,-2.93873,42.270663,-2.593485,"192,613","192,690"
driver96,mie 4/01/17,18:02,20:35,2h 33m,153.0739285825635,Conduciendo,1,SB40RTOMD2026Q01592,"Ap7/E15 Autopista De La Mediterrània, 08470, ES, 24,3 km nordeste Mataró","43860, ES, 41,6 km sudoeste Reus",41.726128,-2.593485,41.726128,-0.748933,"192,691","192,896"
driver96,mie 4/01/17,20:35,21:20,0h 45m,0.0021012689288891634,Pausa,1,SB40RTOMD2026Q01592,"43860, ES, 41,6 km sudoeste Reus","43860, ES, 41,6 km sudoeste Reus",40.897099,-0.748933,40.897099,-0.748958,"192,896","192,896"
driver96,mie 4/01/17,21:20,00:25,3h 05m,21.906560664008595,Conduciendo,1,SB40RTOMD2026Q01592,"43860, ES, 41,6 km sudoeste Reus","A7 Autovía Del Mediterráneo, 46240, ES, 28,7 km sur Valencia",40.8971,-0.748958,40.8971,-0.488323,"192,896","193,155"
driver96,jue 5/01/17,00:25,10:12,9h 47m,0.0,Pausa,1,SB40RTOMD2026Q01592,"A7 Autovía Del Mediterráneo, 46240, ES, 28,7 km sur Valencia","A7 Autovía Del Mediterráneo, 46240, ES, 28,7 km sur Valencia",39.226832,-0.488323,39.226832,-0.488323,"193,155","193,155"
driver96,jue 5/01/17,10:17,14:20,4h 03m,0.02506585057938701,Pausa,1,SB40RTOMD2026Q01592,"A7 Autovía Del Mediterráneo, 46240, ES, 28,7 km sur Valencia","A7 Autovía Del Mediterráneo, 46240, ES, 28,6 km sur Valencia",39.226857,-0.488323,39.226857,-0.488032,"193,155","193,155"
