Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver244,lun 2/01/17,14:59,15:02,0h 03m,0.06778325495777984,En espera,2,SB60RTOMD2026Q01595,"54294, Trier, DE","54294, Trier, DE",49.726548,-6.609614,49.726548,-6.608671,"158,040","158,040"
driver244,lun 2/01/17,15:02,15:52,0h 50m,394.9720951196581,Pausa,2,SB60RTOMD2026Q01595,"54294, Trier, DE","54290, Trier, DE",49.727077,-6.608671,49.727077,-12.104806,"158,040","158,044"
driver244,mar 3/01/17,00:43,10:36,9h 53m,16.37759116234128,Pausa,2,SB60RTOMD2026Q01595,"83064, Raubling, DE, próximo a Rosenheim","A93/E45/E60, 83126, Kufstein, DE, 18,9 km sur Rosenheim",47.766408,-12.104806,47.766408,-11.885679,"158,655","158,666"
driver244,mar 3/01/17,11:11,12:10,0h 59m,0.313634087267555,En espera,2,SB60RTOMD2026Q01595,"Schwaz, 6230, AT, 41,7 km nordeste Innsbruck","6230, Brixlegg, AT, 41,5 km nordeste Innsbruck",47.437203,-11.885679,47.437203,-11.881509,"158,710","158,710"
driver244,mar 3/01/17,12:10,12:31,0h 21m,0.007295528218704281,Pausa,2,SB60RTOMD2026Q01595,"6230, Brixlegg, AT, 41,5 km nordeste Innsbruck","6230, Brixlegg, AT, 41,5 km nordeste Innsbruck",47.437469,-11.881509,47.437469,-11.881412,"158,710","158,710"
driver244,mar 3/01/17,12:31,12:47,0h 16m,37.64187368446963,En espera,2,SB60RTOMD2026Q01595,"6230, Brixlegg, AT, 41,5 km nordeste Innsbruck","A12/E45/E60 InntalAutobahn, 6200, Schwaz, AT, 33,7 km nordeste Innsbruck",47.437439,-11.881412,47.437439,-11.380932,"158,710","158,721"
driver244,mar 3/01/17,19:27,19:50,0h 23m,0.0010287580662551462,Pausa,1,SB60RTOMD2026Q01595,"40016, IT, 15,1 km norte Bologna","40016, IT, 15,1 km norte Bologna",44.628208,-11.380932,44.628208,-11.380945,"159,180","159,180"
driver244,mar 3/01/17,19:54,20:41,0h 47m,140.11039957135466,Pausa,2,SB60RTOMD2026Q01595,"40016, IT, 15,1 km norte Bologna","40010, Bologna, IT",44.628199,-11.380945,44.628199,-9.610392,"159,180","159,187"
driver244,mar 3/01/17,23:03,10:33,11h 30m,283.8731694809308,Pausa,2,SB60RTOMD2026Q01595,"26867, Piacenza, IT","A1/E35 Autostrada Del Sole, 26856, Piacenza, IT",45.174473,-9.610392,45.174473,-5.988652,"159,369","159,376"
driver244,mie 4/01/17,17:06,17:07,0h 01m,310.31708303324604,Pausa,1,SB60RTOMD2026Q01595,"A8/E80 La Provençale, 83170, FR, 33,5 km norte Toulon","A8/E80 La Provençale, 83170, FR, 33,5 km norte Toulon",43.424051,-5.988652,43.424051,-2.14582,"159,852","159,852"
driver244,jue 5/01/17,00:59,10:59,10h 0m,0.016450441951708635,Pausa,2,SB60RTOMD2026Q01595,"08040, Barcelona, ES","08040, Barcelona, ES",41.325013,-2.14582,41.324792,-2.145953,"160,429","160,429"
driver244,jue 5/01/17,10:59,11:58,0h 59m,59.19254656949914,En espera,2,SB60RTOMD2026Q01595,"08040, Barcelona, ES","A2 Autovia Del NordEst, 08970, L'hospitalet De Llobregat, ES",41.324946,-2.145953,41.324946,-2.854807,"160,429","160,442"
driver244,jue 5/01/17,17:09,14:34,45h 25m,0.3303945380048811,Pausa,2,SB60RTOMD2026Q01595,"66000, Perpignan, FR","66000, Perpignan, FR",42.683596,-2.854807,42.683596,-2.858849,"160,676","160,681"
driver244,sab 7/01/17,15:59,16:16,0h 17m,0.01005364343312621,Pausa,2,SB60RTOMD2026Q01595,"66000, Perpignan, FR","66000, Perpignan, FR",42.686197,-2.858849,42.686197,-2.858972,"160,685","160,685"
driver244,sab 7/01/17,16:16,17:17,1h 01m,0.10462326104413801,En espera,2,SB60RTOMD2026Q01595,"66000, Perpignan, FR","66000, Perpignan, FR",42.686209,-2.858972,42.686209,-2.860252,"160,685","160,687"
driver244,sab 7/01/17,17:17,18:50,1h 33m,76.25361821880402,Pausa,2,SB60RTOMD2026Q01595,"66000, Perpignan, FR","66000, Perpignan, FR",42.693802,-2.860252,42.693802,-3.793286,"160,687","160,695"
driver244,sab 7/01/17,20:33,21:15,0h 42m,436.71255448292084,En espera,2,SB60RTOMD2026Q01595,"A9/E15/E80 La Languedocienne, 34690, Montpellier, FR","A9/E15/E80 La Languedocienne, 34000, Montpellier, FR",43.544918,-3.793286,43.544918,-9.212655,"160,836","160,846"
