Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver220,vie 6/01/17,10:11,12:41,26h 30m,0.0006287866623770683,Pausa,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.115485,-5.474151,36.115485,-5.474158,"25,828","25,828"
driver220,sab 7/01/17,12:41,12:42,0h 01m,0.029822389707680263,Conduciendo,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.115652,-5.474158,36.115652,-5.47449,"25,828","25,828"
driver220,sab 7/01/17,12:42,12:48,0h 06m,0.05174023409958411,Otro trabajo,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.115372,-5.47449,36.115372,-5.473914,"25,828","25,828"
driver220,sab 7/01/17,12:48,13:00,0h 12m,3.1835826103004567,Conduciendo,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11207, Algeciras, GI, próximo a Gibraltar",36.114603,-5.473914,36.114603,-5.438473,"25,828","25,833"
driver220,sab 7/01/17,13:00,13:15,0h 15m,0.0467038626842948,Otro trabajo,1,SB14ZFOMI5256H00794,"11207, Algeciras, GI, próximo a Gibraltar","11207, Algeciras, GI, próximo a Gibraltar",36.125577,-5.438473,36.125577,-5.437953,"25,833","25,834"
driver220,sab 7/01/17,13:15,13:32,0h 17m,0.02119633091585788,Pausa,1,SB14ZFOMI5256H00794,"11207, Algeciras, GI, próximo a Gibraltar","11207, Algeciras, GI, próximo a Gibraltar",36.125716,-5.437953,36.125716,-5.437717,"25,834","25,834"
driver220,sab 7/01/17,13:32,13:43,0h 11m,3.277687393910488,Conduciendo,1,SB14ZFOMI5256H00794,"11207, Algeciras, GI, próximo a Gibraltar","11206, Algeciras, ES",36.12619,-5.437717,36.12619,-5.474211,"25,834","25,839"
driver220,sab 7/01/17,13:43,13:54,0h 11m,0.07886871567979249,Pausa,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.114586,-5.474211,36.114586,-5.475089,"25,839","25,839"
driver220,sab 7/01/17,13:54,13:55,0h 01m,0.1324966219658345,Conduciendo,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.114128,-5.475089,36.114128,-5.473614,"25,839","25,840"
driver220,sab 7/01/17,13:55,13:57,0h 02m,0.03781888665275105,Otro trabajo,1,SB14ZFOMI5256H00794,"11206, Algeciras, ES","11206, Algeciras, ES",36.111622,-5.473614,36.111622,-5.473193,"25,840","25,840"
