Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver205,lun 2/01/17,02:38,03:22,0h 44m,44.42312718490901,Conduciendo,1,SB43RTO MD2026Q01703,"59174, BE, 29,7 km sur Tournai","7070, Mons, BE",50.343198,-3.46978,50.343198,-4.095784,"190,890","190,946"
driver205,lun 2/01/17,03:22,03:41,0h 19m,0.0987619033296429,Pausa,1,SB43RTO MD2026Q01703,"7070, Mons, BE","7070, Mons, BE",50.488194,-4.095784,50.488194,-4.09718,"190,946","190,946"
driver205,lun 2/01/17,03:41,05:12,1h 31m,114.0302004819056,Conduciendo,1,SB43RTO MD2026Q01703,"7070, Mons, BE","4632, Liège, BE",50.488074,-4.09718,50.488074,-5.709025,"190,946","191,073"
driver205,lun 2/01/17,05:12,05:21,0h 09m,0.03348712083728452,Otro trabajo,1,SB43RTO MD2026Q01703,"4632, Liège, BE","4632, Liège, BE",50.653066,-5.709025,50.653066,-5.7095,"191,073","191,073"
driver205,lun 2/01/17,05:21,07:22,2h 01m,83.32175649560266,Conduciendo,1,SB43RTO MD2026Q01703,"4632, Liège, BE","40789, Monheim Am Rhein, DE, próximo a Leverkusen",50.652756,-5.7095,50.652756,-6.891387,"191,073","191,211"
driver205,lun 2/01/17,07:22,07:53,0h 31m,0.0067024047829461406,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.106349,-6.891387,51.106349,-6.891291,"191,211","191,211"
driver205,lun 2/01/17,07:53,07:59,0h 06m,0.23165171493703493,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.106379,-6.891291,51.106379,-6.894609,"191,211","191,212"
driver205,lun 2/01/17,07:59,08:02,0h 03m,0.015152125547411662,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.100558,-6.894609,51.100558,-6.894826,"191,212","191,212"
driver205,lun 2/01/17,08:02,08:05,0h 03m,0.4188819941025567,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.100664,-6.894826,51.100664,-6.888827,"191,212","191,213"
driver205,lun 2/01/17,08:05,08:10,0h 05m,0.0016757783514136143,Otro trabajo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.101462,-6.888827,51.101462,-6.888803,"191,213","191,213"
driver205,lun 2/01/17,08:10,08:15,0h 05m,0.18112362786424124,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.101483,-6.888803,51.101483,-6.891397,"191,213","191,214"
driver205,lun 2/01/17,08:15,08:41,0h 26m,0.05040764689220062,Pausa,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.106388,-6.891397,51.105147,-6.892101,"191,214","191,215"
driver205,lun 2/01/17,08:41,08:42,0h 01m,0.049501495595791846,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.105001,-6.892101,51.105001,-6.89281,"191,215","191,215"
driver205,lun 2/01/17,08:42,08:45,0h 03m,0.02590282670294335,Otro trabajo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.104877,-6.89281,51.104877,-6.893181,"191,215","191,215"
driver205,lun 2/01/17,08:45,08:47,0h 02m,0.008727374095790535,Conduciendo,1,SB43RTO MD2026Q01703,"40789, Monheim Am Rhein, DE, próximo a Leverkusen","40789, Monheim Am Rhein, DE, próximo a Leverkusen",51.104842,-6.893181,51.104842,-6.893056,"191,215","191,215"
