Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver234,mar 3/01/17,06:24,08:24,2h 00m,12.501784390811727,En espera,2,SB22ZFOMI5256H00082,"A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,1 km nordeste SaintDenis","94310, Orly, FR, próximo a Paris",49.070279,-2.55054,49.070279,-2.378924,"44,920","45,031"
driver234,mar 3/01/17,08:24,16:14,7h 50m,0.012173316739939244,Pausa,2,SB22ZFOMI5256H00082,"94310, Orly, FR, próximo a Paris","94310, Orly, FR, próximo a Paris",48.73814,-2.378924,48.738342,-2.379092,"45,031","45,031"
driver234,mar 3/01/17,16:14,18:11,1h 57m,38.24947730468856,En espera,2,SB22ZFOMI5256H00082,"94310, Orly, FR, próximo a Paris","A10/E5/E60 L'aquitaine, 45520, Orléans, FR",48.738366,-2.379092,48.738366,-1.857504,"45,031","45,149"
driver234,mar 3/01/17,18:13,18:14,0h 01m,0.0005210572162927169,Pausa,1,SB22ZFOMI5256H00082,"A10/E5/E60 L'aquitaine, 45520, Orléans, FR","A10/E5/E60 L'aquitaine, 45520, Orléans, FR",47.977242,-1.857504,47.977242,-1.857511,"45,149","45,149"
driver234,mar 3/01/17,18:14,21:43,3h 29m,123.32656275348326,Conduciendo,1,SB22ZFOMI5256H00082,"A10/E5/E60 L'aquitaine, 45520, Orléans, FR","16510, FR, 63,2 km sudeste Niort",47.977252,-1.857511,47.977252,-0.200682,"45,149","45,444"
driver234,mar 3/01/17,21:47,21:48,0h 01m,0.008730849916779275,Pausa,2,SB22ZFOMI5256H00082,"16510, FR, 63,2 km sudeste Niort","16510, FR, 63,2 km sudeste Niort",45.984474,-0.200682,45.984474,-0.200795,"45,444","45,444"
driver234,mar 3/01/17,21:48,01:22,3h 34m,77.33646931455596,En espera,2,SB22ZFOMI5256H00082,"16510, FR, 63,2 km sudeste Niort","A63/E5/E70, 40140, FR, 82,9 km nordeste San Sebastián",45.984116,-0.200795,45.984116,-1.201731,"45,444","45,741"
driver234,mie 4/01/17,01:22,10:24,9h 02m,0.0008024862823886588,Pausa,2,SB22ZFOMI5256H00082,"A63/E5/E70, 40140, FR, 82,9 km nordeste San Sebastián","A63/E5/E70, 40140, FR, 82,9 km nordeste San Sebastián",43.805544,-1.201731,43.805544,-1.201741,"45,741","45,741"
driver234,mie 4/01/17,10:24,11:29,1h 05m,45.18909191069457,En espera,2,SB22ZFOMI5256H00082,"A63/E5/E70, 40140, FR, 82,9 km nordeste San Sebastián","Irun, 20305, ES, 17,9 km este San Sebastián",43.80558,-1.201741,43.80558,-1.764856,"45,741","45,823"
driver234,mie 4/01/17,11:29,11:47,0h 18m,0.06324351025329769,Pausa,2,SB22ZFOMI5256H00082,"Irun, 20305, ES, 17,9 km este San Sebastián","Irun, 20305, ES, 17,8 km este San Sebastián",43.337992,-1.764856,43.337992,-1.765638,"45,823","45,823"
driver234,mie 4/01/17,11:47,13:46,1h 59m,92.36909981139831,En espera,2,SB22ZFOMI5256H00082,"Irun, 20305, ES, 17,8 km este San Sebastián","01213, ES, 24,5 km sudoeste VitoriaGasteiz",43.33767,-1.765638,43.33767,-2.907776,"45,823","45,984"
driver234,mie 4/01/17,13:48,13:49,0h 01m,0.000490232006009299,Pausa,1,SB22ZFOMI5256H00082,"01213, ES, 24,5 km sudoeste VitoriaGasteiz","01213, ES, 24,5 km sudoeste VitoriaGasteiz",42.710211,-2.907776,42.710211,-2.907782,"45,984","45,984"
driver234,mie 4/01/17,13:49,16:59,3h 10m,184.6756730917899,Conduciendo,1,SB22ZFOMI5256H00082,"01213, ES, 24,5 km sudoeste VitoriaGasteiz","A62/E80 Autovía De Castilla, 47511, ES, 48,9 km sudoeste Valladolid",42.710183,-2.907782,42.710183,-5.168113,"45,984","46,251"
driver234,mie 4/01/17,17:03,20:32,3h 29m,98.59585215488381,En espera,2,SB22ZFOMI5256H00082,"A62/E80 Autovía De Castilla, 47511, ES, 48,9 km sudoeste Valladolid","10005, Cáceres, ES",41.360845,-5.168113,41.360845,-6.349494,"46,251","46,541"
driver234,mie 4/01/17,20:34,20:53,0h 19m,0.018822000898116264,Pausa,1,SB22ZFOMI5256H00082,"10005, Cáceres, ES","10005, Cáceres, ES",39.382822,-6.349494,39.382822,-6.349275,"46,541","46,541"
driver234,mie 4/01/17,20:53,01:10,4h 17m,24.289416720804837,Conduciendo,1,SB22ZFOMI5256H00082,"10005, Cáceres, ES","11400, Jerez De La Frontera, ES",39.382761,-6.349275,39.382761,-6.06666,"46,541","46,901"
driver234,jue 5/01/17,01:14,01:15,0h 01m,0.18777920902060957,Pausa,2,SB22ZFOMI5256H00082,"11400, Jerez De La Frontera, ES","A381 Autovía De Jérez A Algeciras, 11400, Jerez De La Frontera, ES",36.617762,-6.06666,36.617762,-6.064556,"46,901","46,901"
driver234,jue 5/01/17,01:15,02:48,1h 33m,52.641806402611245,En espera,2,SB22ZFOMI5256H00082,"A381 Autovía De Jérez A Algeciras, 11400, Jerez De La Frontera, ES","11206, Algeciras, ES",36.616866,-6.064556,36.616866,-5.474729,"46,901","47,000"
driver234,jue 5/01/17,02:48,12:13,9h 25m,0.018145031600250012,Pausa,2,SB22ZFOMI5256H00082,"11206, Algeciras, ES","11206, Algeciras, ES",36.11529,-5.474729,36.11529,-5.474527,"47,000","47,000"
driver234,jue 5/01/17,12:15,12:31,24h 16m,0.0243430723792859,Pausa,1,SB36RTOSB36RTO MD2026Q01663,"11206, Algeciras, ES","11206, Algeciras, ES",36.115337,-5.474527,36.115337,-5.474256,"155,096","155,097"
driver234,vie 6/01/17,12:31,12:44,0h 13m,3.242490859583264,Conduciendo,1,SB36RTOSB36RTO MD2026Q01663,"11206, Algeciras, ES","11207, Algeciras, GI, próximo a Gibraltar",36.115056,-5.474256,36.115056,-5.438159,"155,097","155,102"
driver234,vie 6/01/17,12:44,13:44,1h 00m,75.21316492551631,Otro trabajo,1,SB36RTOSB36RTO MD2026Q01663,"11207, Algeciras, GI, próximo a Gibraltar","A381 Autovía De Jérez A Algeciras, 11370, Algeciras, ES, 17,8 km noroeste Gibraltar",36.125608,-5.438159,36.125608,-6.275584,"155,102","155,128"
driver234,vie 6/01/17,19:57,20:16,0h 19m,120.79559240299584,Pausa,1,SB36RTOSB36RTO MD2026Q01663,"10680, ES, 46,0 km norte Cáceres","A66/E803 Autovía Ruta De La Plata, 10680, ES, 54,9 km norte Cáceres",39.884003,-6.275584,39.884003,-4.859854,"155,631","155,643"
driver234,vie 6/01/17,23:14,23:24,0h 10m,146.5161397057957,Pausa,2,SB36RTOSB36RTO MD2026Q01663,"A62/E80 Autovía De Castilla, 47130, Valladolid, ES","A62/E80 Autovía De Castilla, 47015, Valladolid, ES",41.566201,-4.859854,41.566201,-3.098704,"155,890","155,905"
