Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver155,lun 2/01/17,15:20,15:31,0h 11m,0.009791779549918141,Otro trabajo,1,SB49ZFO MI5256H00897,"ME10, Sittingbourne, GB","ME10, Sittingbourne, GB",51.351854,-0.761383,51.351854,-0.761524,"21,508","21,508"
driver155,lun 2/01/17,15:31,16:30,0h 59m,40.25404854442699,Conduciendo,1,SB49ZFO MI5256H00897,"ME10, Sittingbourne, GB","CT16, Dover, GB",51.351528,-0.761524,51.351528,-1.341173,"21,508","21,580"
driver155,lun 2/01/17,16:30,16:32,0h 02m,0.022470005400013055,Otro trabajo,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","CT16, Dover, GB",51.128915,-1.341173,51.128915,-1.340851,"21,580","21,580"
driver155,lun 2/01/17,16:32,16:33,0h 01m,0.20494964501038457,Conduciendo,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","CT16, Dover, GB",51.129349,-1.340851,51.129349,-1.337914,"21,580","21,580"
driver155,lun 2/01/17,16:33,19:27,2h 54m,0.09001933347897445,Pausa,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","Dover, GB",51.129127,-1.337914,51.126943,-1.338616,"21,580","21,580"
driver155,lun 2/01/17,19:27,19:39,0h 12m,39.7792307239951,Conduciendo,1,SB49ZFO MI5256H00897,"Dover, GB","62100, Calais, GB, 46,0 km sudeste Dover",51.126943,-1.338616,51.126943,-1.908638,"21,580","21,587"
driver155,lun 2/01/17,19:39,19:41,0h 02m,0.08545520913086482,Otro trabajo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,0 km sudeste Dover",50.954887,-1.908638,50.954887,-1.907418,"21,587","21,587"
driver155,lun 2/01/17,19:41,19:42,0h 01m,0.00798520871595643,Conduciendo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,0 km sudeste Dover",50.954597,-1.907418,50.954597,-1.907532,"21,587","21,587"
driver155,lun 2/01/17,19:42,19:46,0h 04m,0.02031367335536899,Otro trabajo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,1 km sudeste Dover",50.953629,-1.907532,50.953629,-1.907822,"21,587","21,587"
driver155,lun 2/01/17,19:46,19:54,0h 08m,0.04132828595827191,Conduciendo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,1 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50.953103,-1.907822,50.953103,-1.907232,"21,587","21,588"
driver155,lun 2/01/17,19:54,19:55,0h 01m,0.0027317597091611914,Otro trabajo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50.954975,-1.907232,50.954975,-1.907271,"21,588","21,588"
driver155,lun 2/01/17,19:55,10:40,14h 45m,0.001611036598515577,Pausa,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50.955009,-1.907271,50.955009,-1.907248,"21,588","21,588"
driver155,mar 3/01/17,10:40,10:47,0h 07m,0.0014709463645675778,Otro trabajo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50.955012,-1.907248,50.955012,-1.907227,"21,588","21,588"
driver155,mar 3/01/17,10:47,12:23,1h 36m,73.62652777393336,Conduciendo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","59890, Lille, FR",50.955024,-1.907227,50.955024,-2.958367,"21,588","21,707"
driver155,mar 3/01/17,12:23,12:26,0h 03m,0.07255651073579981,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50.735848,-2.958367,50.735848,-2.957336,"21,707","21,707"
driver155,mar 3/01/17,12:26,12:28,0h 02m,0.04405561464206407,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50.734855,-2.957336,50.734855,-2.95671,"21,707","21,707"
driver155,mar 3/01/17,12:28,12:36,0h 08m,0.0035188510651784047,Pausa,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50.734429,-2.95671,50.734429,-2.95666,"21,707","21,707"
driver155,mar 3/01/17,12:36,12:38,0h 02m,0.030262095900922888,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50.734465,-2.95666,50.734465,-2.95709,"21,707","21,707"
driver155,mar 3/01/17,12:38,12:40,0h 02m,0.015201335666368563,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50.73474,-2.95709,50.73474,-2.956874,"21,707","21,707"
