Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,MilometerStart,MilometerEnd
driver18,mar 3/01/17,06:09,06:16,0h 07m,0.009072606723030676,Pausa,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.114503,-5.475027,36.114503,-5.474926,"551,937","551,937"
driver18,mar 3/01/17,06:16,06:17,0h 01m,0.11003914983166267,Otro trabajo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.114426,-5.474926,36.114426,-5.473701,"551,937","551,937"
driver18,mar 3/01/17,06:17,08:44,2h 27m,113.38457895022177,Conduciendo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","18300, ES, 52,2 km norte Málaga",36.114642,-5.473701,36.114642,-4.211446,"551,937","552,149"
driver18,mar 3/01/17,08:44,09:01,0h 17m,0.1996578531695659,Pausa,1,SB38CNRMD2026Q01365,"18300, ES, 52,2 km norte Málaga","Autovía A92, 18300, ES, 52,2 km norte Málaga",37.158578,-4.211446,37.158578,-4.209193,"552,149","552,149"
driver18,mar 3/01/17,09:01,09:41,0h 40m,50.32970215801775,Conduciendo,1,SB38CNRMD2026Q01365,"Autovía A92, 18300, ES, 52,2 km norte Málaga","18015, Granada, ES",37.157975,-4.209193,37.157975,-3.641261,"552,149","552,205"
driver18,mar 3/01/17,09:41,09:43,0h 02m,0.0394246448078037,Otro trabajo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.179011,-3.641261,37.179011,-3.640816,"552,205","552,205"
driver18,mar 3/01/17,09:43,09:44,0h 01m,0.2505464428744198,Conduciendo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.178827,-3.640816,37.178827,-3.637988,"552,205","552,206"
driver18,mar 3/01/17,09:44,09:47,0h 03m,0.2080197865064251,Pausa,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.179224,-3.637988,37.179224,-3.640336,"552,206","552,206"
driver18,mar 3/01/17,09:47,09:48,0h 01m,0.008062129795859711,Otro trabajo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.178904,-3.640336,37.178904,-3.640427,"552,206","552,206"
driver18,mar 3/01/17,09:48,09:49,0h 01m,0.014883899027065736,Conduciendo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.179071,-3.640427,37.179071,-3.640595,"552,206","552,206"
driver18,mar 3/01/17,09:49,10:50,1h 01m,0.011517282236042991,Pausa,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.179206,-3.640595,37.179206,-3.640465,"552,206","552,206"
driver18,mar 3/01/17,10:50,10:56,0h 06m,0.06476280229022192,Otro trabajo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","18015, Granada, ES",37.178928,-3.640465,37.178928,-3.641196,"552,206","552,206"
driver18,mar 3/01/17,10:56,14:13,3h 17m,158.3805368316168,Conduciendo,1,SB38CNRMD2026Q01365,"18015, Granada, ES","Gibraltar, ES",37.179054,-3.641196,37.179054,-5.428921,"552,206","552,475"
driver18,mar 3/01/17,14:13,14:16,0h 03m,0.006825554183984901,Pausa,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.130119,-5.428921,36.130119,-5.428997,"552,475","552,475"
driver18,mar 3/01/17,14:16,14:17,0h 01m,0.014997908844363939,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.131942,-5.428997,36.131942,-5.42883,"552,475","552,475"
driver18,mar 3/01/17,14:17,14:18,0h 01m,0.06978062296643728,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132017,-5.42883,36.132017,-5.428053,"552,475","552,475"
driver18,mar 3/01/17,14:18,14:24,0h 06m,0.012483271264175897,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132056,-5.428053,36.132056,-5.427914,"552,475","552,475"
driver18,mar 3/01/17,14:24,14:25,0h 01m,0.046340508109436414,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132511,-5.427914,36.132511,-5.427398,"552,475","552,475"
driver18,mar 3/01/17,14:25,14:28,0h 03m,0.09366901462326377,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132411,-5.427398,36.132411,-5.428441,"552,475","552,476"
driver18,mar 3/01/17,14:28,14:40,0h 12m,4.101408375627093,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","11206, Algeciras, ES",36.132434,-5.428441,36.132434,-5.47411,"552,476","552,483"
driver18,mar 3/01/17,14:40,15:47,1h 07m,0.0032337852622538487,Pausa,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.114871,-5.47411,36.114871,-5.474146,"552,483","552,483"
driver18,mar 3/01/17,15:47,15:56,0h 09m,1.688035065910889,Conduciendo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11204, Algeciras, GI, próximo a Gibraltar",36.11491,-5.474146,36.11491,-5.455354,"552,483","552,489"
driver18,mar 3/01/17,15:56,15:59,0h 03m,0.10775247349946483,Otro trabajo,1,SB38CNRMD2026Q01365,"11204, Algeciras, GI, próximo a Gibraltar","11205, Algeciras, GI, próximo a Gibraltar",36.14427,-5.455354,36.14427,-5.454154,"552,489","552,490"
driver18,mar 3/01/17,15:59,16:03,0h 04m,0.5370328233512681,Conduciendo,1,SB38CNRMD2026Q01365,"11205, Algeciras, GI, próximo a Gibraltar","11205, GI, próximo a Gibraltar",36.147697,-5.454154,36.147697,-5.460135,"552,490","552,493"
driver18,mar 3/01/17,16:03,16:07,0h 04m,0.016608338711864953,Otro trabajo,1,SB38CNRMD2026Q01365,"11205, GI, próximo a Gibraltar","11205, GI, próximo a Gibraltar",36.160799,-5.460135,36.160799,-5.46032,"552,493","552,493"
driver18,mar 3/01/17,16:07,16:56,0h 49m,0.08770935487107874,Pausa,1,SB38CNRMD2026Q01365,"11205, GI, próximo a Gibraltar","11205, Gibraltar, ES",36.161309,-5.46032,36.161939,-5.461638,"552,493","552,493"
driver18,mar 3/01/17,16:56,16:59,0h 03m,0.1064711544949446,Conduciendo,1,SB38CNRMD2026Q01365,"11205, Gibraltar, ES","11205, GI, próximo a Gibraltar",36.162097,-5.461638,36.162097,-5.460452,"552,493","552,494"
driver18,mar 3/01/17,16:59,17:01,0h 02m,0.00556599815047135,Pausa,1,SB38CNRMD2026Q01365,"11205, GI, próximo a Gibraltar","11205, GI, próximo a Gibraltar",36.161358,-5.460452,36.161358,-5.46039,"552,494","552,494"
driver18,mar 3/01/17,17:01,17:02,0h 01m,0.027201777363046097,Otro trabajo,1,SB38CNRMD2026Q01365,"11205, GI, próximo a Gibraltar","11205, GI, próximo a Gibraltar",36.160765,-5.46039,36.160765,-5.460087,"552,494","552,494"
driver18,mar 3/01/17,17:02,17:12,0h 10m,0.4331672685300286,Conduciendo,1,SB38CNRMD2026Q01365,"11205, GI, próximo a Gibraltar","11206, Algeciras, ES",36.160104,-5.460087,36.160104,-5.464912,"552,494","552,502"
driver18,mar 3/01/17,17:12,17:17,0h 05m,0.11238301230789492,Otro trabajo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.108599,-5.464912,36.108599,-5.463661,"552,502","552,502"
driver18,mar 3/01/17,17:17,17:23,0h 06m,0.9582576315518905,Conduciendo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.109208,-5.463661,36.109208,-5.474328,"552,502","552,504"
driver18,mar 3/01/17,17:23,17:25,0h 02m,0.003952383976468517,Otro trabajo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.115273,-5.474328,36.115273,-5.474372,"552,504","552,504"
driver18,mar 3/01/17,17:25,09:47,16h 22m,0.038805241791746575,Pausa,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","11206, Algeciras, ES",36.115238,-5.474372,36.115238,-5.47394,"552,504","552,504"
driver18,mie 4/01/17,09:47,09:57,0h 10m,4.051318241157581,Conduciendo,1,SB38CNRMD2026Q01365,"11206, Algeciras, ES","Gibraltar, ES",36.114597,-5.47394,36.114597,-5.428839,"552,504","552,510"
driver18,mie 4/01/17,09:57,10:12,0h 15m,0.0014369865675773225,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.128601,-5.428839,36.128601,-5.428855,"552,510","552,510"
driver18,mie 4/01/17,10:12,10:13,0h 01m,0.004490546178523559,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.129245,-5.428855,36.129245,-5.428905,"552,510","552,510"
driver18,mie 4/01/17,10:13,10:17,0h 04m,0.0006286703614433027,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.130007,-5.428905,36.130007,-5.428898,"552,510","552,510"
driver18,mie 4/01/17,10:17,10:20,0h 03m,0.009070813134674524,Pausa,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.130025,-5.428898,36.130025,-5.428999,"552,510","552,510"
driver18,mie 4/01/17,10:20,10:26,0h 06m,0.015177577315309816,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.131669,-5.428999,36.131669,-5.42883,"552,510","552,510"
driver18,mie 4/01/17,10:26,10:27,0h 01m,0.06807428956525026,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132001,-5.42883,36.132001,-5.428072,"552,510","552,511"
driver18,mie 4/01/17,10:27,10:31,0h 04m,0.020116911486526463,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132114,-5.428072,36.132114,-5.427848,"552,511","552,511"
driver18,mie 4/01/17,10:31,10:32,0h 01m,0.038258046593239434,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132131,-5.427848,36.132131,-5.427422,"552,511","552,511"
driver18,mie 4/01/17,10:32,10:40,0h 08m,0.0752585477091451,Otro trabajo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.13238,-5.427422,36.13238,-5.42826,"552,511","552,511"
driver18,mie 4/01/17,10:40,10:41,0h 01m,0.09968609741847799,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.132416,-5.42826,36.132416,-5.42937,"552,511","552,511"
driver18,mie 4/01/17,10:41,10:51,0h 10m,0.0018859815750003027,Pausa,1,SB38CNRMD2026Q01365,"Gibraltar, ES","Gibraltar, ES",36.131235,-5.42937,36.131235,-5.429349,"552,511","552,511"
driver18,mie 4/01/17,10:51,10:55,0h 04m,1.0881241382586133,Conduciendo,1,SB38CNRMD2026Q01365,"Gibraltar, ES","11207, Algeciras, GI, próximo a Gibraltar",36.131049,-5.429349,36.131049,-5.441465,"552,511","552,513"
driver18,mie 4/01/17,10:55,10:57,0h 02m,0.17290214147395908,Otro trabajo,1,SB38CNRMD2026Q01365,"11207, Algeciras, GI, próximo a Gibraltar","11207, Algeciras, GI, próximo a Gibraltar",36.121929,-5.441465,36.121929,-5.44339,"552,513","552,513"
driver18,mie 4/01/17,10:57,11:05,0h 08m,2.321574846297074,Conduciendo,1,SB38CNRMD2026Q01365,"11207, Algeciras, GI, próximo a Gibraltar","11206, Algeciras, ES",36.121403,-5.44339,36.121403,-5.469237,"552,513","552,517"
