Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver87,dom 1/01/17,08:38,09:48,1h 10m,82.8,Conduciendo,1,SB47ZFOMI5256H00773,"A10/E5/E60 L'aquitaine, 45520, Orléans, FR","91180, SaintGermainLèsArpajon, FR, próximo a Évry",47976423.0,1860761.0,47976423.0,48603507.0,"29,373","29,456"
driver87,dom 1/01/17,09:48,10:07,0h 19m,0.0,Pausa,1,SB47ZFOMI5256H00773,"91180, SaintGermainLèsArpajon, FR, próximo a Évry","91180, SaintGermainLèsArpajon, FR, próximo a Évry",48603507.0,2248790.0,48603507.0,48603586.0,"29,456","29,456"
driver87,dom 1/01/17,10:07,11:11,1h 04m,77.4,Conduciendo,1,SB47ZFOMI5256H00773,"91180, SaintGermainLèsArpajon, FR, próximo a Évry","A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis",48603586.0,2248759.0,48603586.0,49073699.0,"29,456","29,533"
driver87,dom 1/01/17,11:11,11:12,0h 01m,0.1,Otro trabajo,1,SB47ZFOMI5256H00773,"A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis","A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis",49073699.0,2553313.0,49073699.0,49073786.0,"29,533","29,533"
driver87,dom 1/01/17,11:12,12:13,1h 01m,0.0,Pausa,1,SB47ZFOMI5256H00773,"A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis","A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis",49073786.0,2553393.0,49073786.0,49073931.0,"29,533","29,533"
driver87,dom 1/01/17,12:13,14:49,2h 36m,225.1,Conduciendo,1,SB47ZFOMI5256H00773,"A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,6 km nordeste SaintDenis","7070, Mons, BE",49073931.0,2553398.0,49073931.0,50488486.0,"29,533","29,758"
driver87,dom 1/01/17,14:49,14:57,0h 08m,0.0,Otro trabajo,1,SB47ZFOMI5256H00773,"7070, Mons, BE","7070, Mons, BE",50488486.0,4098427.0,50488486.0,50488523.0,"29,758","29,758"
driver87,dom 1/01/17,14:57,15:18,0h 21m,29.0,Conduciendo,1,SB47ZFOMI5256H00773,"7070, Mons, BE","A15/E42, 6041, Charleroi, BE",50488523.0,4098405.0,50488523.0,50476323.0,"29,758","29,787"
driver87,dom 1/01/17,15:18,15:21,0h 03m,0.3,Otro trabajo,1,SB47ZFOMI5256H00773,"A15/E42, 6041, Charleroi, BE","A15/E42, 6041, Charleroi, BE",50476323.0,4479468.0,50476323.0,50475004.0,"29,787","29,788"
driver87,dom 1/01/17,15:21,16:28,1h 07m,91.4,Conduciendo,1,SB47ZFOMI5256H00773,"A15/E42, 6041, Charleroi, BE","4040, Liège, BE",50475004.0,4482988.0,50475004.0,50692038.0,"29,788","29,879"
driver87,dom 1/01/17,16:28,17:13,0h 45m,0.0,Pausa,1,SB47ZFOMI5256H00773,"4040, Liège, BE","4040, Liège, BE",50692038.0,5627355.0,50692038.0,50691989.0,"29,879","29,879"
driver87,dom 1/01/17,17:13,17:24,0h 11m,8.0,Conduciendo,1,SB47ZFOMI5256H00773,"4040, Liège, BE","A3/E40/E42, 4632, Liège, BE",50691989.0,5627567.0,50691989.0,50654954.0,"29,879","29,887"
driver87,dom 1/01/17,17:24,17:34,0h 10m,0.1,Pausa,1,SB47ZFOMI5256H00773,"A3/E40/E42, 4632, Liège, BE","A3/E40/E42, 4632, Liège, BE",50654954.0,5708448.0,50654954.0,50654267.0,"29,887","29,887"
