Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver285,lun 2/01/17,17:20,18:39,1h 19m,0.0,Pausa,1,5577JSVMI6186H01995,"11206, Algeciras, ES","11206, Algeciras, ES",36114827.0,5473958.0,36114827.0,36114844.0,"27,011","27,011"
driver285,lun 2/01/17,18:39,18:51,0h 12m,6.2,Conduciendo,1,5577JSVMI6186H01995,"11206, Algeciras, ES","Gibraltar, ES",36114844.0,5473957.0,36114844.0,36130987.0,"27,011","27,017"
driver285,lun 2/01/17,18:51,19:01,0h 10m,0.0,Otro trabajo,1,5577JSVMI6186H01995,"Gibraltar, ES","Gibraltar, ES",36130987.0,5430905.0,36130987.0,36130979.0,"27,017","27,017"
driver285,lun 2/01/17,19:01,19:02,0h 01m,0.1,Pausa,1,5577JSVMI6186H01995,"Gibraltar, ES","Gibraltar, ES",36130979.0,5430964.0,36130979.0,36131699.0,"27,017","27,017"
driver285,lun 2/01/17,19:02,19:11,0h 09m,2.2,Conduciendo,1,5577JSVMI6186H01995,"Gibraltar, ES","11207, Algeciras, GI, próximo a Gibraltar",36131699.0,5430834.0,36131699.0,36125086.0,"27,017","27,019"
driver285,lun 2/01/17,19:11,19:17,0h 06m,0.1,Otro trabajo,1,5577JSVMI6186H01995,"11207, Algeciras, GI, próximo a Gibraltar","11207, Algeciras, GI, próximo a Gibraltar",36125086.0,5440311.0,36125086.0,36126044.0,"27,019","27,020"
driver285,lun 2/01/17,19:17,19:30,0h 13m,6.9,Conduciendo,1,5577JSVMI6186H01995,"11207, Algeciras, GI, próximo a Gibraltar","11206, Algeciras, ES",36126044.0,5440840.0,36126044.0,36114588.0,"27,020","27,026"
driver285,lun 2/01/17,19:30,19:37,0h 07m,0.0,Otro trabajo,1,5577JSVMI6186H01995,"11206, Algeciras, ES","11206, Algeciras, ES",36114588.0,5474273.0,36114588.0,36114517.0,"27,026","27,026"
driver285,lun 2/01/17,19:37,19:42,0h 05m,0.0,Pausa,1,5577JSVMI6186H01995,"11206, Algeciras, ES","11206, Algeciras, ES",36114517.0,5474451.0,36114517.0,36114508.0,"27,026","27,026"
driver285,lun 2/01/17,19:42,19:43,0h 01m,0.1,Conduciendo,1,5577JSVMI6186H01995,"11206, Algeciras, ES","11206, Algeciras, ES",36114508.0,5474457.0,36114508.0,36114496.0,"27,026","27,026"
