Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver94,mar 3/01/17,16:22,16:55,24h 33m,0.0,Pausa,1,SB80ZFO MI5256H00945,"98200, Sieradz, PL, 40,0 km oeste Pabianice","98200, Sieradz, PL, 40,0 km oeste Pabianice",51601423.0,18782783.0,51601423.0,51601309.0,"20,162","20,162"
driver94,mie 4/01/17,16:55,16:56,0h 01m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"98200, Sieradz, PL, 40,0 km oeste Pabianice","98200, Sieradz, PL, 40,0 km oeste Pabianice",51601309.0,18782986.0,51601309.0,51601044.0,"20,162","20,162"
driver94,mie 4/01/17,16:56,18:33,1h 37m,97.3,Conduciendo,1,SB80ZFO MI5256H00945,"98200, Sieradz, PL, 40,0 km oeste Pabianice","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51601044.0,18783025.0,51601044.0,51415569.0,"20,162","20,259"
driver94,mie 4/01/17,18:33,18:35,0h 02m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51415569.0,17932640.0,51415569.0,51415549.0,"20,259","20,259"
driver94,mie 4/01/17,18:35,18:36,0h 01m,0.0,Conduciendo,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51415549.0,17932636.0,51415549.0,51415611.0,"20,259","20,259"
driver94,mie 4/01/17,18:36,18:43,0h 07m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51415611.0,17932611.0,51415611.0,51415664.0,"20,259","20,259"
driver94,mie 4/01/17,18:43,19:05,0h 22m,0.0,Pausa,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51415664.0,17932631.0,51415664.0,51415734.0,"20,259","20,259"
driver94,mie 4/01/17,19:05,19:06,0h 01m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski",51415734.0,17932535.0,51415734.0,51415745.0,"20,259","20,259"
driver94,mie 4/01/17,19:06,07:14,12h 08m,0.1,Pausa,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,3 km sur Ostrów Wielkopolski","63500, Ostrzeszów, PL, 27,2 km sur Ostrów Wielkopolski",51415745.0,17932530.0,51415745.0,51415792.0,"20,259","20,259"
driver94,jue 5/01/17,07:14,07:59,0h 45m,30.1,Conduciendo,1,SB80ZFO MI5256H00945,"63500, Ostrzeszów, PL, 27,2 km sur Ostrów Wielkopolski","63400, Ostrów Wielkopolski, PL",51415792.0,17932529.0,51415792.0,51634813.0,"20,259","20,289"
driver94,jue 5/01/17,07:59,08:02,0h 03m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51634813.0,17814899.0,51634813.0,51634790.0,"20,289","20,289"
driver94,jue 5/01/17,08:02,08:04,0h 02m,0.1,Conduciendo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51634790.0,17814889.0,51634790.0,51634741.0,"20,289","20,289"
driver94,jue 5/01/17,08:04,08:30,0h 26m,0.1,Otro trabajo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51634741.0,17814826.0,51634741.0,51634780.0,"20,289","20,289"
driver94,jue 5/01/17,08:30,10:38,2h 08m,0.1,Pausa,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51634780.0,17814815.0,51634780.0,51635278.0,"20,289","20,289"
driver94,jue 5/01/17,10:38,10:42,0h 04m,0.9,Conduciendo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51635278.0,17814500.0,51635278.0,51642924.0,"20,289","20,290"
driver94,jue 5/01/17,10:42,10:44,0h 02m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51642924.0,17814653.0,51642924.0,51642948.0,"20,290","20,290"
driver94,jue 5/01/17,10:44,10:45,0h 01m,0.0,Pausa,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51642948.0,17814659.0,51642948.0,51643245.0,"20,290","20,290"
driver94,jue 5/01/17,10:45,11:17,0h 32m,23.0,Conduciendo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","62800, Kalisz, PL",51643245.0,17814611.0,51643245.0,51736047.0,"20,290","20,313"
driver94,jue 5/01/17,11:17,14:19,3h 02m,0.0,Pausa,1,SB80ZFO MI5256H00945,"62800, Kalisz, PL","62800, Kalisz, PL",51736047.0,18056343.0,51736047.0,51736022.0,"20,313","20,313"
driver94,jue 5/01/17,14:19,14:50,0h 31m,22.2,Conduciendo,1,SB80ZFO MI5256H00945,"62800, Kalisz, PL","63400, Ostrów Wielkopolski, PL",51736022.0,18056348.0,51736022.0,51650911.0,"20,313","20,335"
driver94,jue 5/01/17,14:50,15:34,0h 44m,0.0,Pausa,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51650911.0,17807098.0,51650911.0,51650894.0,"20,335","20,335"
driver94,jue 5/01/17,15:34,15:35,0h 01m,0.2,Otro trabajo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","63400, Ostrów Wielkopolski, PL",51650894.0,17807053.0,51650894.0,51649966.0,"20,335","20,336"
driver94,jue 5/01/17,15:35,17:08,1h 33m,86.3,Conduciendo,1,SB80ZFO MI5256H00945,"63400, Ostrów Wielkopolski, PL","Olesnica, 56400, PL, 36,0 km nordeste Wrocław",51649966.0,17805994.0,51649966.0,51240651.0,"20,336","20,422"
driver94,jue 5/01/17,17:08,17:12,0h 04m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"Olesnica, 56400, PL, 36,0 km nordeste Wrocław","Olesnica, 56400, PL, 36,0 km nordeste Wrocław",51240651.0,17498983.0,51240651.0,51240579.0,"20,422","20,422"
driver94,jue 5/01/17,17:12,17:27,0h 15m,21.4,Conduciendo,1,SB80ZFO MI5256H00945,"Olesnica, 56400, PL, 36,0 km nordeste Wrocław","Olesnica, 55095, PL, 18,1 km nordeste Wrocław",51240579.0,17498793.0,51240579.0,51226320.0,"20,422","20,443"
driver94,jue 5/01/17,17:27,17:29,0h 02m,0.1,Otro trabajo,1,SB80ZFO MI5256H00945,"Olesnica, 55095, PL, 18,1 km nordeste Wrocław","Olesnica, 55095, PL, 18,0 km nordeste Wrocław",51226320.0,17208240.0,51226320.0,51226212.0,"20,443","20,444"
driver94,jue 5/01/17,17:29,18:34,1h 05m,93.4,Conduciendo,1,SB80ZFO MI5256H00945,"Olesnica, 55095, PL, 18,0 km nordeste Wrocław","59241, Legnica, PL",51226212.0,17206512.0,51226212.0,51158320.0,"20,444","20,537"
driver94,jue 5/01/17,18:34,18:40,0h 06m,0.1,Otro trabajo,1,SB80ZFO MI5256H00945,"59241, Legnica, PL","59241, Legnica, PL",51158320.0,16174765.0,51158320.0,51158630.0,"20,537","20,537"
driver94,jue 5/01/17,18:40,18:41,0h 01m,0.0,Pausa,1,SB80ZFO MI5256H00945,"59241, Legnica, PL","59241, Legnica, PL",51158630.0,16174468.0,51158630.0,51158638.0,"20,537","20,537"
driver94,jue 5/01/17,18:41,19:06,0h 25m,31.9,Conduciendo,1,SB80ZFO MI5256H00945,"59241, Legnica, PL","Bolesławiec, 59225, PL, 27,1 km oeste Legnica",51158638.0,16174471.0,51158638.0,51273696.0,"20,537","20,569"
driver94,jue 5/01/17,19:06,19:27,0h 21m,0.0,Pausa,1,SB80ZFO MI5256H00945,"Bolesławiec, 59225, PL, 27,1 km oeste Legnica","Bolesławiec, 59225, PL, 27,1 km oeste Legnica",51273696.0,15785052.0,51273696.0,51273644.0,"20,569","20,569"
driver94,jue 5/01/17,19:27,19:29,0h 02m,0.2,Conduciendo,1,SB80ZFO MI5256H00945,"Bolesławiec, 59225, PL, 27,1 km oeste Legnica","Bolesławiec, 59225, PL, 27,0 km oeste Legnica",51273644.0,15785006.0,51273644.0,51273219.0,"20,569","20,569"
driver94,jue 5/01/17,19:29,05:43,10h 14m,0.0,Pausa,1,SB80ZFO MI5256H00945,"Bolesławiec, 59225, PL, 27,0 km oeste Legnica","Bolesławiec, 59225, PL, 27,0 km oeste Legnica",51273219.0,15786952.0,51273219.0,51273590.0,"20,569","20,569"
driver94,vie 6/01/17,05:43,10:00,4h 17m,373.3,Conduciendo,1,SB80ZFO MI5256H00945,"Bolesławiec, 59225, PL, 27,0 km oeste Legnica","A9/E51, 95482, Kulmbach, DE, 20,5 km nordeste Bayreuth",51273590.0,15786994.0,51273590.0,50105231.0,"20,569","20,942"
driver94,vie 6/01/17,10:00,10:48,0h 48m,0.0,Pausa,1,SB80ZFO MI5256H00945,"A9/E51, 95482, Kulmbach, DE, 20,5 km nordeste Bayreuth","A9/E51, 95482, Kulmbach, DE, 20,5 km nordeste Bayreuth",50105231.0,11703006.0,50105231.0,50105222.0,"20,942","20,942"
driver94,vie 6/01/17,10:48,15:05,4h 17m,370.8,Conduciendo,1,SB80ZFO MI5256H00945,"A9/E51, 95482, Kulmbach, DE, 20,5 km nordeste Bayreuth","A5/E35/E52, 76532, BadenBaden, DE",50105222.0,11702950.0,50105222.0,48810389.0,"20,942","21,313"
driver94,vie 6/01/17,15:05,15:52,0h 47m,0.0,Pausa,1,SB80ZFO MI5256H00945,"A5/E35/E52, 76532, BadenBaden, DE","A5/E35/E52, 76532, BadenBaden, DE",48810389.0,8184763.0,48810389.0,48810334.0,"21,313","21,313"
driver94,vie 6/01/17,15:52,17:13,1h 21m,118.4,Conduciendo,1,SB80ZFO MI5256H00945,"A5/E35/E52, 76532, BadenBaden, DE","A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau",48810334.0,8184699.0,48810334.0,47920970.0,"21,313","21,432"
driver94,vie 6/01/17,17:13,17:21,0h 08m,0.0,Otro trabajo,1,SB80ZFO MI5256H00945,"A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau","A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau",47920970.0,7595749.0,47920970.0,47920942.0,"21,432","21,432"
driver94,vie 6/01/17,17:21,17:22,0h 01m,0.1,Conduciendo,1,SB80ZFO MI5256H00945,"A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau","A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau",47920942.0,7595754.0,47920942.0,47921115.0,"21,432","21,432"
driver94,vie 6/01/17,17:22,12:29,19h 07m,0.0,Pausa,1,SB80ZFO MI5256H00945,"A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau","A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau",47921115.0,7595823.0,47921115.0,47921049.0,"21,432","21,432"
driver94,sab 7/01/17,12:29,12:30,0h 01m,0.1,Conduciendo,1,SB80ZFO MI5256H00945,"A5/E35, 79258, DE, 21,0 km sudoeste Freiburg Im Breisgau","A5/E35, 79258, DE, 20,9 km sudoeste Freiburg Im Breisgau",47921049.0,7595810.0,47921049.0,47921778.0,"21,432","21,432"
