Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver155,lun 2/01/17,15:20,15:31,0h 11m,0.0,Otro trabajo,1,SB49ZFO MI5256H00897,"ME10, Sittingbourne, GB","ME10, Sittingbourne, GB",51351854.0,761383.0,51351854.0,51351528.0,"21,508","21,508"
driver155,lun 2/01/17,15:31,16:30,0h 59m,71.3,Conduciendo,1,SB49ZFO MI5256H00897,"ME10, Sittingbourne, GB","CT16, Dover, GB",51351528.0,761524.0,51351528.0,51128915.0,"21,508","21,580"
driver155,lun 2/01/17,16:30,16:32,0h 02m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","CT16, Dover, GB",51128915.0,1341173.0,51128915.0,51129349.0,"21,580","21,580"
driver155,lun 2/01/17,16:32,16:33,0h 01m,0.3,Conduciendo,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","CT16, Dover, GB",51129349.0,1340851.0,51129349.0,51129127.0,"21,580","21,580"
driver155,lun 2/01/17,16:33,17:24,0h 51m,0.0,Pausa,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","CT16, Dover, GB",51129127.0,1337914.0,51129127.0,51128199.0,"21,580","21,580"
driver155,lun 2/01/17,17:24,17:26,0h 02m,0.3,Conduciendo,1,SB49ZFO MI5256H00897,"CT16, Dover, GB","Dover, GB",51128199.0,1338502.0,51128199.0,51126943.0,"21,580","21,580"
driver155,lun 2/01/17,17:26,19:27,2h 01m,0.0,Pausa,1,SB49ZFO MI5256H00897,"Dover, GB","Dover, GB",51126943.0,1338616.0,51126943.0,51126943.0,"21,580","21,580"
driver155,lun 2/01/17,19:27,19:39,0h 12m,6.4,Conduciendo,1,SB49ZFO MI5256H00897,"Dover, GB","62100, Calais, GB, 46,0 km sudeste Dover",51126943.0,1338616.0,51126943.0,50954887.0,"21,580","21,587"
driver155,lun 2/01/17,19:39,19:41,0h 02m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,0 km sudeste Dover",50954887.0,1908638.0,50954887.0,50954597.0,"21,587","21,587"
driver155,lun 2/01/17,19:41,19:42,0h 01m,0.1,Conduciendo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,0 km sudeste Dover",50954597.0,1907418.0,50954597.0,50953629.0,"21,587","21,587"
driver155,lun 2/01/17,19:42,19:46,0h 04m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,0 km sudeste Dover","62100, Calais, GB, 46,1 km sudeste Dover",50953629.0,1907532.0,50953629.0,50953103.0,"21,587","21,587"
driver155,lun 2/01/17,19:46,19:54,0h 08m,1.3,Conduciendo,1,SB49ZFO MI5256H00897,"62100, Calais, GB, 46,1 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50953103.0,1907822.0,50953103.0,50954975.0,"21,587","21,588"
driver155,lun 2/01/17,19:54,19:55,0h 01m,0.0,Otro trabajo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50954975.0,1907232.0,50954975.0,50955009.0,"21,588","21,588"
driver155,lun 2/01/17,19:55,10:40,14h 45m,0.0,Pausa,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50955009.0,1907271.0,50955009.0,50955012.0,"21,588","21,588"
driver155,mar 3/01/17,10:40,10:47,0h 07m,0.0,Otro trabajo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","Calais, 62100, FR, 46,0 km sudeste Dover",50955012.0,1907248.0,50955012.0,50955024.0,"21,588","21,588"
driver155,mar 3/01/17,10:47,12:23,1h 36m,118.7,Conduciendo,1,SB49ZFO MI5256H00897,"Calais, 62100, FR, 46,0 km sudeste Dover","59890, Lille, FR",50955024.0,1907227.0,50955024.0,50735848.0,"21,588","21,707"
driver155,mar 3/01/17,12:23,12:26,0h 03m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50735848.0,2958367.0,50735848.0,50734855.0,"21,707","21,707"
driver155,mar 3/01/17,12:26,12:28,0h 02m,0.2,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734855.0,2957336.0,50734855.0,50734429.0,"21,707","21,707"
driver155,mar 3/01/17,12:28,12:36,0h 08m,0.0,Pausa,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734429.0,2956710.0,50734429.0,50734465.0,"21,707","21,707"
driver155,mar 3/01/17,12:36,12:38,0h 02m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734465.0,2956660.0,50734465.0,50734740.0,"21,707","21,707"
driver155,mar 3/01/17,12:38,12:40,0h 02m,0.1,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734740.0,2957090.0,50734740.0,50734746.0,"21,707","21,707"
driver155,mar 3/01/17,12:40,12:41,0h 01m,0.0,Pausa,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734746.0,2956874.0,50734746.0,50734771.0,"21,707","21,708"
driver155,mar 3/01/17,12:41,12:50,0h 09m,0.0,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734771.0,2956821.0,50734771.0,50734779.0,"21,708","21,708"
driver155,mar 3/01/17,12:50,18:39,5h 49m,0.0,Pausa,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734779.0,2956944.0,50734779.0,50734805.0,"21,708","21,708"
driver155,mar 3/01/17,18:39,18:54,0h 15m,0.0,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734805.0,2956887.0,50734805.0,50734573.0,"21,708","21,708"
driver155,mar 3/01/17,18:54,18:55,0h 01m,0.2,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734573.0,2956920.0,50734573.0,50734425.0,"21,708","21,708"
driver155,mar 3/01/17,18:55,19:09,0h 14m,0.1,Otro trabajo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","59890, Lille, FR",50734425.0,2956683.0,50734425.0,50735024.0,"21,708","21,708"
driver155,mar 3/01/17,19:09,21:47,2h 38m,214.7,Conduciendo,1,SB49ZFO MI5256H00897,"59890, Lille, FR","A1/E15/E19 Autoroute Du Nord, 95470, AulnaySousBois, FR, 20,2 km nordeste SaintDenis",50735024.0,2957464.0,50735024.0,49070693.0,"21,708","21,922"
