Driver,DateStart,HourStart,HourEnd,Duration,Distance,Status,Profession,Vehicle,PlaceStart,PlaceEnd,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd(WRONG),MilometerStart,MilometerEnd
driver150,dom 1/01/17,17:02,17:03,0h 01m,0.4,Conduciendo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51395208.0,12297306.0,51395208.0,51393278.0,"146,157","146,157"
driver150,dom 1/01/17,17:03,17:07,0h 04m,0.1,Otro trabajo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51393278.0,12299170.0,51393278.0,51392800.0,"146,157","146,157"
driver150,dom 1/01/17,17:07,17:11,0h 04m,0.1,Conduciendo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51392800.0,12299584.0,51392800.0,51392890.0,"146,157","146,157"
driver150,dom 1/01/17,17:11,19:11,2h 00m,0.0,Pausa,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51392890.0,12299671.0,51392890.0,51393049.0,"146,157","146,157"
driver150,dom 1/01/17,19:11,19:13,0h 02m,0.0,Otro trabajo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51393049.0,12299441.0,51393049.0,51393084.0,"146,157","146,157"
driver150,dom 1/01/17,19:13,19:20,0h 07m,1.9,Conduciendo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51393084.0,12299374.0,51393084.0,51394551.0,"146,157","146,159"
driver150,dom 1/01/17,19:20,19:40,0h 20m,0.0,Otro trabajo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51394551.0,12296958.0,51394551.0,51394604.0,"146,159","146,159"
driver150,dom 1/01/17,19:40,21:20,1h 40m,0.1,Pausa,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51394604.0,12296939.0,51394604.0,51393815.0,"146,159","146,159"
driver150,dom 1/01/17,21:20,21:28,0h 08m,2.6,Conduciendo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51393815.0,12297200.0,51393815.0,51394497.0,"146,159","146,162"
driver150,dom 1/01/17,21:28,22:01,24h 33m,0.1,Pausa,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","04158, Leipzig, DE",51394497.0,12297038.0,51394497.0,51394092.0,"146,162","146,162"
driver150,lun 2/01/17,22:01,01:47,3h 46m,312.6,Conduciendo,1,SB39RTOMD2026Q01421,"04158, Leipzig, DE","A5/E40, 35325, DE, 23,9 km sudeste Marburg",51394092.0,12295817.0,51394092.0,50640449.0,"146,162","146,475"
driver150,mar 3/01/17,01:47,01:49,0h 02m,0.3,Otro trabajo,1,SB39RTOMD2026Q01421,"A5/E40, 35325, DE, 23,9 km sudeste Marburg","A5/E40, 35325, DE, 23,7 km sudeste Marburg",50640449.0,8968841.0,50640449.0,50640270.0,"146,475","146,475"
driver150,mar 3/01/17,01:49,01:57,0h 08m,5.7,Conduciendo,1,SB39RTOMD2026Q01421,"A5/E40, 35325, DE, 23,7 km sudeste Marburg","A5/E40, 35305, DE, 15,8 km este Gießen",50640270.0,8964118.0,50640270.0,50622175.0,"146,475","146,481"
driver150,mar 3/01/17,01:57,03:17,1h 20m,0.0,Pausa,1,SB39RTOMD2026Q01421,"A5/E40, 35305, DE, 15,8 km este Gießen","A5/E40, 35305, DE, 15,8 km este Gießen",50622175.0,8893106.0,50622175.0,50622083.0,"146,481","146,481"
driver150,mar 3/01/17,03:17,05:50,2h 33m,212.2,Conduciendo,1,SB39RTOMD2026Q01421,"A5/E40, 35305, DE, 15,8 km este Gießen","A62, 66879, Kusel, DE, 19,5 km oeste Kaiserslautern",50622083.0,8893060.0,50622083.0,49443230.0,"146,481","146,693"
driver150,mar 3/01/17,05:50,05:55,0h 05m,0.0,Otro trabajo,1,SB39RTOMD2026Q01421,"A62, 66879, Kusel, DE, 19,5 km oeste Kaiserslautern","A62, 66879, Kusel, DE, 19,5 km oeste Kaiserslautern",49443230.0,7499029.0,49443230.0,49443183.0,"146,693","146,693"
driver150,mar 3/01/17,05:55,07:15,1h 20m,99.4,Conduciendo,1,SB39RTOMD2026Q01421,"A62, 66879, Kusel, DE, 19,5 km oeste Kaiserslautern","54294, Trier, DE",49443183.0,7498954.0,49443183.0,49726484.0,"146,693","146,792"
